pde,r,seed,comparison,baseline,contrast,mse_comparison,mse_baseline,mse_ratio,log_mse_ratio,percent_mse_change
heat,0.25,111,identity,original,identity_vs_original,4.0841686150372425e-05,2.923419734589261e-09,13970.517359222336,9.544704485153137,1396951.7359222337
heat,0.25,112,identity,original,identity_vs_original,3.709742007629302e-05,3.8738162157214714e-09,9576.453298361725,9.167062583039103,957545.3298361725
heat,0.25,113,identity,original,identity_vs_original,1.2267763930040587e-05,2.4704903240323206e-09,4965.720290706183,8.510313639613942,496472.0290706183
heat,0.25,114,identity,original,identity_vs_original,6.933044711843195e-05,4.416586008373913e-09,15697.746401175113,9.66127243970693,1569674.6401175112
heat,0.25,115,identity,original,identity_vs_original,4.14384958418168e-05,3.766977205860167e-09,11000.46365487751,9.305692701335612,1099946.365487751
heat,0.25,116,identity,original,identity_vs_original,3.636605740808818e-05,3.6952905058812435e-09,9841.190388200805,9.194331957140136,984019.0388200805
heat,0.25,117,identity,original,identity_vs_original,5.705078221751592e-05,5.273329676570848e-09,10818.739907536945,9.289035086056327,1081773.9907536944
heat,0.25,118,identity,original,identity_vs_original,2.378676124692447e-05,3.4301053247753903e-09,6934.702871983114,8.844293487127844,693370.2871983114
heat,0.25,119,identity,original,identity_vs_original,4.9251811262251977e-05,3.429857928921587e-09,14359.723429634209,9.572182582641966,1435872.3429634208
heat,0.25,100,random,original,random_vs_original,1.5417045379217953e-06,3.840995454421764e-09,401.3815054498388,5.994912360188238,40038.15054498388
heat,0.25,101,random,original,random_vs_original,1.7064304169700506e-06,3.8083367822142056e-09,448.0776030469434,6.104966438500872,44707.76030469434
heat,0.25,102,random,original,random_vs_original,5.213999646480616e-07,3.7734212178508475e-09,138.17698437202964,4.928535358911877,13717.698437202964
heat,0.25,103,random,original,random_vs_original,1.786437223261217e-06,3.478590897103284e-09,513.55197437814,6.241351240172897,51255.197437814
heat,0.25,104,random,original,random_vs_original,1.2914229494398466e-06,2.973991440266554e-09,434.2389597880276,6.0735949811665435,43323.895978802764
heat,0.25,105,random,original,random_vs_original,8.666357994568941e-07,4.645593080360166e-09,186.55008832364305,5.2286997731253395,18555.008832364307
heat,0.25,106,random,original,random_vs_original,8.607597536958167e-07,4.569056794370696e-09,188.38893724330921,5.238508640902861,18738.893724330923
heat,0.25,107,random,original,random_vs_original,2.1622265970744348e-06,2.849411201780172e-09,758.8327706873553,6.631781424644588,75783.27706873552
heat,0.25,108,random,original,random_vs_original,1.699478871408644e-06,4.424584923272412e-09,384.09905129625434,5.950900465409351,38309.90512962543
heat,0.25,109,random,original,random_vs_original,1.4044406152491362e-06,4.263320354733202e-09,329.4241338654988,5.797346081196619,32842.41338654988
heat,0.25,110,random,original,random_vs_original,1.3913533347675866e-06,2.846687683320803e-09,488.7621999841246,6.191876072592387,48776.21999841246
heat,0.25,111,random,original,random_vs_original,2.174992139447607e-06,2.923419734589261e-09,743.9890049703014,6.612026256458169,74298.90049703013
heat,0.25,112,random,original,random_vs_original,1.2516719531951992e-06,3.8738162157214714e-09,323.11082495742096,5.777995375696712,32211.082495742095
heat,0.25,113,random,original,random_vs_original,1.353607797072165e-06,2.4704903240323206e-09,547.9105843502409,6.306112106390707,54691.05843502409
heat,0.25,114,random,original,random_vs_original,2.0098360016262973e-06,4.416586008373913e-09,455.0655184379107,6.1204414051512765,45406.55184379107
heat,0.25,115,random,original,random_vs_original,1.5286468633690653e-06,3.766977205860167e-09,405.80199449866535,6.0058653423590975,40480.19944986654
heat,0.25,116,random,original,random_vs_original,1.09381180841972e-06,3.6952905058812435e-09,296.00157462014494,5.690364773972563,29500.157462014493
heat,0.25,117,random,original,random_vs_original,1.3062817744158297e-06,5.273329676570848e-09,247.71479397913944,5.512278060101971,24671.479397913943
heat,0.25,118,random,original,random_vs_original,1.5955786143440065e-06,3.4301053247753903e-09,465.16898557582573,6.14240074941048,46416.89855758257
heat,0.25,119,random,original,random_vs_original,2.2438594329821093e-06,3.429857928921587e-09,654.2135212252426,6.483433783226439,65321.352122524266
heat,0.25,100,stencil,frozen,stencil_vs_frozen,1.5048377536075463e-05,5.587700507847515e-07,26.931252873952573,3.2932874290964196,2593.125287395257
heat,0.25,101,stencil,frozen,stencil_vs_frozen,4.62938601941687e-06,6.337995829136522e-07,7.304179655870127,1.9884467399055743,630.4179655870126
heat,0.25,102,stencil,frozen,stencil_vs_frozen,6.529200486227182e-05,2.61084081631946e-07,250.08037431525565,5.521782363454099,24908.037431525565
heat,0.25,103,stencil,frozen,stencil_vs_frozen,3.3902152075881986e-05,5.038691129888306e-07,67.2836480783324,4.208917236524269,6628.364807833241
heat,0.25,104,stencil,frozen,stencil_vs_frozen,1.1974674757553316e-05,2.643381412370527e-07,45.30059378307684,3.8133201401972725,4430.059378307684
heat,0.25,105,stencil,frozen,stencil_vs_frozen,6.529576413072391e-05,3.332551007650953e-07,195.93327748267404,5.277774180267368,19493.327748267406
heat,0.25,106,stencil,frozen,stencil_vs_frozen,6.361452180669858e-05,4.804104744016158e-07,132.41701668960243,4.885956160090237,13141.701668960244
heat,0.25,107,stencil,frozen,stencil_vs_frozen,1.5901057055955903e-05,2.4625152550417084e-07,64.57242050947856,4.167787392531381,6357.242050947856
heat,0.25,108,stencil,frozen,stencil_vs_frozen,5.421123188398269e-05,4.437428788306441e-07,122.16811687624306,4.805398103335014,12116.811687624306
heat,0.25,109,stencil,frozen,stencil_vs_frozen,3.065231874899155e-05,3.360545167696572e-07,91.21233972284816,4.513190191906126,9021.233972284816
heat,0.25,110,stencil,frozen,stencil_vs_frozen,2.039796089370327e-06,9.426793007305534e-07,2.1638282370150006,0.771878984920453,116.38282370150006
heat,0.25,111,stencil,frozen,stencil_vs_frozen,4.055919358592064e-05,2.922029033736173e-07,138.80489590502367,4.933069320541572,13780.489590502368
heat,0.25,112,stencil,frozen,stencil_vs_frozen,3.6435614191532295e-05,3.3286161627010813e-07,109.46174749679093,4.695575150294997,10846.174749679094
heat,0.25,113,stencil,frozen,stencil_vs_frozen,1.2168395679523767e-05,2.8556707043492224e-07,42.61134051972851,3.7521204272311923,4161.134051972851
heat,0.25,114,stencil,frozen,stencil_vs_frozen,6.8196302834167e-05,4.600018558981178e-07,148.25223411548856,4.998915107683263,14725.223411548855
heat,0.25,115,stencil,frozen,stencil_vs_frozen,4.10168722595472e-05,3.756296051982133e-07,109.19499339756061,4.693135214252066,10819.499339756061
heat,0.25,116,stencil,frozen,stencil_vs_frozen,3.571496604237723e-05,4.1028426925326933e-07,87.04931853073388,4.466474837702612,8604.931853073389
heat,0.25,117,stencil,frozen,stencil_vs_frozen,5.620175283382878e-05,3.9764870474190417e-07,141.33518395415572,4.951134260493375,14033.518395415573
heat,0.25,118,stencil,frozen,stencil_vs_frozen,2.3426181769536925e-05,4.315310490055069e-07,54.28620217137139,3.9942700909921,5328.62021713714
heat,0.25,119,stencil,frozen,stencil_vs_frozen,4.870517409472086e-05,4.36303631501378e-07,111.63137452493798,4.7152021441725305,11063.137452493798
heat,0.25,100,stencil,original,stencil_vs_original,1.5048377536075463e-05,3.840995454421764e-09,3917.832685470047,8.273293893526803,391683.2685470047
heat,0.25,101,stencil,original,stencil_vs_original,4.62938601941687e-06,3.8083367822142056e-09,1215.5926022711935,7.1029869753637005,121459.26022711935
heat,0.25,102,stencil,original,stencil_vs_original,6.529200486227182e-05,3.7734212178508475e-09,17303.131851115973,9.758642795957996,1730213.1851115974
heat,0.25,103,stencil,original,stencil_vs_original,3.3902152075881986e-05,3.478590897103284e-09,9745.943998218709,9.184606477257116,974494.3998218708
heat,0.25,104,stencil,original,stencil_vs_original,1.1974674757553316e-05,2.973991440266554e-09,4026.46577774953,8.300644291944428,402546.577774953
heat,0.25,105,stencil,original,stencil_vs_original,6.529576413072391e-05,4.645593080360166e-09,14055.420481567797,9.550763399760282,1405442.0481567797
heat,0.25,106,stencil,original,stencil_vs_original,6.361452180669858e-05,4.569056794370696e-09,13922.90021106212,9.54129026068272,1392190.021106212
heat,0.25,107,stencil,original,stencil_vs_original,1.5901057055955903e-05,2.849411201780172e-09,5580.471167524612,8.6270284904351,557947.1167524612
heat,0.25,108,stencil,original,stencil_vs_original,5.421123188398269e-05,4.424584923272412e-09,12252.275145368483,9.413466924880435,1225127.5145368483
heat,0.25,109,stencil,original,stencil_vs_original,3.065231874899155e-05,4.263320354733202e-09,7189.776089652959,8.880415308318206,718877.608965296
heat,0.25,110,stencil,original,stencil_vs_original,2.039796089370327e-06,2.846687683320803e-09,716.5507130697258,6.574449023646598,71555.07130697258
heat,0.25,111,stencil,original,stencil_vs_original,4.055919358592064e-05,2.923419734589261e-09,13873.886498757998,9.537763683052479,1387288.6498758
heat,0.25,112,stencil,original,stencil_vs_original,3.6435614191532295e-05,3.8738162157214714e-09,9405.612492317583,9.14906186373135,940461.2492317583
heat,0.25,113,stencil,original,stencil_vs_original,1.2168395679523767e-05,2.4704903240323206e-09,4925.498214323131,8.502180708758491,492449.82143231307
heat,0.25,114,stencil,original,stencil_vs_original,6.8196302834167e-05,4.416586008373913e-09,15440.95432645618,9.64477863037699,1543995.432645618
heat,0.25,115,stencil,original,stencil_vs_original,4.10168722595472e-05,3.766977205860167e-09,10888.53741820857,9.295465901875925,1088753.7418208572
heat,0.25,116,stencil,original,stencil_vs_original,3.571496604237723e-05,3.6952905058812435e-09,9664.99548155552,9.176265924136427,966399.5481555519
heat,0.25,117,stencil,original,stencil_vs_original,5.620175283382878e-05,5.273329676570848e-09,10657.735487984088,9.2740412443825,1065673.5487984088
