pde,r,seed,comparison,baseline,contrast,mse_comparison,mse_baseline,mse_difference,mse_ratio,log_mse_ratio,excess_comparison,excess_baseline,excess_difference,mse_sign
heat,0.4,101,analytical_stencil,frozen_per_head_validation,analytical_stencil_vs_frozen_per_head_validation,2.630278386561713e-05,3.370978885891551e-07,2.5965685977027975e-05,78.02713916631552,4.357056704202878,8.949688145889644,0.112832547487991,8.836855598401652,higher
heat,0.4,102,analytical_stencil,frozen_per_head_validation,analytical_stencil_vs_frozen_per_head_validation,0.0001323121283718,6.19521475495044e-07,0.00013169260689630495,213.57149607456742,5.363971652837632,47.65827025293435,0.2206359032500441,47.43763434968431,higher
heat,0.4,103,analytical_stencil,frozen_per_head_validation,analytical_stencil_vs_frozen_per_head_validation,0.0001335898118668,8.572164952314054e-07,0.0001327325953715686,155.84139200533872,5.048838772126783,53.83391464270058,0.3435312314973069,53.49038341120327,higher
heat,0.4,104,analytical_stencil,frozen_per_head_validation,analytical_stencil_vs_frozen_per_head_validation,3.258652030524445e-05,2.3679001868309735e-07,3.234973028656135e-05,137.61779523678274,4.924480242986088,15.397667487787544,0.108963882858246,15.288703604929298,higher
heat,0.4,105,analytical_stencil,frozen_per_head_validation,analytical_stencil_vs_frozen_per_head_validation,0.0001162268852965,6.192968309490232e-07,0.00011560758846555098,187.67556927167143,5.234714776738981,51.90649708572653,0.2740990381824397,51.632398047544086,higher
heat,0.4,106,analytical_stencil,frozen_per_head_validation,analytical_stencil_vs_frozen_per_head_validation,8.668703753755835e-05,6.496282758915173e-07,8.603740926166684e-05,133.4409857985221,4.893659326162001,44.1038072571537,0.3284146901223518,43.775392567031346,higher
heat,0.4,107,analytical_stencil,frozen_per_head_validation,analytical_stencil_vs_frozen_per_head_validation,1.826083083145136e-05,1.1697930927395685e-07,1.8143851522177404e-05,156.10308305621683,5.0505165778466345,12.352273002062926,0.0758573461161521,12.276415655946774,higher
heat,0.4,108,analytical_stencil,frozen_per_head_validation,analytical_stencil_vs_frozen_per_head_validation,9.30437625470404e-05,8.356516650407514e-07,9.220811088199965e-05,111.3427597161588,4.71261336883366,22.860550459366166,0.2038810915585866,22.65666936780758,higher
heat,0.4,109,analytical_stencil,frozen_per_head_validation,analytical_stencil_vs_frozen_per_head_validation,0.0001053720378791,3.978334864006283e-07,0.00010497420439269937,264.8646770095861,5.579219042764666,51.83864781821843,0.1934166145935359,51.645231203624895,higher
heat,0.4,110,analytical_stencil,frozen_per_head_validation,analytical_stencil_vs_frozen_per_head_validation,1.1884333005696137e-05,5.173257381883845e-07,1.1367007267507752e-05,22.972630450040455,3.1343035269072166,8.881099719732987,0.3843528079000323,8.496746911832954,higher
heat,0.4,111,analytical_stencil,frozen_per_head_validation,analytical_stencil_vs_frozen_per_head_validation,9.400053542663044e-05,5.813709859853536e-07,9.341916444064508e-05,161.68769631203884,5.08566667409032,34.08174188168171,0.2089873681189,33.87275451356281,higher
heat,0.4,112,analytical_stencil,frozen_per_head_validation,analytical_stencil_vs_frozen_per_head_validation,1.1835745439725542e-05,1.4094661935151742e-07,1.1694798820374025e-05,83.9732481288358,4.430498273462773,5.244523685191883,0.0606782783740791,5.183845406817804,higher
heat,0.4,113,analytical_stencil,frozen_per_head_validation,analytical_stencil_vs_frozen_per_head_validation,6.732083693350432e-05,3.089363303388632e-07,6.701190060316546e-05,217.91168704458318,5.384089875411692,20.58927531494536,0.0930951250873688,20.49618018985799,higher
heat,0.4,114,analytical_stencil,frozen_per_head_validation,analytical_stencil_vs_frozen_per_head_validation,9.320561085246482e-05,4.639456593485969e-07,9.274166519311622e-05,200.897689146031,5.302795769246178,42.47373529886294,0.2088727074320612,42.26486259143088,higher
heat,0.4,115,analytical_stencil,frozen_per_head_validation,analytical_stencil_vs_frozen_per_head_validation,2.9595990227448965e-05,1.840477002329477e-07,2.9411942527216017e-05,160.8060855418979,5.0801992014385595,19.008206215109023,0.1160720294339598,18.892134185675065,higher
heat,0.4,116,analytical_stencil,frozen_per_head_validation,analytical_stencil_vs_frozen_per_head_validation,8.918425731962998e-05,5.47489022985348e-07,8.863676829664463e-05,162.89688665048678,5.0931174033964295,45.74053657529556,0.2785275423357139,45.46200903295984,higher
heat,0.4,117,analytical_stencil,frozen_per_head_validation,analytical_stencil_vs_frozen_per_head_validation,2.114843398004496e-05,1.68612121051806e-07,2.0979821858993153e-05,125.42653427357759,4.831720202893287,16.092095429389055,0.1245047541957955,15.967590675193259,higher
heat,0.4,118,analytical_stencil,frozen_per_head_validation,analytical_stencil_vs_frozen_per_head_validation,3.6317446109990215e-05,4.4609461701504427e-07,3.587135149297517e-05,81.41198016017627,4.39952243859405,12.761725076329792,0.1553478181604385,12.606377258169355,higher
heat,0.4,119,analytical_stencil,frozen_per_head_validation,analytical_stencil_vs_frozen_per_head_validation,7.829592840380428e-05,3.069358058133132e-07,7.798899259799097e-05,255.08893690762824,5.541612256538323,59.23412347558122,0.2298824480737796,59.00424102750744,higher
heat,0.4,100,frozen_layer_mean_validation,frozen_per_head_validation,frozen_layer_mean_validation_vs_frozen_per_head_validation,1.2481315947443503e-06,3.705785079667623e-07,8.77553086777588e-07,3.3680625506115347,1.2143376682419258,0.595449542536769,0.1752241297599981,0.42022541277677083,higher
heat,0.4,101,frozen_layer_mean_validation,frozen_per_head_validation,frozen_layer_mean_validation_vs_frozen_per_head_validation,5.376573313786714e-07,3.370978885891551e-07,2.0055944278951632e-07,1.5949590596040553,0.4668480679475402,0.1810885849520054,0.112832547487991,0.06825603746401439,higher
heat,0.4,102,frozen_layer_mean_validation,frozen_per_head_validation,frozen_layer_mean_validation_vs_frozen_per_head_validation,7.527463149747948e-07,6.19521475495044e-07,1.3322483947975083e-07,1.2150447478407334,0.19478090561286843,0.2686254705498269,0.2206359032500441,0.04798956729978279,higher
heat,0.4,103,frozen_layer_mean_validation,frozen_per_head_validation,frozen_layer_mean_validation_vs_frozen_per_head_validation,9.086248810297182e-07,8.572164952314054e-07,5.140838579831275e-08,1.0599712978976625,0.05824183030233953,0.3642484807848996,0.3435312314973069,0.020717249287592665,higher
heat,0.4,104,frozen_layer_mean_validation,frozen_per_head_validation,frozen_layer_mean_validation_vs_frozen_per_head_validation,8.570253727802069e-07,2.3679001868309735e-07,6.202353540971095e-07,3.619347544911459,1.2862937733808775,0.4020913497672457,0.108963882858246,0.2931274669089997,higher
heat,0.4,105,frozen_layer_mean_validation,frozen_per_head_validation,frozen_layer_mean_validation_vs_frozen_per_head_validation,5.802675000776691e-07,6.192968309490232e-07,-3.902933087135407e-08,0.9369779903256654,-0.06509548653329533,0.2566678472560881,0.2740990381824397,-0.017431190926351592,lower
heat,0.4,106,frozen_layer_mean_validation,frozen_per_head_validation,frozen_layer_mean_validation_vs_frozen_per_head_validation,6.765403776573531e-07,6.496282758915173e-07,2.6912101765835805e-08,1.041426924850066,0.04059181588724944,0.3421074294750725,0.3284146901223518,0.013692739352720695,higher
heat,0.4,107,frozen_layer_mean_validation,frozen_per_head_validation,frozen_layer_mean_validation_vs_frozen_per_head_validation,8.097893706426884e-07,1.1697930927395685e-07,6.928100613687316e-07,6.922500873605109,1.934777102260893,0.5446235435020007,0.0758573461161521,0.4687661973858486,higher
heat,0.4,108,frozen_layer_mean_validation,frozen_per_head_validation,frozen_layer_mean_validation_vs_frozen_per_head_validation,1.124601715890572e-06,8.356516650407514e-07,2.889500508498205e-07,1.3457781070007555,0.29697236399282645,0.2748796805470698,0.2038810915585866,0.07099858898848319,higher
heat,0.4,109,frozen_layer_mean_validation,frozen_per_head_validation,frozen_layer_mean_validation_vs_frozen_per_head_validation,3.7273395725456737e-07,3.978334864006283e-07,-2.509952914606095e-08,0.9369094608572364,-0.06516862803217921,0.181068142953779,0.1934166145935359,-0.012348471639756914,lower
heat,0.4,110,frozen_layer_mean_validation,frozen_per_head_validation,frozen_layer_mean_validation_vs_frozen_per_head_validation,4.791567836948118e-07,5.173257381883845e-07,-3.8168954493572604e-08,0.9262187212504912,-0.07664487217227262,0.3558218200517011,0.3843528079000323,-0.02853098784833119,lower
heat,0.4,111,frozen_layer_mean_validation,frozen_per_head_validation,frozen_layer_mean_validation_vs_frozen_per_head_validation,7.594670521360314e-07,5.813709859853536e-07,1.780960661506778e-07,1.3063380706019005,0.26722785692854595,0.2735630294906738,0.2089873681189,0.06457566137177378,higher
heat,0.4,112,frozen_layer_mean_validation,frozen_per_head_validation,frozen_layer_mean_validation_vs_frozen_per_head_validation,5.104195239802323e-07,1.4094661935151742e-07,3.6947290462871485e-07,3.62136762363387,1.2868517510744615,0.2244511186786497,0.0606782783740791,0.1637728403045706,higher
heat,0.4,113,frozen_layer_mean_validation,frozen_per_head_validation,frozen_layer_mean_validation_vs_frozen_per_head_validation,8.445929378098072e-07,3.089363303388632e-07,5.35656607470944e-07,2.7338737949123626,1.0057195759021145,0.2569304177412513,0.0930951250873688,0.16383529265388252,higher
heat,0.4,114,frozen_layer_mean_validation,frozen_per_head_validation,frozen_layer_mean_validation_vs_frozen_per_head_validation,5.668250112333961e-07,4.639456593485969e-07,1.0287935188479924e-07,1.221748710892666,0.20028320203572347,0.2557575855701912,0.2088727074320612,0.04688487813812997,higher
heat,0.4,115,frozen_layer_mean_validation,frozen_per_head_validation,frozen_layer_mean_validation_vs_frozen_per_head_validation,5.783932321978824e-07,1.840477002329477e-07,3.943455319649347e-07,3.1426267835230473,1.1450590054649508,0.369371473988129,0.1160720294339598,0.2532994445541692,higher
heat,0.4,116,frozen_layer_mean_validation,frozen_per_head_validation,frozen_layer_mean_validation_vs_frozen_per_head_validation,6.915140231406047e-07,5.47489022985348e-07,1.4402500015525677e-07,1.2630646352869639,0.23354101805808694,0.3523983070743037,0.2785275423357139,0.07387076473858978,higher
heat,0.4,117,frozen_layer_mean_validation,frozen_per_head_validation,frozen_layer_mean_validation_vs_frozen_per_head_validation,4.3653008496846724e-07,1.68612121051806e-07,2.6791796391666123e-07,2.58896028497467,0.9512563607423841,0.3284151787506469,0.1245047541957955,0.20391042455485142,higher
heat,0.4,118,frozen_layer_mean_validation,frozen_per_head_validation,frozen_layer_mean_validation_vs_frozen_per_head_validation,7.677090331226211e-07,4.4609461701504427e-07,3.216144161075768e-07,1.7209556086096653,0.542879722945347,0.2683737425366628,0.1553478181604385,0.1130259243762243,higher
heat,0.4,119,frozen_layer_mean_validation,frozen_per_head_validation,frozen_layer_mean_validation_vs_frozen_per_head_validation,4.990228134604813e-07,3.069358058133132e-07,1.9208700764716808e-07,1.6258214389102608,0.48601318892703066,0.3752099836644642,0.2298824480737796,0.14532753559068456,higher
heat,0.4,100,frozen_per_head_validation,original,frozen_per_head_validation_vs_original,3.705785079667623e-07,4.659476719390265e-09,3.65919031247372e-07,79.53221580110305,4.376162169779256,0.1752241297599981,0.0,0.1752241297599981,higher
heat,0.4,101,frozen_per_head_validation,original,frozen_per_head_validation_vs_original,3.370978885891551e-07,5.557504859088347e-09,3.315403837300668e-07,60.65633717582618,4.105224117579192,0.112832547487991,0.0,0.112832547487991,higher
heat,0.4,102,frozen_per_head_validation,original,frozen_per_head_validation_vs_original,6.19521475495044e-07,7.0095390915236874e-09,6.125119364035203e-07,88.38262650453049,4.481675417574325,0.2206359032500441,0.0,0.2206359032500441,higher
heat,0.4,103,frozen_per_head_validation,original,frozen_per_head_validation_vs_original,8.572164952314054e-07,4.76809161251146e-09,8.52448403618894e-07,179.78188442983594,5.191744362956133,0.3435312314973069,0.0,0.3435312314973069,higher
heat,0.4,104,frozen_per_head_validation,original,frozen_per_head_validation_vs_original,2.3679001868309735e-07,6.230756594699516e-09,2.3055926208839783e-07,38.00341340320273,3.637675982092308,0.108963882858246,0.0,0.108963882858246,higher
heat,0.4,105,frozen_per_head_validation,original,frozen_per_head_validation_vs_original,6.192968309490232e-07,5.57502054937542e-09,6.137218103996478e-07,111.08422389912162,4.71028868745494,0.2740990381824397,0.0,0.2740990381824397,higher
heat,0.4,106,frozen_per_head_validation,original,frozen_per_head_validation_vs_original,6.496282758915173e-07,4.152645756774764e-09,6.454756301347425e-07,156.4372002672494,5.052654653199742,0.3284146901223518,0.0,0.3284146901223518,higher
heat,0.4,107,frozen_per_head_validation,original,frozen_per_head_validation_vs_original,1.1697930927395685e-07,4.866420351759548e-09,1.121128889221973e-07,24.03806100138076,3.1796384492335408,0.0758573461161521,0.0,0.0758573461161521,higher
heat,0.4,108,frozen_per_head_validation,original,frozen_per_head_validation_vs_original,8.356516650407514e-07,5.8964176128523116e-09,8.297552474278991e-07,141.72192675418665,4.953866875404335,0.2038810915585866,0.0,0.2038810915585866,higher
heat,0.4,109,frozen_per_head_validation,original,frozen_per_head_validation_vs_original,3.978334864006283e-07,4.694473173041945e-09,3.931390132275864e-07,84.74507612168087,4.439647645713532,0.1934166145935359,0.0,0.1934166145935359,higher
heat,0.4,110,frozen_per_head_validation,original,frozen_per_head_validation_vs_original,5.173257381883845e-07,3.135871640483345e-09,5.141898665479011e-07,164.97031686815055,5.105765559948251,0.3843528079000323,0.0,0.3843528079000323,higher
heat,0.4,111,frozen_per_head_validation,original,frozen_per_head_validation_vs_original,5.813709859853536e-07,4.9955010657590235e-09,5.763754849195946e-07,116.37891341276678,4.756851362638854,0.2089873681189,0.0,0.2089873681189,higher
heat,0.4,112,frozen_per_head_validation,original,frozen_per_head_validation_vs_original,1.4094661935151742e-07,4.055913193842797e-09,1.3689070615767462e-07,34.75089643572395,3.5482053683895525,0.0606782783740791,0.0,0.0606782783740791,higher
heat,0.4,113,frozen_per_head_validation,original,frozen_per_head_validation_vs_original,3.089363303388632e-07,4.563456407896682e-09,3.043728739309665e-07,67.69788132615325,4.215054884393865,0.0930951250873688,0.0,0.0930951250873688,higher
heat,0.4,114,frozen_per_head_validation,original,frozen_per_head_validation_vs_original,4.639456593485969e-07,5.616884264127153e-09,4.5832877508446973e-07,82.59840109429291,4.413990323127629,0.2088727074320612,0.0,0.2088727074320612,higher
heat,0.4,115,frozen_per_head_validation,original,frozen_per_head_validation_vs_original,1.840477002329477e-07,3.342660496487293e-09,1.807050397364604e-07,55.06024330809491,4.008427918667555,0.1160720294339598,0.0,0.1160720294339598,higher
heat,0.4,116,frozen_per_head_validation,original,frozen_per_head_validation_vs_original,5.47489022985348e-07,4.447002639393349e-09,5.430420203459546e-07,123.1141664130056,4.813112107097224,0.2785275423357139,0.0,0.2785275423357139,higher
heat,0.4,117,frozen_per_head_validation,original,frozen_per_head_validation_vs_original,1.68612121051806e-07,5.025289653154408e-09,1.635868313986516e-07,33.55271689582452,3.513117840640423,0.1245047541957955,0.0,0.1245047541957955,higher
heat,0.4,118,frozen_per_head_validation,original,frozen_per_head_validation_vs_original,4.4609461701504427e-07,4.053571060411154e-09,4.420410459546331e-07,110.04978335566587,4.700932839371404,0.1553478181604385,0.0,0.1553478181604385,higher
heat,0.4,119,frozen_per_head_validation,original,frozen_per_head_validation_vs_original,3.069358058133132e-07,3.088146237860412e-09,3.038476595754528e-07,99.39160330242984,4.599067636275801,0.2298824480737796,0.0,0.2298824480737796,higher
lf,0.1,300,analytical_stencil,frozen_per_head_validation,analytical_stencil_vs_frozen_per_head_validation,0.0001210760966614,1.2812409708271716e-06,0.00011979485569057283,94.4990828565473,4.548590129230879,30.478675565747267,0.3210275517438665,30.1576480140034,higher
lf,0.1,301,analytical_stencil,frozen_per_head_validation,analytical_stencil_vs_frozen_per_head_validation,4.481273629153293e-05,3.4657388413641965e-07,4.446616240739651e-05,129.30211519888664,4.862151644490772,8.326393965062206,0.0629470051178016,8.263446959944403,higher
lf,0.1,302,analytical_stencil,frozen_per_head_validation,analytical_stencil_vs_frozen_per_head_validation,5.778146007884288e-06,2.9510945537963854e-08,5.7486350623463245e-06,195.7967087313787,5.277076920615901,1.916833742939676,0.0087406031186723,1.9080931398210037,higher
lf,0.1,303,analytical_stencil,frozen_per_head_validation,analytical_stencil_vs_frozen_per_head_validation,4.835149187698562e-06,5.5993864764465606e-08,4.779155322934096e-06,86.35141024891368,4.4584251362359755,0.8759749374478268,0.0096224548778275,0.8663524825699993,higher
lf,0.1,304,analytical_stencil,frozen_per_head_validation,analytical_stencil_vs_frozen_per_head_validation,5.869693794124942e-06,1.978041659495e-07,5.671889628175442e-06,29.674267809018197,3.390280266527244,1.4159667003905851,0.0466857477553925,1.3692809526351926,higher
lf,0.1,305,analytical_stencil,frozen_per_head_validation,analytical_stencil_vs_frozen_per_head_validation,2.0659096563235835e-05,4.864219276569381e-07,2.0172674635578897e-05,42.471556869874924,3.748834601761951,6.419445125525014,0.1492564042771026,6.270188721247911,higher
lf,0.1,306,analytical_stencil,frozen_per_head_validation,analytical_stencil_vs_frozen_per_head_validation,5.570152694645003e-06,2.328667665918438e-07,5.337285928053159e-06,23.919912558446192,3.174711273492396,2.68128467882978,0.1102908395247747,2.5709938393050056,higher
lf,0.1,307,analytical_stencil,frozen_per_head_validation,analytical_stencil_vs_frozen_per_head_validation,1.830610785802378e-05,1.0486600823290949e-07,1.820124184979087e-05,174.5666509720247,5.162306622711035,3.110261180011302,0.0167643859910863,3.0934967940202154,higher
lf,0.1,308,analytical_stencil,frozen_per_head_validation,analytical_stencil_vs_frozen_per_head_validation,1.1254822886996864e-05,2.311913190368442e-07,1.102363156796002e-05,48.68185766613157,3.8853064281581,3.221493364257078,0.0646904331093932,3.1568029311476846,higher
lf,0.1,309,analytical_stencil,frozen_per_head_validation,analytical_stencil_vs_frozen_per_head_validation,2.018254198787872e-05,3.321456186599487e-07,1.9850396369218773e-05,60.76413733622555,4.1069997685006125,5.840237700451814,0.0946290598979261,5.745608640553888,higher
lf,0.1,310,analytical_stencil,frozen_per_head_validation,analytical_stencil_vs_frozen_per_head_validation,6.49552779563578e-06,1.404244337338545e-07,6.355103361901926e-06,46.25639301452845,3.834199681747071,1.4763996578693157,0.030748416259497,1.4456512416098186,higher
lf,0.1,311,analytical_stencil,frozen_per_head_validation,analytical_stencil_vs_frozen_per_head_validation,9.95870275311006e-06,2.322628247664743e-07,9.726439928343586e-06,42.876869180950116,3.758332500592969,2.633271985753704,0.0601388405624652,2.573133145191239,higher
lf,0.1,312,analytical_stencil,frozen_per_head_validation,analytical_stencil_vs_frozen_per_head_validation,0.0001206161241498,4.569181342745782e-07,0.00012015920601552543,263.9775379922162,5.575864016163704,22.97828499366228,0.0857478002266046,22.892537193435675,higher
lf,0.1,313,analytical_stencil,frozen_per_head_validation,analytical_stencil_vs_frozen_per_head_validation,7.350761855207111e-06,8.510804306617603e-08,7.265653812140935e-06,86.36976706762606,4.458637696375579,2.3802941138826106,0.0263357075367418,2.353958406345869,higher
lf,0.1,314,analytical_stencil,frozen_per_head_validation,analytical_stencil_vs_frozen_per_head_validation,9.324015900347148e-05,9.766832118930646e-07,9.226347579157841e-05,95.46612234968997,4.558771444757817,13.41573069211621,0.1394183322282532,13.276312359887957,higher
lf,0.1,315,analytical_stencil,frozen_per_head_validation,analytical_stencil_vs_frozen_per_head_validation,7.67578755045406e-06,1.731955202761981e-07,7.502592030177863e-06,44.3186263606203,3.7914050482904003,2.6864981628913047,0.0586356410885175,2.627862521802787,higher
lf,0.1,316,analytical_stencil,frozen_per_head_validation,analytical_stencil_vs_frozen_per_head_validation,8.278285918095207e-06,1.3869021410831128e-07,8.139595703986896e-06,59.689041302007155,4.089148440768398,1.7262677313079255,0.0279192613225758,1.6983484699853497,higher
lf,0.1,317,analytical_stencil,frozen_per_head_validation,analytical_stencil_vs_frozen_per_head_validation,3.652614747551297e-06,4.601056812804372e-08,3.6066041794232534e-06,79.38643003464689,4.374327447282284,0.9799626958297872,0.0112358178786704,0.9687268779511168,higher
lf,0.1,318,analytical_stencil,frozen_per_head_validation,analytical_stencil_vs_frozen_per_head_validation,5.6602231325086905e-05,5.227395644905736e-07,5.607949176059633e-05,108.27998332257017,4.684720310724757,10.21379876968591,0.0930726386811792,10.120726131004732,higher
lf,0.1,319,analytical_stencil,frozen_per_head_validation,analytical_stencil_vs_frozen_per_head_validation,6.337263570799223e-06,1.2580407249968006e-07,6.211459498299543e-06,50.374073310030084,3.919476624266973,1.414330084917944,0.0269740531603268,1.3873560317576172,higher
lf,0.1,300,frozen_layer_mean_validation,frozen_per_head_validation,frozen_layer_mean_validation_vs_frozen_per_head_validation,1.4700183197935424e-06,1.2812409708271716e-06,1.8877734896637077e-07,1.147339457030082,0.13744574643710672,0.3685511353762639,0.3210275517438665,0.04752358363239739,higher
lf,0.1,301,frozen_layer_mean_validation,frozen_per_head_validation,frozen_layer_mean_validation_vs_frozen_per_head_validation,2.390092053855541e-06,3.4657388413641965e-07,2.0435181697191214e-06,6.89634205938825,1.9309911347107274,0.442707773597065,0.0629470051178016,0.3797607684792634,higher
lf,0.1,302,frozen_layer_mean_validation,frozen_per_head_validation,frozen_layer_mean_validation_vs_frozen_per_head_validation,1.293574492411409e-06,2.9510945537963854e-08,1.2640635468734451e-06,43.83371894158091,3.7804033600573477,0.4283099366958469,0.0087406031186723,0.4195693335771746,higher
lf,0.1,303,frozen_layer_mean_validation,frozen_per_head_validation,frozen_layer_mean_validation_vs_frozen_per_head_validation,2.6265834129901577e-06,5.5993864764465606e-08,2.570589548225692e-06,46.90841441359161,3.84819707116352,0.4756120464039224,0.0096224548778275,0.4659895915260949,higher
lf,0.1,304,frozen_layer_mean_validation,frozen_per_head_validation,frozen_layer_mean_validation_vs_frozen_per_head_validation,2.4273451650902444e-06,1.978041659495e-07,2.2295409991407444e-06,12.271456232675872,2.5072759340502966,0.58493106340423,0.0466857477553925,0.5382453156488375,higher
lf,0.1,305,frozen_layer_mean_validation,frozen_per_head_validation,frozen_layer_mean_validation_vs_frozen_per_head_validation,2.7523047991806493e-06,4.864219276569381e-07,2.265882871523711e-06,5.65826629658395,1.7331175372691696,0.8535513716702101,0.1492564042771026,0.7042949673931075,higher
lf,0.1,306,frozen_layer_mean_validation,frozen_per_head_validation,frozen_layer_mean_validation_vs_frozen_per_head_validation,1.3559989793243687e-06,2.328667665918438e-07,1.123132212732525e-06,5.823067839049314,1.761827242975908,0.6513085100383714,0.1102908395247747,0.5410176705135967,higher
lf,0.1,307,frozen_layer_mean_validation,frozen_per_head_validation,frozen_layer_mean_validation_vs_frozen_per_head_validation,2.3484360280878747e-06,1.0486600823290949e-07,2.243570019854965e-06,22.394635474938184,3.108821442453255,0.3980832388945739,0.0167643859910863,0.3813188529034876,higher
lf,0.1,308,frozen_layer_mean_validation,frozen_per_head_validation,frozen_layer_mean_validation_vs_frozen_per_head_validation,2.689778118569741e-06,2.311913190368442e-07,2.458586799532897e-06,11.634425244751858,2.453968396716032,0.7687482535652632,0.0646904331093932,0.7040578204558701,higher
lf,0.1,309,frozen_layer_mean_validation,frozen_per_head_validation,frozen_layer_mean_validation_vs_frozen_per_head_validation,2.121959441936383e-06,3.321456186599487e-07,1.7898138232764343e-06,6.388641977267354,1.8545217226838553,0.6126826834490506,0.0946290598979261,0.5180536235511245,higher
lf,0.1,310,frozen_layer_mean_validation,frozen_per_head_validation,frozen_layer_mean_validation_vs_frozen_per_head_validation,1.3614410401263657e-06,1.404244337338545e-07,1.2210166063925112e-06,9.695186257305448,2.271629500197071,0.3085038000097418,0.030748416259497,0.27775538375024483,higher
lf,0.1,311,frozen_layer_mean_validation,frozen_per_head_validation,frozen_layer_mean_validation_vs_frozen_per_head_validation,3.691248549930748e-06,2.322628247664743e-07,3.4589857251642736e-06,15.892549974977987,2.765850444387144,0.975214745388342,0.0601388405624652,0.9150759048258768,higher
lf,0.1,312,frozen_layer_mean_validation,frozen_per_head_validation,frozen_layer_mean_validation_vs_frozen_per_head_validation,1.8318191703503568e-06,4.569181342745782e-07,1.3749010360757786e-06,4.0090752214477705,1.388560596629211,0.3476917173792042,0.0857478002266046,0.26194391715259957,higher
lf,0.1,313,frozen_layer_mean_validation,frozen_per_head_validation,frozen_layer_mean_validation_vs_frozen_per_head_validation,7.333532451303526e-07,8.510804306617603e-08,6.482452020641766e-07,8.616732552058933,2.15370595853086,0.2363570328333709,0.0263357075367418,0.2100213252966291,higher
lf,0.1,314,frozen_layer_mean_validation,frozen_per_head_validation,frozen_layer_mean_validation_vs_frozen_per_head_validation,1.9222725469170143e-06,9.766832118930646e-07,9.455893350239497e-07,1.9681638053255293,0.6771010295796488,0.2754845195060426,0.1394183322282532,0.13606618727778938,higher
lf,0.1,315,frozen_layer_mean_validation,frozen_per_head_validation,frozen_layer_mean_validation_vs_frozen_per_head_validation,2.244867895684344e-06,1.731955202761981e-07,2.071672375408146e-06,12.961466278714436,2.5619808233141126,0.7842608877887781,0.0586356410885175,0.7256252467002606,higher
lf,0.1,316,frozen_layer_mean_validation,frozen_per_head_validation,frozen_layer_mean_validation_vs_frozen_per_head_validation,2.644593396161632e-06,1.3869021410831128e-07,2.5059031820533206e-06,19.068348932652988,2.9480298365590887,0.5507826798443428,0.0279192613225758,0.522863418521767,higher
lf,0.1,317,frozen_layer_mean_validation,frozen_per_head_validation,frozen_layer_mean_validation_vs_frozen_per_head_validation,1.98714958443702e-06,4.601056812804372e-08,1.9411390163089765e-06,43.18898169018348,3.765585409250422,0.5326219876353984,0.0112358178786704,0.5213861697567279,higher
lf,0.1,318,frozen_layer_mean_validation,frozen_per_head_validation,frozen_layer_mean_validation_vs_frozen_per_head_validation,1.5094085483724484e-06,5.227395644905736e-07,9.866689838818749e-07,2.887496280950946,1.0603897878647262,0.2711378502999764,0.0930726386811792,0.17806521161879718,higher
lf,0.1,319,frozen_layer_mean_validation,frozen_per_head_validation,frozen_layer_mean_validation_vs_frozen_per_head_validation,1.5914868285449302e-06,1.2580407249968006e-07,1.4656827560452501e-06,12.650519151905655,2.5376982540077613,0.3543405622390995,0.0269740531603268,0.3273665090787727,higher
lf,0.1,300,frozen_per_head_validation,original,frozen_per_head_validation_vs_original,1.2812409708271716e-06,6.027160518937147e-09,1.2752138103082344e-06,212.57787424137007,5.359308388250047,0.3210275517438665,0.0,0.3210275517438665,higher
lf,0.1,301,frozen_per_head_validation,original,frozen_per_head_validation_vs_original,3.4657388413641965e-07,7.851827082613894e-09,3.3872205705380576e-07,44.139265993749355,3.7873497716406965,0.0629470051178016,0.0,0.0629470051178016,higher
lf,0.1,302,frozen_per_head_validation,original,frozen_per_head_validation_vs_original,2.9510945537963854e-08,3.177567724568786e-09,2.6333377813395068e-08,9.287275078289214,2.2286451920697865,0.0087406031186723,0.0,0.0087406031186723,higher
lf,0.1,303,frozen_per_head_validation,original,frozen_per_head_validation_vs_original,5.5993864764465606e-08,2.9124604004546195e-09,5.308140436401099e-08,19.225622691977293,2.956243904566902,0.0096224548778275,0.0,0.0096224548778275,higher
lf,0.1,304,frozen_per_head_validation,original,frozen_per_head_validation_vs_original,1.978041659495e-07,4.420618206560367e-09,1.9338354774293964e-07,44.74581533776227,3.8009979283430315,0.0466857477553925,0.0,0.0466857477553925,higher
lf,0.1,305,frozen_per_head_validation,original,frozen_per_head_validation_vs_original,4.864219276569381e-07,6.228904031457816e-09,4.801930236254803e-07,78.0910935857035,4.3578760117474,0.1492564042771026,0.0,0.1492564042771026,higher
lf,0.1,306,frozen_per_head_validation,original,frozen_per_head_validation_vs_original,2.328667665918438e-07,3.9071569694904e-09,2.289596096223534e-07,59.60005405726405,4.087656481071967,0.1102908395247747,0.0,0.1102908395247747,higher
lf,0.1,307,frozen_per_head_validation,original,frozen_per_head_validation_vs_original,1.0486600823290949e-07,6.229201989296773e-09,9.863680624361272e-08,16.83458144608151,2.8234351901763497,0.0167643859910863,0.0,0.0167643859910863,higher
lf,0.1,308,frozen_per_head_validation,original,frozen_per_head_validation_vs_original,2.311913190368442e-07,5.290774681213084e-09,2.2590054435563112e-07,43.697063845447296,3.7772809109529035,0.0646904331093932,0.0,0.0646904331093932,higher
