pde,r,seed,reference_scope,scope_label,evaluation_scope,weighting,n_modes,mode_min,mode_max,rmse_reference,rmse_identity,delta_identity_minus_pde,closer_reference
lf,0.25,312,full_one_step,k1_5_empirical_power,empirical_training_spectrum_k1_5,empirical_training_power,5,1,5,0.0173983104969656,0.0415259832494559,0.024127672752490302,PDE reference
lf,0.25,313,full_one_step,k1_5_empirical_power,empirical_training_spectrum_k1_5,empirical_training_power,5,1,5,0.0293356783040251,0.0351370913348938,0.005801413030868702,PDE reference
lf,0.25,314,full_one_step,k1_5_empirical_power,empirical_training_spectrum_k1_5,empirical_training_power,5,1,5,0.0238613785236169,0.0381646865427581,0.0143033080191412,PDE reference
lf,0.25,315,full_one_step,k1_5_empirical_power,empirical_training_spectrum_k1_5,empirical_training_power,5,1,5,0.022740950143189,0.0382186258598465,0.015477675716657497,PDE reference
lf,0.25,316,full_one_step,k1_5_empirical_power,empirical_training_spectrum_k1_5,empirical_training_power,5,1,5,0.0261173252804601,0.0367606240823735,0.010643298801913403,PDE reference
lf,0.25,317,full_one_step,k1_5_empirical_power,empirical_training_spectrum_k1_5,empirical_training_power,5,1,5,0.0276892410013938,0.0351644651515696,0.007475224150175801,PDE reference
lf,0.25,318,full_one_step,k1_5_empirical_power,empirical_training_spectrum_k1_5,empirical_training_power,5,1,5,0.0176123386569728,0.0403241652578178,0.022711826600844996,PDE reference
lf,0.25,319,full_one_step,k1_5_empirical_power,empirical_training_spectrum_k1_5,empirical_training_power,5,1,5,0.0231403125444712,0.0375632260239013,0.014422913479430102,PDE reference
lf,0.25,300,full_one_step,k1_5_uniform,in_support_k1_5,uniform,5,1,5,0.045664756747424,0.0635686096832067,0.0179038529357827,PDE reference
lf,0.25,301,full_one_step,k1_5_uniform,in_support_k1_5,uniform,5,1,5,0.0407252709336893,0.0671887141619013,0.026463443228211994,PDE reference
lf,0.25,302,full_one_step,k1_5_uniform,in_support_k1_5,uniform,5,1,5,0.0551075679964407,0.0562697408890842,0.0011621728926435038,PDE reference
lf,0.25,303,full_one_step,k1_5_uniform,in_support_k1_5,uniform,5,1,5,0.0513781674330035,0.0588343388945351,0.007456171461531602,PDE reference
lf,0.25,304,full_one_step,k1_5_uniform,in_support_k1_5,uniform,5,1,5,0.0439681466356375,0.0627181468335051,0.0187500001978676,PDE reference
lf,0.25,305,full_one_step,k1_5_uniform,in_support_k1_5,uniform,5,1,5,0.0524500065215752,0.056339568493601,0.0038895619720258,PDE reference
lf,0.25,306,full_one_step,k1_5_uniform,in_support_k1_5,uniform,5,1,5,0.0545792608647683,0.058933809998638,0.004354549133869699,PDE reference
lf,0.25,307,full_one_step,k1_5_uniform,in_support_k1_5,uniform,5,1,5,0.0595550835202475,0.0514423046256085,-0.008112778894639003,identity
lf,0.25,308,full_one_step,k1_5_uniform,in_support_k1_5,uniform,5,1,5,0.0542408947114939,0.0578997956725127,0.003658900961018799,PDE reference
lf,0.25,309,full_one_step,k1_5_uniform,in_support_k1_5,uniform,5,1,5,0.0552628167622818,0.055853554455477,0.0005907376931952035,PDE reference
lf,0.25,310,full_one_step,k1_5_uniform,in_support_k1_5,uniform,5,1,5,0.0486803059049101,0.0613772305946654,0.0126969246897553,PDE reference
lf,0.25,311,full_one_step,k1_5_uniform,in_support_k1_5,uniform,5,1,5,0.0590764400355253,0.0524684841110242,-0.006607955924501099,identity
lf,0.25,312,full_one_step,k1_5_uniform,in_support_k1_5,uniform,5,1,5,0.0427241110505084,0.0660212077176029,0.023297096667094508,PDE reference
lf,0.25,313,full_one_step,k1_5_uniform,in_support_k1_5,uniform,5,1,5,0.071573956472203,0.0434306262437236,-0.028143330228479396,identity
lf,0.25,314,full_one_step,k1_5_uniform,in_support_k1_5,uniform,5,1,5,0.0582819141849227,0.0544561784858283,-0.003825735699094397,identity
lf,0.25,315,full_one_step,k1_5_uniform,in_support_k1_5,uniform,5,1,5,0.056287549810377,0.0545727246601814,-0.0017148251501956022,identity
lf,0.25,316,full_one_step,k1_5_uniform,in_support_k1_5,uniform,5,1,5,0.0640671806073268,0.0488750837296732,-0.015192096877653605,identity
lf,0.25,317,full_one_step,k1_5_uniform,in_support_k1_5,uniform,5,1,5,0.0674397993932339,0.0451610043419593,-0.0222787950512746,identity
lf,0.25,318,full_one_step,k1_5_uniform,in_support_k1_5,uniform,5,1,5,0.0426873782047511,0.0646399309396236,0.021952552734872496,PDE reference
lf,0.25,319,full_one_step,k1_5_uniform,in_support_k1_5,uniform,5,1,5,0.0569494322498475,0.0534693450315281,-0.003480087218319397,identity
lf,0.25,300,full_one_step,k6_8_uniform,near_support_k6_8,uniform,3,6,8,0.2598436400440549,0.0257177293228231,-0.23412591072123182,identity
lf,0.25,301,full_one_step,k6_8_uniform,near_support_k6_8,uniform,3,6,8,0.2337745945561082,0.0555403862926161,-0.1782342082634921,identity
lf,0.25,302,full_one_step,k6_8_uniform,near_support_k6_8,uniform,3,6,8,0.2462210995018055,0.0400366039298765,-0.20618449557192903,identity
lf,0.25,303,full_one_step,k6_8_uniform,near_support_k6_8,uniform,3,6,8,0.243526502952797,0.0506810511795017,-0.19284545177329532,identity
lf,0.25,304,full_one_step,k6_8_uniform,near_support_k6_8,uniform,3,6,8,0.2376091963542714,0.055582123154485,-0.18202707319978642,identity
lf,0.25,305,full_one_step,k6_8_uniform,near_support_k6_8,uniform,3,6,8,0.245080984473742,0.0469070522338386,-0.1981739322399034,identity
lf,0.25,306,full_one_step,k6_8_uniform,near_support_k6_8,uniform,3,6,8,0.2381122093878731,0.0527539115699082,-0.18535829781796492,identity
lf,0.25,307,full_one_step,k6_8_uniform,near_support_k6_8,uniform,3,6,8,0.2377035608404405,0.0509517298620562,-0.1867518309783843,identity
lf,0.25,308,full_one_step,k6_8_uniform,near_support_k6_8,uniform,3,6,8,0.2359793041816334,0.0581620877346231,-0.17781721644701032,identity
lf,0.25,309,full_one_step,k6_8_uniform,near_support_k6_8,uniform,3,6,8,0.2383076145614127,0.0567929116632059,-0.1815147028982068,identity
lf,0.25,310,full_one_step,k6_8_uniform,near_support_k6_8,uniform,3,6,8,0.2368411709489454,0.0530444159791751,-0.18379675496977033,identity
lf,0.25,311,full_one_step,k6_8_uniform,near_support_k6_8,uniform,3,6,8,0.2357565610621153,0.0498520310961409,-0.1859045299659744,identity
lf,0.25,312,full_one_step,k6_8_uniform,near_support_k6_8,uniform,3,6,8,0.2591652090786055,0.026590023591955,-0.23257518548665052,identity
lf,0.25,313,full_one_step,k6_8_uniform,near_support_k6_8,uniform,3,6,8,0.2446797186267293,0.0412614640894953,-0.203418254537234,identity
lf,0.25,314,full_one_step,k6_8_uniform,near_support_k6_8,uniform,3,6,8,0.2903180067331745,0.0223932682481538,-0.2679247384850207,identity
lf,0.25,315,full_one_step,k6_8_uniform,near_support_k6_8,uniform,3,6,8,0.2436210909813028,0.0481245012786829,-0.1954965897026199,identity
lf,0.25,316,full_one_step,k6_8_uniform,near_support_k6_8,uniform,3,6,8,0.2355909074526538,0.0557461981415289,-0.1798447093111249,identity
lf,0.25,317,full_one_step,k6_8_uniform,near_support_k6_8,uniform,3,6,8,0.2415547666592701,0.0508480154251808,-0.19070675123408928,identity
lf,0.25,318,full_one_step,k6_8_uniform,near_support_k6_8,uniform,3,6,8,0.2380169290942854,0.0475580867199842,-0.19045884237430122,identity
lf,0.25,319,full_one_step,k6_8_uniform,near_support_k6_8,uniform,3,6,8,0.2426131427405051,0.0506469599771293,-0.1919661827633758,identity
lf,0.25,300,full_one_step,k9_32_uniform,spectral_extrapolation_k9_nyquist,uniform,24,9,32,1.4384609042401442,0.0163080773067364,-1.4221528269334078,identity
lf,0.25,301,full_one_step,k9_32_uniform,spectral_extrapolation_k9_nyquist,uniform,24,9,32,1.4320724813802073,0.0236920146240896,-1.4083804667561177,identity
lf,0.25,302,full_one_step,k9_32_uniform,spectral_extrapolation_k9_nyquist,uniform,24,9,32,1.4349135111573312,0.0215922480083031,-1.4133212631490282,identity
lf,0.25,303,full_one_step,k9_32_uniform,spectral_extrapolation_k9_nyquist,uniform,24,9,32,1.425737447953392,0.0309337956251383,-1.3948036523282537,identity
lf,0.25,304,full_one_step,k9_32_uniform,spectral_extrapolation_k9_nyquist,uniform,24,9,32,1.427356918860345,0.0301555966967374,-1.3972013221636075,identity
lf,0.25,305,full_one_step,k9_32_uniform,spectral_extrapolation_k9_nyquist,uniform,24,9,32,1.4291278059654011,0.0275099949270059,-1.4016178110383952,identity
lf,0.25,306,full_one_step,k9_32_uniform,spectral_extrapolation_k9_nyquist,uniform,24,9,32,1.4229075533121942,0.0356800433462026,-1.3872275099659916,identity
lf,0.25,307,full_one_step,k9_32_uniform,spectral_extrapolation_k9_nyquist,uniform,24,9,32,1.4272027034552286,0.0310107836681989,-1.3961919197870296,identity
lf,0.25,308,full_one_step,k9_32_uniform,spectral_extrapolation_k9_nyquist,uniform,24,9,32,1.4280147172727762,0.031189364021338,-1.396825353251438,identity
lf,0.25,309,full_one_step,k9_32_uniform,spectral_extrapolation_k9_nyquist,uniform,24,9,32,1.4296371956072635,0.0284109006267949,-1.4012262949804686,identity
lf,0.25,310,full_one_step,k9_32_uniform,spectral_extrapolation_k9_nyquist,uniform,24,9,32,1.4309947134932184,0.0261563889601475,-1.404838324533071,identity
lf,0.25,311,full_one_step,k9_32_uniform,spectral_extrapolation_k9_nyquist,uniform,24,9,32,1.4275602053853804,0.030796200881572,-1.3967640045038083,identity
lf,0.25,312,full_one_step,k9_32_uniform,spectral_extrapolation_k9_nyquist,uniform,24,9,32,1.436739372349897,0.0183317284158885,-1.4184076439340083,identity
lf,0.25,313,full_one_step,k9_32_uniform,spectral_extrapolation_k9_nyquist,uniform,24,9,32,1.4321814904753023,0.0248161801463547,-1.4073653103289476,identity
lf,0.25,314,full_one_step,k9_32_uniform,spectral_extrapolation_k9_nyquist,uniform,24,9,32,1.4448218916181692,0.0099682279083907,-1.4348536637097784,identity
lf,0.25,315,full_one_step,k9_32_uniform,spectral_extrapolation_k9_nyquist,uniform,24,9,32,1.4308953000444846,0.025989886175167,-1.4049054138693176,identity
lf,0.25,316,full_one_step,k9_32_uniform,spectral_extrapolation_k9_nyquist,uniform,24,9,32,1.4244877344501248,0.0342188377288539,-1.3902688967212709,identity
lf,0.25,317,full_one_step,k9_32_uniform,spectral_extrapolation_k9_nyquist,uniform,24,9,32,1.42910935968895,0.0295499915359855,-1.3995593681529643,identity
lf,0.25,318,full_one_step,k9_32_uniform,spectral_extrapolation_k9_nyquist,uniform,24,9,32,1.4322421416859037,0.0240173304665826,-1.4082248112193212,identity
lf,0.25,319,full_one_step,k9_32_uniform,spectral_extrapolation_k9_nyquist,uniform,24,9,32,1.4276052895042286,0.0298954746951203,-1.3977098148091083,identity
lf,0.4,300,full_one_step,k1_5_empirical_power,empirical_training_spectrum_k1_5,empirical_training_power,5,1,5,0.0173809334114345,0.0658980680359016,0.048517134624467106,PDE reference
lf,0.4,301,full_one_step,k1_5_empirical_power,empirical_training_spectrum_k1_5,empirical_training_power,5,1,5,0.0255701123041424,0.0606634284176616,0.03509331611351919,PDE reference
lf,0.4,302,full_one_step,k1_5_empirical_power,empirical_training_spectrum_k1_5,empirical_training_power,5,1,5,0.018763024692262,0.0649840153676097,0.0462209906753477,PDE reference
lf,0.4,303,full_one_step,k1_5_empirical_power,empirical_training_spectrum_k1_5,empirical_training_power,5,1,5,0.0347556083864511,0.0579134682309519,0.0231578598445008,PDE reference
lf,0.4,304,full_one_step,k1_5_empirical_power,empirical_training_spectrum_k1_5,empirical_training_power,5,1,5,0.0186233253845161,0.0645443563815519,0.0459210309970358,PDE reference
lf,0.4,305,full_one_step,k1_5_empirical_power,empirical_training_spectrum_k1_5,empirical_training_power,5,1,5,0.0173363315484126,0.0650598659029732,0.0477235343545606,PDE reference
lf,0.4,306,full_one_step,k1_5_empirical_power,empirical_training_spectrum_k1_5,empirical_training_power,5,1,5,0.0223982162151385,0.0623324816069419,0.039934265391803406,PDE reference
lf,0.4,307,full_one_step,k1_5_empirical_power,empirical_training_spectrum_k1_5,empirical_training_power,5,1,5,0.0285829760387655,0.0591211981668759,0.0305382221281104,PDE reference
lf,0.4,308,full_one_step,k1_5_empirical_power,empirical_training_spectrum_k1_5,empirical_training_power,5,1,5,0.0230713286208437,0.0624126821406358,0.039341353519792094,PDE reference
lf,0.4,309,full_one_step,k1_5_empirical_power,empirical_training_spectrum_k1_5,empirical_training_power,5,1,5,0.0250114050368709,0.0608014244907579,0.035790019453887004,PDE reference
lf,0.4,310,full_one_step,k1_5_empirical_power,empirical_training_spectrum_k1_5,empirical_training_power,5,1,5,0.0209974072187978,0.0635077489543487,0.042510341735550905,PDE reference
lf,0.4,311,full_one_step,k1_5_empirical_power,empirical_training_spectrum_k1_5,empirical_training_power,5,1,5,0.0271736678890529,0.0597015113505113,0.0325278434614584,PDE reference
lf,0.4,312,full_one_step,k1_5_empirical_power,empirical_training_spectrum_k1_5,empirical_training_power,5,1,5,0.0200882507952942,0.0644512121159602,0.04436296132066599,PDE reference
lf,0.4,313,full_one_step,k1_5_empirical_power,empirical_training_spectrum_k1_5,empirical_training_power,5,1,5,0.0331234816619753,0.0576001213370856,0.024476639675110302,PDE reference
lf,0.4,314,full_one_step,k1_5_empirical_power,empirical_training_spectrum_k1_5,empirical_training_power,5,1,5,0.016340932641459,0.0662933444501539,0.049952411808694905,PDE reference
lf,0.4,315,full_one_step,k1_5_empirical_power,empirical_training_spectrum_k1_5,empirical_training_power,5,1,5,0.0260255489648944,0.0605703240913802,0.034544775126485794,PDE reference
lf,0.4,316,full_one_step,k1_5_empirical_power,empirical_training_spectrum_k1_5,empirical_training_power,5,1,5,0.0327840357045125,0.0570034778106454,0.024219442106132902,PDE reference
lf,0.4,317,full_one_step,k1_5_empirical_power,empirical_training_spectrum_k1_5,empirical_training_power,5,1,5,0.0339366680307584,0.056039097240608,0.022102429209849603,PDE reference
lf,0.4,318,full_one_step,k1_5_empirical_power,empirical_training_spectrum_k1_5,empirical_training_power,5,1,5,0.0193932430534968,0.0638004793878402,0.044407236334343396,PDE reference
lf,0.4,319,full_one_step,k1_5_empirical_power,empirical_training_spectrum_k1_5,empirical_training_power,5,1,5,0.0231931168699712,0.0617879778134073,0.0385948609434361,PDE reference
lf,0.4,300,full_one_step,k1_5_uniform,in_support_k1_5,uniform,5,1,5,0.0428472490448672,0.1067416209536661,0.0638943719087989,PDE reference
lf,0.4,301,full_one_step,k1_5_uniform,in_support_k1_5,uniform,5,1,5,0.0630142097864926,0.0894029112954582,0.026388701508965606,PDE reference
lf,0.4,302,full_one_step,k1_5_uniform,in_support_k1_5,uniform,5,1,5,0.0461754170217422,0.1043593333939973,0.058183916372255104,PDE reference
lf,0.4,303,full_one_step,k1_5_uniform,in_support_k1_5,uniform,5,1,5,0.0864206945098031,0.0779873415349689,-0.00843335297483419,identity
lf,0.4,304,full_one_step,k1_5_uniform,in_support_k1_5,uniform,5,1,5,0.0454483553315555,0.1041536370385772,0.0587052817070217,PDE reference
lf,0.4,305,full_one_step,k1_5_uniform,in_support_k1_5,uniform,5,1,5,0.0427847631993646,0.10493278978299,0.06214802658362541,PDE reference
lf,0.4,306,full_one_step,k1_5_uniform,in_support_k1_5,uniform,5,1,5,0.0557503577324955,0.0952565855310676,0.039506227798572095,PDE reference
lf,0.4,307,full_one_step,k1_5_uniform,in_support_k1_5,uniform,5,1,5,0.0708680327414189,0.0838776336742557,0.013009600932836804,PDE reference
lf,0.4,308,full_one_step,k1_5_uniform,in_support_k1_5,uniform,5,1,5,0.0573189216444583,0.0940873442638778,0.0367684226194195,PDE reference
lf,0.4,309,full_one_step,k1_5_uniform,in_support_k1_5,uniform,5,1,5,0.0616490085749937,0.0902010828155812,0.028552074240587505,PDE reference
lf,0.4,310,full_one_step,k1_5_uniform,in_support_k1_5,uniform,5,1,5,0.052374402710494,0.0981856885004651,0.045811285789971096,PDE reference
lf,0.4,311,full_one_step,k1_5_uniform,in_support_k1_5,uniform,5,1,5,0.0663785594051746,0.0865157906706962,0.020137231265521596,PDE reference
lf,0.4,312,full_one_step,k1_5_uniform,in_support_k1_5,uniform,5,1,5,0.0503791981976426,0.1009366056185148,0.0505574074208722,PDE reference
lf,0.4,313,full_one_step,k1_5_uniform,in_support_k1_5,uniform,5,1,5,0.0808141867510194,0.0762138134400527,-0.004600373310966702,identity
lf,0.4,314,full_one_step,k1_5_uniform,in_support_k1_5,uniform,5,1,5,0.0406444511338354,0.1091038811005475,0.0684594299667121,PDE reference
lf,0.4,315,full_one_step,k1_5_uniform,in_support_k1_5,uniform,5,1,5,0.0642472286353562,0.0887810872969145,0.0245338586615583,PDE reference
lf,0.4,316,full_one_step,k1_5_uniform,in_support_k1_5,uniform,5,1,5,0.079213561941959,0.0761560197297736,-0.0030575422121854046,identity
lf,0.4,317,full_one_step,k1_5_uniform,in_support_k1_5,uniform,5,1,5,0.0816943119195859,0.07597132873562,-0.005722983183965899,identity
lf,0.4,318,full_one_step,k1_5_uniform,in_support_k1_5,uniform,5,1,5,0.0474620407073634,0.1013298163646942,0.053867775657330794,PDE reference
lf,0.4,319,full_one_step,k1_5_uniform,in_support_k1_5,uniform,5,1,5,0.0573922379699945,0.093418740181883,0.036026502211888495,PDE reference
lf,0.4,300,full_one_step,k6_8_uniform,near_support_k6_8,uniform,3,6,8,0.3576652703219584,0.0392962404729367,-0.3183690298490217,identity
lf,0.4,301,full_one_step,k6_8_uniform,near_support_k6_8,uniform,3,6,8,0.2810456679428008,0.0747163052477274,-0.20632936269507338,identity
lf,0.4,302,full_one_step,k6_8_uniform,near_support_k6_8,uniform,3,6,8,0.3238044818102792,0.0418533950569825,-0.2819510867532967,identity
lf,0.4,303,full_one_step,k6_8_uniform,near_support_k6_8,uniform,3,6,8,0.3114056074697668,0.0385652768196923,-0.2728403306500745,identity
lf,0.4,304,full_one_step,k6_8_uniform,near_support_k6_8,uniform,3,6,8,0.3008058029231729,0.0552950898004677,-0.24551071312270517,identity
lf,0.4,305,full_one_step,k6_8_uniform,near_support_k6_8,uniform,3,6,8,0.277582403329574,0.0775607251667804,-0.2000216781627936,identity
lf,0.4,306,full_one_step,k6_8_uniform,near_support_k6_8,uniform,3,6,8,0.273964855525964,0.080203042115964,-0.19376181340999998,identity
lf,0.4,307,full_one_step,k6_8_uniform,near_support_k6_8,uniform,3,6,8,0.2934668965638048,0.0585103817546402,-0.23495651480916463,identity
lf,0.4,308,full_one_step,k6_8_uniform,near_support_k6_8,uniform,3,6,8,0.2832647809384816,0.0722063805640065,-0.21105840037447512,identity
lf,0.4,309,full_one_step,k6_8_uniform,near_support_k6_8,uniform,3,6,8,0.2971342610115124,0.0645594290924777,-0.23257483191903472,identity
lf,0.4,310,full_one_step,k6_8_uniform,near_support_k6_8,uniform,3,6,8,0.276127352791222,0.0819511943350077,-0.19417615845621433,identity
lf,0.4,311,full_one_step,k6_8_uniform,near_support_k6_8,uniform,3,6,8,0.285912813562651,0.0666475241768263,-0.21926528938582474,identity
lf,0.4,312,full_one_step,k6_8_uniform,near_support_k6_8,uniform,3,6,8,0.2965780936766276,0.0589546231983442,-0.23762347047828336,identity
lf,0.4,313,full_one_step,k6_8_uniform,near_support_k6_8,uniform,3,6,8,0.2974668445955249,0.0544532819692896,-0.2430135626262353,identity
lf,0.4,314,full_one_step,k6_8_uniform,near_support_k6_8,uniform,3,6,8,0.2914973063749134,0.0630530739110971,-0.2284442324638163,identity
lf,0.4,315,full_one_step,k6_8_uniform,near_support_k6_8,uniform,3,6,8,0.288009700616387,0.0637748980160724,-0.2242348026003146,identity
lf,0.4,316,full_one_step,k6_8_uniform,near_support_k6_8,uniform,3,6,8,0.2851209366813809,0.0642567659287021,-0.22086417075267878,identity
lf,0.4,317,full_one_step,k6_8_uniform,near_support_k6_8,uniform,3,6,8,0.2936006691637475,0.056647484498654,-0.2369531846650935,identity
lf,0.4,318,full_one_step,k6_8_uniform,near_support_k6_8,uniform,3,6,8,0.2838175449701936,0.0690469765068948,-0.21477056846329884,identity
lf,0.4,319,full_one_step,k6_8_uniform,near_support_k6_8,uniform,3,6,8,0.2834272128081496,0.0719144801532028,-0.2115127326549468,identity
lf,0.4,300,full_one_step,k9_32_uniform,spectral_extrapolation_k9_nyquist,uniform,24,9,32,1.4624482411995383,0.0157870629716677,-1.4466611782278707,identity
lf,0.4,301,full_one_step,k9_32_uniform,spectral_extrapolation_k9_nyquist,uniform,24,9,32,1.449859603687052,0.0325706973104699,-1.4172889063765821,identity
lf,0.4,302,full_one_step,k9_32_uniform,spectral_extrapolation_k9_nyquist,uniform,24,9,32,1.4673337708863534,0.0099086251699095,-1.457425145716444,identity
lf,0.4,303,full_one_step,k9_32_uniform,spectral_extrapolation_k9_nyquist,uniform,24,9,32,1.4641155130616788,0.0138006175874366,-1.4503148954742422,identity
lf,0.4,304,full_one_step,k9_32_uniform,spectral_extrapolation_k9_nyquist,uniform,24,9,32,1.4573713846418164,0.0183568745588744,-1.439014510082942,identity
lf,0.4,305,full_one_step,k9_32_uniform,spectral_extrapolation_k9_nyquist,uniform,24,9,32,1.4494947217007612,0.0281014661806382,-1.421393255520123,identity
lf,0.4,306,full_one_step,k9_32_uniform,spectral_extrapolation_k9_nyquist,uniform,24,9,32,1.4509861311245171,0.0275487991114272,-1.42343733201309,identity
lf,0.4,307,full_one_step,k9_32_uniform,spectral_extrapolation_k9_nyquist,uniform,24,9,32,1.4555325834609705,0.0204820623677432,-1.4350505210932272,identity
lf,0.4,308,full_one_step,k9_32_uniform,spectral_extrapolation_k9_nyquist,uniform,24,9,32,1.4500132555587193,0.0290800582934269,-1.4209331972652923,identity
lf,0.4,309,full_one_step,k9_32_uniform,spectral_extrapolation_k9_nyquist,uniform,24,9,32,1.448310298642953,0.0321326732907396,-1.4161776253522134,identity
lf,0.4,310,full_one_step,k9_32_uniform,spectral_extrapolation_k9_nyquist,uniform,24,9,32,1.449803987513017,0.0297297744917735,-1.4200742130212436,identity
lf,0.4,311,full_one_step,k9_32_uniform,spectral_extrapolation_k9_nyquist,uniform,24,9,32,1.4468300399220126,0.0334712942971966,-1.413358745624816,identity
lf,0.4,312,full_one_step,k9_32_uniform,spectral_extrapolation_k9_nyquist,uniform,24,9,32,1.452754134782693,0.0255706792974449,-1.4271834554852483,identity
lf,0.4,313,full_one_step,k9_32_uniform,spectral_extrapolation_k9_nyquist,uniform,24,9,32,1.4523112845309891,0.0291671644050831,-1.423144120125906,identity
lf,0.4,314,full_one_step,k9_32_uniform,spectral_extrapolation_k9_nyquist,uniform,24,9,32,1.455216140028018,0.0214026109054154,-1.4338135291226024,identity
lf,0.4,315,full_one_step,k9_32_uniform,spectral_extrapolation_k9_nyquist,uniform,24,9,32,1.4560856882706557,0.0216953699881979,-1.4343903182824578,identity
lf,0.4,316,full_one_step,k9_32_uniform,spectral_extrapolation_k9_nyquist,uniform,24,9,32,1.4438245354777617,0.0342771079152463,-1.4095474275625153,identity
lf,0.4,317,full_one_step,k9_32_uniform,spectral_extrapolation_k9_nyquist,uniform,24,9,32,1.4566831681878911,0.0248451934091976,-1.4318379747786936,identity
lf,0.4,318,full_one_step,k9_32_uniform,spectral_extrapolation_k9_nyquist,uniform,24,9,32,1.4531836897247754,0.0259774114746018,-1.4272062782501735,identity
lf,0.4,319,full_one_step,k9_32_uniform,spectral_extrapolation_k9_nyquist,uniform,24,9,32,1.4508085246349285,0.0288294634893903,-1.4219790611455383,identity
