pde,r,seed,target,substitution,mse,mse_original,mse_persistence,excess,ratio,skill
heat,0.1,101,layer3,frozen,2.1697997884539966e-08,2.1845021785406316e-09,5.838582524120284e-07,0.03354714854876378,9.932696839439835,0.99625850594812
heat,0.1,101,layer3,original,2.1845021785406316e-09,2.1845021785406316e-09,5.838582524120284e-07,0.0,1.0,0.99625850594812
heat,0.1,102,all,stencil,1.0397417113949814e-05,2.117937277813786e-09,4.1689756358209706e-07,25.062222243881344,4909.218617032142,0.9949197657582455
heat,0.1,102,all,acf,1.1356563272002518e-06,2.117937277813786e-09,4.1689756358209706e-07,2.732869017753711,536.2086682626025,0.9949197657582455
heat,0.1,102,all,xcorr,1.135650793848697e-06,2.117937277813786e-09,4.1689756358209706e-07,2.7328556772924064,536.2060556490881,0.9949197657582455
heat,0.1,102,all,uniform,6.304091639819376e-07,2.117937277813786e-09,4.1689756358209706e-07,1.5147591319811062,297.652423698151,0.9949197657582455
heat,0.1,102,all,random,6.258761580113514e-07,2.117937277813786e-09,4.1689756358209706e-07,1.503830422654239,295.51213086791887,0.9949197657582455
heat,0.1,102,all,identity,1.0431185813786215e-05,2.117937277813786e-09,4.1689756358209706e-07,25.143635837256898,4925.1627623994955,0.9949197657582455
heat,0.1,102,all,frozen,1.0876630995859671e-07,2.117937277813786e-09,4.1689756358209706e-07,0.25712056696474633,51.35483052211506,0.9949197657582455
heat,0.1,102,all,original,2.117937277813786e-09,2.117937277813786e-09,4.1689756358209706e-07,0.0,1.0,0.9949197657582455
heat,0.1,102,layer0,stencil,1.8202018736701575e-07,2.117937277813786e-09,4.1689756358209706e-07,0.4337297173734017,85.94219917357694,0.9949197657582455
heat,0.1,102,layer0,acf,2.8336982205168226e-08,2.117937277813786e-09,4.1689756358209706e-07,0.0632119884020535,13.379519073585936,0.9949197657582455
heat,0.1,102,layer0,xcorr,2.8335864488138185e-08,2.117937277813786e-09,4.1689756358209706e-07,0.06320929367704976,13.378991335091623,0.9949197657582455
heat,0.1,102,layer0,uniform,2.4796116326886164e-08,2.117937277813786e-09,4.1689756358209706e-07,0.05467524827855362,11.707672642922477,0.9949197657582455
heat,0.1,102,layer0,random,2.5187494673284405e-08,2.117937277813786e-09,4.1689756358209706e-07,0.05561882969282281,11.89246487000969,0.9949197657582455
heat,0.1,102,layer0,identity,1.8462780460026806e-07,2.117937277813786e-09,4.1689756358209706e-07,0.4400164707910813,87.17340524401543,0.9949197657582455
heat,0.1,102,layer0,frozen,2.495751041942107e-08,2.117937277813786e-09,4.1689756358209706e-07,0.05506435633087754,11.783876076435627,0.9949197657582455
heat,0.1,102,layer0,original,2.117937277813786e-09,2.117937277813786e-09,4.1689756358209706e-07,0.0,1.0,0.9949197657582455
heat,0.1,102,layer1,stencil,2.098017963803045e-06,2.117937277813786e-09,4.1689756358209706e-07,5.053044782357931,990.5949462151672,0.9949197657582455
heat,0.1,102,layer1,acf,1.2563179607738562e-07,2.117937277813786e-09,4.1689756358209706e-07,0.2977818845638329,59.317996521156395,0.9949197657582455
heat,0.1,102,layer1,xcorr,1.256268967186891e-07,2.117937277813786e-09,4.1689756358209706e-07,0.29777007260783067,59.31568325213382,0.9949197657582455
heat,0.1,102,layer1,uniform,6.203300761953301e-08,2.117937277813786e-09,4.1689756358209706e-07,0.14445036964705057,29.289350666496503,0.9949197657582455
heat,0.1,102,layer1,random,6.102635025095893e-08,2.117937277813786e-09,4.1689756358209706e-07,0.14202340046936104,28.814049825853484,0.9949197657582455
heat,0.1,102,layer1,identity,2.1177101459102232e-06,2.117937277813786e-09,4.1689756358209706e-07,5.100521034464712,999.892757965053,0.9949197657582455
heat,0.1,102,layer1,frozen,3.4368112827865005e-08,2.117937277813786e-09,4.1689756358209706e-07,0.07775255462136035,16.227162715291104,0.9949197657582455
heat,0.1,102,layer1,original,2.117937277813786e-09,2.117937277813786e-09,4.1689756358209706e-07,0.0,1.0,0.9949197657582455
heat,0.1,102,layer2,stencil,9.498106190442002e-07,2.117937277813786e-09,4.1689756358209706e-07,2.284810105574368,448.4602207033393,0.9949197657582455
heat,0.1,102,layer2,acf,1.0365695701786137e-07,2.117937277813786e-09,4.1689756358209706e-07,0.24480233189071426,48.9424111392288,0.9949197657582455
heat,0.1,102,layer2,xcorr,1.0365398794842662e-07,2.117937277813786e-09,4.1689756358209706e-07,0.24479517370538773,48.94100927078546,0.9949197657582455
heat,0.1,102,layer2,uniform,6.636302785079096e-08,2.117937277813786e-09,4.1689756358209706e-07,0.1548896968383081,31.333802254660416,0.9949197657582455
heat,0.1,102,layer2,random,6.394273749377177e-08,2.117937277813786e-09,4.1689756358209706e-07,0.14905457330877475,30.191043976418342,0.9949197657582455
heat,0.1,102,layer2,identity,9.568804433257583e-07,2.117937277813786e-09,4.1689756358209706e-07,2.301854877865984,451.7982913608688,0.9949197657582455
heat,0.1,102,layer2,frozen,3.5104447959621865e-08,2.117937277813786e-09,4.1689756358209706e-07,0.07952779883554141,16.574828880606884,0.9949197657582455
heat,0.1,102,layer2,original,2.117937277813786e-09,2.117937277813786e-09,4.1689756358209706e-07,0.0,1.0,0.9949197657582455
heat,0.1,102,layer3,stencil,1.359056242655754e-06,2.117937277813786e-09,4.1689756358209706e-07,3.271468074428726,641.6886169823795,0.9949197657582455
heat,0.1,102,layer3,acf,1.607816479953783e-07,2.117937277813786e-09,4.1689756358209706e-07,0.3825253234621714,75.91426322187554,0.9949197657582455
heat,0.1,102,layer3,xcorr,1.6078482523163018e-07,2.117937277813786e-09,4.1689756358209706e-07,0.38253298352079135,75.91576337784576,0.9949197657582455
heat,0.1,102,layer3,uniform,9.528772559885823e-08,2.117937277813786e-09,4.1689756358209706e-07,0.22462479449917552,44.990815637948344,0.9949197657582455
heat,0.1,102,layer3,random,9.4523009697145e-08,2.117937277813786e-09,4.1689756358209706e-07,0.22278112655307386,44.62974927884322,0.9949197657582455
heat,0.1,102,layer3,identity,1.372847907799013e-06,2.117937277813786e-09,4.1689756358209706e-07,3.3047186592420252,648.2004553109891,0.9949197657582455
heat,0.1,102,layer3,frozen,9.952841828475556e-09,2.117937277813786e-09,4.1689756358209706e-07,0.01888931869791036,4.6993090554358865,0.9949197657582455
heat,0.1,102,layer3,original,2.117937277813786e-09,2.117937277813786e-09,4.1689756358209706e-07,0.0,1.0,0.9949197657582455
heat,0.1,103,all,stencil,3.7541192483558916e-06,2.3464957650543017e-09,6.693327350149048e-07,5.624962753070289,1599.8832404749792,0.9964942761017029
heat,0.1,103,all,acf,8.351055904576299e-07,2.3464957650543017e-09,6.693327350149048e-07,1.2485401432406873,355.8947784584236,0.9964942761017029
heat,0.1,103,all,xcorr,8.351236693293629e-07,2.3464957650543017e-09,6.693327350149048e-07,1.2485672485551138,355.90248308419035,0.9964942761017029
heat,0.1,103,all,uniform,6.957464933066149e-07,2.3464957650543017e-09,6.693327350149048e-07,1.0396016540332484,296.5044743179045,0.9964942761017029
heat,0.1,103,all,random,6.643798284855507e-07,2.3464957650543017e-09,6.693327350149048e-07,0.992574199829183,283.13702431513906,0.9964942761017029
heat,0.1,103,all,identity,3.775915320858303e-06,2.3464957650543017e-09,6.693327350149048e-07,5.657641197121736,1609.1720160300065,0.9964942761017029
heat,0.1,103,all,frozen,1.202239551245654e-07,2.3464957650543017e-09,6.693327350149048e-07,0.17673147124007557,51.23553040880226,0.9964942761017029
heat,0.1,103,all,original,2.3464957650543017e-09,2.3464957650543017e-09,6.693327350149048e-07,0.0,1.0,0.9964942761017029
heat,0.1,103,layer0,stencil,6.020757683522504e-07,2.3464957650543017e-09,6.693327350149048e-07,0.8991628871709598,256.58506498021205,0.9964942761017029
heat,0.1,103,layer0,acf,6.367731596179649e-08,2.3464957650543017e-09,6.693327350149048e-07,0.09195215221489435,27.1371962012993,0.9964942761017029
heat,0.1,103,layer0,xcorr,6.366769052246202e-08,2.3464957650543017e-09,6.693327350149048e-07,0.09193772097363621,27.133094152841416,0.9964942761017029
heat,0.1,103,layer0,uniform,6.780448033594233e-08,2.3464957650543017e-09,6.693327350149048e-07,0.09813993260866619,28.896059113225473,0.9964942761017029
heat,0.1,103,layer0,random,7.102167741412924e-08,2.3464957650543017e-09,6.693327350149048e-07,0.10296341604635337,30.267123628277965,0.9964942761017029
heat,0.1,103,layer0,identity,6.11599701549892e-07,2.3464957650543017e-09,6.693327350149048e-07,0.9134419421756822,260.64385483164875,0.9964942761017029
heat,0.1,103,layer0,frozen,5.718060613890685e-08,2.3464957650543017e-09,6.693327350149048e-07,0.08221175662562943,24.368510265597518,0.9964942761017029
heat,0.1,103,layer0,original,2.3464957650543017e-09,2.3464957650543017e-09,6.693327350149048e-07,0.0,1.0,0.9964942761017029
heat,0.1,103,layer1,stencil,2.4200283565978253e-07,2.3464957650543017e-09,6.693327350149048e-07,0.3593122703165003,103.13371933751698,0.9964942761017029
heat,0.1,103,layer1,acf,4.2493479748828555e-08,2.3464957650543017e-09,6.693327350149048e-07,0.06019162258718706,18.10933579411135,0.9964942761017029
heat,0.1,103,layer1,xcorr,4.249394841560061e-08,2.3464957650543017e-09,6.693327350149048e-07,0.06019232525051725,18.1095355246112,0.9964942761017029
heat,0.1,103,layer1,uniform,4.244863507918417e-08,2.3464957650543017e-09,6.693327350149048e-07,0.06012438781230652,18.090224457831845,0.9964942761017029
heat,0.1,103,layer1,random,4.030223438311609e-08,2.3464957650543017e-09,6.693327350149048e-07,0.05690632937307678,17.175498453193853,0.9964942761017029
heat,0.1,103,layer1,identity,2.438979683772047e-07,2.3464957650543017e-09,6.693327350149048e-07,0.3621536073724995,103.94136312091767,0.9964942761017029
heat,0.1,103,layer1,frozen,4.293959339485287e-08,2.3464957650543017e-09,6.693327350149048e-07,0.06086047243711208,18.299454886874333,0.9964942761017029
heat,0.1,103,layer1,original,2.3464957650543017e-09,2.3464957650543017e-09,6.693327350149048e-07,0.0,1.0,0.9964942761017029
heat,0.1,103,layer2,stencil,7.785648152847102e-07,2.3464957650543017e-09,6.693327350149048e-07,1.1637696159858668,331.79894329223004,0.9964942761017029
heat,0.1,103,layer2,acf,6.4505531471859e-08,2.3464957650543017e-09,6.693327350149048e-07,0.09319388024663604,27.4901546521079,0.9964942761017029
heat,0.1,103,layer2,xcorr,6.45054988035465e-08,2.3464957650543017e-09,6.693327350149048e-07,0.09319383126764581,27.49014072993809,0.9964942761017029
heat,0.1,103,layer2,uniform,4.615722327960814e-08,2.3464957650543017e-09,6.693327350149048e-07,0.0656846047735964,19.6707038499769,0.9964942761017029
heat,0.1,103,layer2,random,3.9452608610601736e-08,2.3464957650543017e-09,6.693327350149048e-07,0.05563250133508021,16.813415646496484,0.9964942761017029
heat,0.1,103,layer2,identity,7.820560643523322e-07,2.3464957650543017e-09,6.693327350149048e-07,1.1690039804482408,333.2867998311662,0.9964942761017029
heat,0.1,103,layer2,frozen,2.3816350353672577e-08,2.3464957650543017e-09,6.693327350149048e-07,0.032189351631549554,10.149752114775893,0.9964942761017029
heat,0.1,103,layer2,original,2.3464957650543017e-09,2.3464957650543017e-09,6.693327350149048e-07,0.0,1.0,0.9964942761017029
heat,0.1,103,layer3,stencil,2.10641651676724e-06,2.3464957650543017e-09,6.693327350149048e-07,3.1545928494246027,897.6860508923587,0.9964942761017029
heat,0.1,103,layer3,acf,2.536819401210977e-07,2.3464957650543017e-09,6.693327350149048e-07,0.3768225333085082,108.11097292358721,0.9964942761017029
heat,0.1,103,layer3,xcorr,2.536772891748029e-07,2.3464957650543017e-09,6.693327350149048e-07,0.3768155602316723,108.10899084189586,0.9964942761017029
heat,0.1,103,layer3,uniform,1.279902093198615e-07,2.3464957650543017e-09,6.693327350149048e-07,0.188375270974281,54.54525476925359,0.9964942761017029
heat,0.1,103,layer3,random,1.3613876786999768e-07,2.3464957650543017e-09,6.693327350149048e-07,0.20059225248097706,58.017904782729154,0.9964942761017029
heat,0.1,103,layer3,identity,2.1308141331388697e-06,2.3464957650543017e-09,6.693327350149048e-07,3.1911717395664287,908.083519634888,0.9964942761017029
heat,0.1,103,layer3,frozen,2.360201608458956e-08,2.3464957650543017e-09,6.693327350149048e-07,0.03186800426863533,10.058409836526328,0.9964942761017029
heat,0.1,103,layer3,original,2.3464957650543017e-09,2.3464957650543017e-09,6.693327350149048e-07,0.0,1.0,0.9964942761017029
heat,0.1,104,all,stencil,1.0579003060229297e-06,2.155558802632851e-09,4.2568851199575874e-07,2.4927098098524816,490.77775318900376,0.9949363002714663
heat,0.1,104,all,acf,5.595082925857753e-07,2.155558802632851e-09,4.2568851199575874e-07,1.3159607288668194,259.56531174300534,0.9949363002714663
heat,0.1,104,all,xcorr,5.595070553532366e-07,2.155558802632851e-09,4.2568851199575874e-07,1.3159578076477516,259.56473777001185,0.9949363002714663
heat,0.1,104,all,uniform,5.666318632080447e-07,2.155558802632851e-09,4.2568851199575874e-07,1.3327801299749573,262.87005602257153,0.9949363002714663
heat,0.1,104,all,random,5.701932397350618e-07,2.155558802632851e-09,4.2568851199575874e-07,1.3411888653523747,264.52223852052384,0.9949363002714663
heat,0.1,104,all,identity,1.062422796849205e-06,2.155558802632851e-09,4.2568851199575874e-07,2.5033878239058844,492.8758127829946,0.9949363002714663
heat,0.1,104,all,frozen,1.6806465463758968e-07,2.155558802632851e-09,4.2568851199575874e-07,0.3917265341082074,77.96802130023616,0.9949363002714663
heat,0.1,104,all,original,2.155558802632851e-09,2.155558802632851e-09,4.2568851199575874e-07,0.0,1.0,0.9949363002714663
heat,0.1,104,layer0,stencil,3.3990468217837133e-07,2.155558802632851e-09,4.2568851199575874e-07,0.7974565398733661,157.68750161823638,0.9949363002714663
heat,0.1,104,layer0,acf,6.642562211389702e-08,2.155558802632851e-09,4.2568851199575874e-07,0.1517474917281296,30.815963838594048,0.9949363002714663
heat,0.1,104,layer0,xcorr,6.642149430469146e-08,2.155558802632851e-09,4.2568851199575874e-07,0.1517377455934441,30.814048878445192,0.9949363002714663
heat,0.1,104,layer0,uniform,7.019313130740557e-08,2.155558802632851e-09,4.2568851199575874e-07,0.1606429251651368,32.56377474911378,0.9949363002714663
heat,0.1,104,layer0,random,6.844152355967026e-08,2.155558802632851e-09,4.2568851199575874e-07,0.15650721923120775,31.75117444074091,0.9949363002714663
heat,0.1,104,layer0,identity,3.486577053735118e-07,2.155558802632851e-09,4.2568851199575874e-07,0.8181232273864607,161.7481763650581,0.9949363002714663
heat,0.1,104,layer0,frozen,4.403233933025774e-08,2.155558802632851e-09,4.2568851199575874e-07,0.09887490503845066,20.42734314483817,0.9949363002714663
heat,0.1,104,layer0,original,2.155558802632851e-09,2.155558802632851e-09,4.2568851199575874e-07,0.0,1.0,0.9949363002714663
heat,0.1,104,layer1,stencil,1.6136987412984638e-07,2.155558802632851e-09,4.2568851199575874e-07,0.3759195456383148,74.86219997002418,0.9949363002714663
heat,0.1,104,layer1,acf,8.211692580084584e-08,2.155558802632851e-09,4.2568851199575874e-07,0.18879609342168843,38.09542365559514,0.9949363002714663
heat,0.1,104,layer1,xcorr,8.2116129979104e-08,2.155558802632851e-09,4.2568851199575874e-07,0.18879421441384303,38.095054460497856,0.9949363002714663
heat,0.1,104,layer1,uniform,9.738205272030731e-08,2.155558802632851e-09,4.2568851199575874e-07,0.22483845282813764,45.177172898907955,0.9949363002714663
heat,0.1,104,layer1,random,9.99134955569081e-08,2.155558802632851e-09,4.2568851199575874e-07,0.23081542065913063,46.35155182724376,0.9949363002714663
heat,0.1,104,layer1,identity,1.6406239478072848e-07,2.155558802632851e-09,4.2568851199575874e-07,0.3822768329062416,76.11130560685181,0.9949363002714663
heat,0.1,104,layer1,frozen,9.173216934665884e-08,2.155558802632851e-09,4.2568851199575874e-07,0.21149856196237968,42.55609693162394,0.9949363002714663
heat,0.1,104,layer1,original,2.155558802632851e-09,2.155558802632851e-09,4.2568851199575874e-07,0.0,1.0,0.9949363002714663
heat,0.1,104,layer2,stencil,1.0892095203551833e-07,2.155558802632851e-09,4.2568851199575874e-07,0.252082848401649,50.53026245560069,0.9949363002714663
heat,0.1,104,layer2,acf,1.513580787093627e-08,2.155558802632851e-09,4.2568851199575874e-07,0.030647554034324648,7.021755960658105,0.9949363002714663
heat,0.1,104,layer2,xcorr,1.5135427119949973e-08,2.155558802632851e-09,4.2568851199575874e-07,0.030646655046457413,7.021579323868688,0.9949363002714663
heat,0.1,104,layer2,uniform,1.3025824710521938e-08,2.155558802632851e-09,4.2568851199575874e-07,0.02566569100688696,6.042899267981873,0.9949363002714663
heat,0.1,104,layer2,random,1.4330517439375967e-08,2.155558802632851e-09,4.2568851199575874e-07,0.02874618974734531,6.648168178883513,0.9949363002714663
heat,0.1,104,layer2,identity,1.1014525580499424e-07,2.155558802632851e-09,4.2568851199575874e-07,0.25497354146400836,51.09823757554663,0.9949363002714663
heat,0.1,104,layer2,frozen,1.0284416936123808e-08,2.155558802632851e-09,4.2568851199575874e-07,0.01919297677360254,4.771114071934468,0.9949363002714663
heat,0.1,104,layer2,original,2.155558802632851e-09,2.155558802632851e-09,4.2568851199575874e-07,0.0,1.0,0.9949363002714663
heat,0.1,104,layer3,stencil,4.694084085876682e-07,2.155558802632851e-09,4.2568851199575874e-07,1.1032266704687173,217.76645945094216,0.9949363002714663
heat,0.1,104,layer3,acf,5.031161900981296e-08,2.155558802632851e-09,4.2568851199575874e-07,0.11370085808936224,23.340406649246194,0.9949363002714663
heat,0.1,104,layer3,xcorr,5.031057070947753e-08,2.155558802632851e-09,4.2568851199575874e-07,0.11369838295648882,23.339920325080904,0.9949363002714663
heat,0.1,104,layer3,uniform,3.026325567923038e-08,2.155558802632851e-09,4.2568851199575874e-07,0.06636484047979323,14.039633547582243,0.9949363002714663
heat,0.1,104,layer3,random,3.729774863958646e-08,2.155558802632851e-09,4.2568851199575874e-07,0.082973921089274,17.303053200882342,0.9949363002714663
heat,0.1,104,layer3,identity,4.725737028365984e-07,2.155558802632851e-09,4.2568851199575874e-07,1.1107002193981836,219.23489271523727,0.9949363002714663
heat,0.1,104,layer3,frozen,7.791870324305727e-09,2.155558802632851e-09,4.2568851199575874e-07,0.013307846483205727,3.614779756779797,0.9949363002714663
heat,0.1,104,layer3,original,2.155558802632851e-09,2.155558802632851e-09,4.2568851199575874e-07,0.0,1.0,0.9949363002714663
heat,0.1,105,all,stencil,1.0653858765863333e-05,2.3981344930701365e-09,6.626421509281499e-07,16.132612134649456,4442.560997579441,0.9963809508801831
heat,0.1,105,all,acf,1.4286993685885818e-06,2.3981344930701365e-09,6.626421509281499e-07,2.1602637791352954,595.754480291693,0.9963809508801831
heat,0.1,105,all,xcorr,1.4287105782884169e-06,2.3981344930701365e-09,6.626421509281499e-07,2.160280757251804,595.7591546332978,0.9963809508801831
heat,0.1,105,all,uniform,9.552219903952164e-07,2.3981344930701365e-09,6.626421509281499e-07,1.4431389489098614,398.3187736782533,0.9963809508801831
heat,0.1,105,all,random,1.1428158925852472e-06,2.3981344930701365e-09,6.626421509281499e-07,1.727267085659854,476.54370340263654,0.9963809508801831
heat,0.1,105,all,identity,1.0699597083885237e-05,2.3981344930701365e-09,6.626421509281499e-07,16.201887004066467,4461.633455005859,0.9963809508801831
heat,0.1,105,all,frozen,1.6301044669653209e-07,2.3981344930701365e-09,6.626421509281499e-07,0.24326204888712472,67.97385516432945,0.9963809508801831
heat,0.1,105,all,original,2.3981344930701365e-09,2.3981344930701365e-09,6.626421509281499e-07,0.0,1.0,0.9963809508801831
heat,0.1,105,layer0,stencil,5.144941113144341e-07,2.3981344930701365e-09,6.626421509281499e-07,0.7756162328988212,214.53930661568907,0.9963809508801831
heat,0.1,105,layer0,acf,5.659088250786759e-08,2.3981344930701365e-09,6.626421509281499e-07,0.08207987753892215,23.597876879465126,0.9963809508801831
heat,0.1,105,layer0,xcorr,5.658782301076748e-08,2.3981344930701365e-09,6.626421509281499e-07,0.08207524365050521,23.596601097348252,0.9963809508801831
heat,0.1,105,layer0,uniform,6.240212097052833e-08,2.3981344930701365e-09,6.626421509281499e-07,0.09088153013705992,26.021109804663194,0.9963809508801831
heat,0.1,105,layer0,random,5.984642342804491e-08,2.3981344930701365e-09,6.626421509281499e-07,0.08701069226671823,24.955407464002743,0.9963809508801831
heat,0.1,105,layer0,identity,5.21431061883959e-07,2.3981344930701365e-09,6.626421509281499e-07,0.786122879527715,217.4319511231471,0.9963809508801831
heat,0.1,105,layer0,frozen,6.024927889924925e-08,2.3981344930701365e-09,6.626421509281499e-07,0.08762085375425356,25.123394485735034,0.9963809508801831
heat,0.1,105,layer0,original,2.3981344930701365e-09,2.3981344930701365e-09,6.626421509281499e-07,0.0,1.0,0.9963809508801831
heat,0.1,105,layer1,stencil,5.447692603688381e-07,2.3981344930701365e-09,6.626421509281499e-07,0.8214707174542005,227.1637649777575,0.9963809508801831
heat,0.1,105,layer1,acf,8.920949934321243e-08,2.3981344930701365e-09,6.626421509281499e-07,0.13148375856379796,37.19953972598291,0.9963809508801831
heat,0.1,105,layer1,xcorr,8.920859283223503e-08,2.3981344930701365e-09,6.626421509281499e-07,0.13148238556994293,37.19916171925309,0.9963809508801831
heat,0.1,105,layer1,uniform,7.547293738585648e-08,2.3981344930701365e-09,6.626421509281499e-07,0.11067847806837582,31.47151988512313,0.9963809508801831
heat,0.1,105,layer1,random,8.138656194811578e-08,2.3981344930701365e-09,6.626421509281499e-07,0.11963520378652667,33.93744687101481,0.9963809508801831
heat,0.1,105,layer1,identity,5.502037829785422e-07,2.3981344930701365e-09,6.626421509281499e-07,0.8297017994093954,229.42991086132167,0.9963809508801831
heat,0.1,105,layer1,frozen,6.740815412104029e-08,2.3981344930701365e-09,6.626421509281499e-07,0.09846362558343977,28.108579529558874,0.9963809508801831
heat,0.1,105,layer1,original,2.3981344930701365e-09,2.3981344930701365e-09,6.626421509281499e-07,0.0,1.0,0.9963809508801831
heat,0.1,105,layer2,stencil,1.5434166895644807e-06,2.3981344930701365e-09,6.626421509281499e-07,2.3340136626939585,643.5905467455956,0.9963809508801831
heat,0.1,105,layer2,acf,2.0382353116410457e-07,2.3981344930701365e-09,6.626421509281499e-07,0.3050772012423684,84.99253555340255,0.9963809508801831
heat,0.1,105,layer2,xcorr,2.0381461385277078e-07,2.3981344930701365e-09,6.626421509281499e-07,0.3050636951580847,84.98881711669286,0.9963809508801831
heat,0.1,105,layer2,uniform,1.1115355869062427e-07,2.3981344930701365e-09,6.626421509281499e-07,0.1647200451505308,46.35001039842574,0.9963809508801831
heat,0.1,105,layer2,random,1.3333275511451248e-07,2.3981344930701365e-09,6.626421509281499e-07,0.19831246836345517,55.598531066461334,0.9963809508801831
heat,0.1,105,layer2,identity,1.5600286156214338e-06,2.3981344930701365e-09,6.626421509281499e-07,2.359173945321959,650.5175669377309,0.9963809508801831
heat,0.1,105,layer2,frozen,5.425797533487042e-08,2.3981344930701365e-09,6.626421509281499e-07,0.07854647607684838,22.625076071279203,0.9963809508801831
heat,0.1,105,layer2,original,2.3981344930701365e-09,2.3981344930701365e-09,6.626421509281499e-07,0.0,1.0,0.9963809508801831
heat,0.1,105,layer3,stencil,1.848147224592367e-06,2.3981344930701365e-09,6.626421509281499e-07,2.7955559522753886,770.6603736916917,0.9963809508801831
heat,0.1,105,layer3,acf,1.985231110612773e-07,2.3981344930701365e-09,6.626421509281499e-07,0.29704922980925136,82.78230918030135,0.9963809508801831
heat,0.1,105,layer3,xcorr,1.9852118438024036e-07,2.3981344930701365e-09,6.626421509281499e-07,0.2970463116744573,82.7815057720511,0.9963809508801831
heat,0.1,105,layer3,uniform,1.2220949108243673e-07,2.3981344930701365e-09,6.626421509281499e-07,0.18146526679071745,50.9602323954658,0.9963809508801831
heat,0.1,105,layer3,random,1.4724908914409696e-07,2.3981344930701365e-09,6.626421509281499e-07,0.2193900301181596,61.401514205980135,0.9963809508801831
heat,0.1,105,layer3,identity,1.8581420189178743e-06,2.3981344930701365e-09,6.626421509281499e-07,2.8106939831801943,774.8281108867444,0.9963809508801831
heat,0.1,105,layer3,frozen,2.8952564849922535e-08,2.3981344930701365e-09,6.626421509281499e-07,0.04021911550252335,12.072952928030706,0.9963809508801831
heat,0.1,105,layer3,original,2.3981344930701365e-09,2.3981344930701365e-09,6.626421509281499e-07,0.0,1.0,0.9963809508801831
heat,0.1,106,all,stencil,2.105055253309729e-05,2.6257066442977872e-09,5.754184826400888e-07,36.746145741558124,8017.099921962912,0.9954368746859664
heat,0.1,106,all,acf,1.1910250803381928e-06,2.6257066442977872e-09,5.754184826400888e-07,2.074745743131767,453.60173152805413,0.9954368746859664
heat,0.1,106,all,xcorr,1.1910063348885558e-06,2.6257066442977872e-09,5.754184826400888e-07,2.074713016724552,453.5945923262405,0.9954368746859664
heat,0.1,106,all,uniform,6.52052900562694e-07,2.6257066442977872e-09,5.754184826400888e-07,1.1337908247697042,248.33425393455465,0.9954368746859664
heat,0.1,106,all,random,7.141721214409813e-07,2.6257066442977872e-09,5.754184826400888e-07,1.242240552981262,271.9923503228891,0.9954368746859664
heat,0.1,106,all,identity,2.118500945869073e-05,2.6257066442977872e-09,5.754184826400888e-07,36.9808849548097,8068.307822847589,0.9954368746859664
heat,0.1,106,all,frozen,1.675619994978561e-07,2.6257066442977872e-09,5.754184826400888e-07,0.2879510702047861,63.81596354708867,0.9954368746859664
heat,0.1,106,all,original,2.6257066442977872e-09,2.6257066442977872e-09,5.754184826400888e-07,0.0,1.0,0.9954368746859664
heat,0.1,106,layer0,stencil,2.269046177616474e-07,2.6257066442977872e-09,5.754184826400888e-07,0.39155331651563574,86.41659122675154,0.9954368746859664
heat,0.1,106,layer0,acf,5.0030578735427156e-08,2.6257066442977872e-09,5.754184826400888e-07,0.08276094615319958,19.054138756923933,0.9954368746859664
heat,0.1,106,layer0,xcorr,5.0030776188592085e-08,2.6257066442977872e-09,5.754184826400888e-07,0.082761290873268,19.054213956933562,0.9954368746859664
heat,0.1,106,layer0,uniform,5.464737179439183e-08,2.6257066442977872e-09,5.754184826400888e-07,0.09082109155384374,20.81244373322085,0.9954368746859664
heat,0.1,106,layer0,random,5.2015336621247243e-08,2.6257066442977872e-09,5.754184826400888e-07,0.08622600012908051,19.810033513914536,0.9954368746859664
heat,0.1,106,layer0,identity,2.2941205912729856e-07,2.6257066442977872e-09,5.754184826400888e-07,0.39593088807507454,87.37154991229113,0.9954368746859664
heat,0.1,106,layer0,frozen,5.456276813697869e-08,2.6257066442977872e-09,5.754184826400888e-07,0.09067338777516731,20.780222442393534,0.9954368746859664
heat,0.1,106,layer0,original,2.6257066442977872e-09,2.6257066442977872e-09,5.754184826400888e-07,0.0,1.0,0.9954368746859664
heat,0.1,106,layer1,stencil,3.6064606456776005e-07,2.6257066442977872e-09,5.754184826400888e-07,0.6250434239521434,137.3520021175901,0.9954368746859664
heat,0.1,106,layer1,acf,6.478005257215536e-08,2.6257066442977872e-09,5.754184826400888e-07,0.10851105064969306,24.67147375844036,0.9954368746859664
heat,0.1,106,layer1,xcorr,6.478399799947354e-08,2.6257066442977872e-09,5.754184826400888e-07,0.10851793870325017,24.672976373870288,0.9954368746859664
heat,0.1,106,layer1,uniform,6.920387276426743e-08,2.6257066442977872e-09,5.754184826400888e-07,0.11623429783000418,26.356285045991932,0.9954368746859664
heat,0.1,106,layer1,random,6.478430713413585e-08,2.6257066442977872e-09,5.754184826400888e-07,0.10851847840045878,24.673094107762225,0.9954368746859664
heat,0.1,106,layer1,identity,3.610517684826675e-07,2.6257066442977872e-09,5.754184826400888e-07,0.6257517148592732,137.5065143955662,0.9954368746859664
heat,0.1,106,layer1,frozen,6.524023082182806e-08,2.6257066442977872e-09,5.754184826400888e-07,0.10931444459765739,24.846732579021886,0.9954368746859664
heat,0.1,106,layer1,original,2.6257066442977872e-09,2.6257066442977872e-09,5.754184826400888e-07,0.0,1.0,0.9954368746859664
