circulant_residual,locality,row_sum,row_sum_sd,coef_-1,coef_+0,coef_+1,stencil_rel_error,stencil_corr,pde,r,seed,input_step,r2_linearity,jacobian_spread
0.0009696376873453924,0.958681583404541,0.9409434795379639,0.00026787424576468766,-0.0005351396976038814,0.9826084971427917,-0.0005368617712520063,1.6101904767637054,0.3168418513056714,heat,0.4,101,0,0.9999996466706785,0.0012467544293031096
0.0011344837575351034,0.9563252925872803,0.9360432624816895,0.0003619594208430499,-0.00039466918678954244,0.9817000031471252,-0.0003922626783605665,1.6087653702916997,0.31713124936909826,heat,0.4,102,0,0.9999997904321156,0.0012740057427436113
0.0013784610981500255,0.9196465015411377,0.8918436765670776,0.003025321988388896,-0.0013498289044946432,0.9804387092590332,-0.0013447351520881057,1.6084645982374906,0.3167497993519664,heat,0.4,103,0,0.9995125217637781,0.02562912181019783
0.0006606007333684424,0.959510862827301,0.941563606262207,0.00021147671213839203,-0.000702355639077723,0.9832574129104614,-0.0007014700095169246,1.6112888916309274,0.3166119715595529,heat,0.4,104,0,0.9999995967028645,0.0017078485107049346
0.0009294483408872149,0.9464513063430786,0.924948513507843,0.00014560135605279356,-0.0005935260560363531,0.9817438125610352,-0.0005894600180909038,1.6091127661198263,0.31710164477583097,heat,0.4,105,0,0.9995818404732402,0.004297415725886822
0.0014135379130373114,0.9179489612579346,0.8849591016769409,0.0012792452471330762,-0.00081103720003739,0.9737623333930969,-0.0008076801896095276,1.5987482624333085,0.31750985943890575,heat,0.4,106,0,0.9999180388320253,0.02835915796458721
0.0014622249488310906,0.9617464542388916,0.9524227976799011,0.0005926172598265111,-0.0005879077361896634,0.9791696667671204,-0.0005958876572549343,1.6056179695391029,0.3164312925585427,heat,0.4,107,0,0.9999776465572624,0.006973004899919033
0.0013270582778892586,0.9395395517349243,0.9135427474975586,0.0024766428396105766,-0.0007005111547186971,0.9779736399650574,-0.0007061804062686861,1.6042085688141752,0.31711408442043143,heat,0.4,108,0,0.9999498214381772,0.040454763919115067
0.0009244551759627424,0.9655366539955139,0.9468221664428711,0.000847144634462893,-0.00024143636983353645,0.9816672205924988,-0.00023891145247034729,1.6084985283485793,0.3171055014501855,heat,0.4,109,0,0.9998694229192963,0.029291687533259392
0.001437732055344585,0.9659200310707092,0.9560996294021606,0.00024119466252159327,-0.000796556647401303,0.9841939210891724,-0.0007868396933190525,1.6126698033667222,0.31618446782934495,heat,0.4,110,0,0.9999999527459631,0.0036666456144303083
0.0013562889445577272,0.9521810412406921,0.930790901184082,0.00019115621398668736,-0.0008689494570717216,0.9819130897521973,-0.0008545666350983083,1.6097096265780824,0.31659711872681595,heat,0.4,111,0,0.9999999213188672,0.005575404968112707
0.001489436705313139,0.9607396125793457,0.9521048069000244,0.0005713300197385252,-0.00040288339368999004,0.9789444804191589,-0.0003966575604863465,1.605049574352418,0.3167026449687137,heat,0.4,112,0,0.9999951102538297,0.017369508743286133
0.0012047583191519648,0.950135350227356,0.9294800162315369,0.0011869315057992935,-0.001100738998502493,0.9808799624443054,-0.0010969912400469184,1.6086495234615281,0.31627026506023465,heat,0.4,113,0,0.999996538283121,0.018878920003771782
0.0012457999654872712,0.9256476163864136,0.8985060453414917,0.0017718253657221794,-0.001293287263251841,0.9800146818161011,-0.0012883696472272277,1.6078010819167545,0.31667090377324697,heat,0.4,114,0,0.9999034245272557,0.016125665977597237
0.0011161377571904134,0.9451865553855896,0.9250086545944214,0.0019146754639223218,-0.0009403019212186337,0.9772495031356812,-0.000934279931243509,1.6035399864087472,0.31651363335311794,heat,0.4,115,0,0.9965082047078637,0.03301750123500824
0.0008812109997646513,0.9379650950431824,0.9150897264480591,0.0004426513914950192,-0.0007792219403199852,0.9816809296607971,-0.0007826866349205375,1.6093076786536273,0.3170538012188513,heat,0.4,116,0,0.9997567381822356,0.010345919989049435
0.0018339057094144944,0.9598384499549866,0.9449625015258789,0.00037989034899510443,-0.0007664872682653368,0.9797095656394958,-0.0007559340447187424,1.6065839612485342,0.31637267588400425,heat,0.4,117,0,0.9997553385107057,0.002856619656085968
0.001408896971446886,0.9423949122428894,0.9172384738922119,0.0009181872010231018,-0.0007181306136772037,0.9785857200622559,-0.0007236966630443931,1.6050460027704163,0.31702173285307367,heat,0.4,118,0,0.9999431192583825,0.024259129539132118
