pde,r,seed,layer,head,window_mass,centrality,asymmetry,width,shift,pred_stencil_centrality,pred_stencil_asymmetry,pred_stencil_width,pred_stencil_shift,pred_acf_centrality,pred_acf_asymmetry,pred_acf_width,pred_acf_shift,pred_xcorr_centrality,pred_xcorr_asymmetry,pred_xcorr_width,pred_xcorr_shift,label,entropy
lf,0.4,300,3,0,0.14740451285615563,0.3046664138367334,0.48462968663157635,2.8775607478724727,2.192161545553385,0.0,-0.39999999999999997,1.0,-0.39999999999999997,0.33456759471911074,1.2105189363789416e-16,2.544723420736387,-5.551115123125783e-17,0.33456423101796817,0.004465147866931696,2.5448159772598973,0.029527315409069665,no_fit,0.9618097147988246
lf,0.4,300,3,1,0.15690088015981019,0.2921996385339924,0.5862929655299831,2.965253323015452,2.4838151661288,0.0,-0.39999999999999997,1.0,-0.39999999999999997,0.33456759471911074,1.2105189363789416e-16,2.544723420736387,-5.551115123125783e-17,0.33456423101796817,0.004465147866931696,2.5448159772598973,0.029527315409069665,no_fit,0.9443862528922052
lf,0.4,300,3,2,0.16265942994505167,0.3299257555322915,0.1649553357517373,2.614965921567462,0.8151884643986842,0.0,-0.39999999999999997,1.0,-0.39999999999999997,0.33456759471911074,1.2105189363789416e-16,2.544723420736387,-5.551115123125783e-17,0.33456423101796817,0.004465147866931696,2.5448159772598973,0.029527315409069665,no_fit,0.99403279628767
lf,0.4,300,3,3,0.10067548416554928,0.3282963208745738,0.21406934069110378,2.683042898898645,1.1680809272733028,0.0,-0.39999999999999997,1.0,-0.39999999999999997,0.33456759471911074,1.2105189363789416e-16,2.544723420736387,-5.551115123125783e-17,0.33456423101796817,0.004465147866931696,2.5448159772598973,0.029527315409069665,no_fit,0.9882322644088548
lf,0.4,301,0,0,0.13635517563670874,0.3251679174372169,-0.010202213673835336,2.7146615281955224,-0.046125737572139336,0.0,-0.39999999999999997,1.0,-0.39999999999999997,0.33456759471911074,1.2105189363789416e-16,2.544723420736387,-5.551115123125783e-17,0.33456423101796817,0.004465147866931696,2.5448159772598973,0.029527315409069665,no_fit,0.9893137346793736
lf,0.4,301,0,1,0.26845408976078033,0.32490115443385875,0.13755693029557228,2.709945512987608,0.8749017451439023,0.0,-0.39999999999999997,1.0,-0.39999999999999997,0.33456759471911074,1.2105189363789416e-16,2.544723420736387,-5.551115123125783e-17,0.33456423101796817,0.004465147866931696,2.5448159772598973,0.029527315409069665,no_fit,0.9178077180361756
lf,0.4,301,0,2,0.15626770444214344,0.32836912129766554,-0.06075724765236144,2.657728301603469,-0.18331078447095883,0.0,-0.39999999999999997,1.0,-0.39999999999999997,0.33456759471911074,1.2105189363789416e-16,2.544723420736387,-5.551115123125783e-17,0.33456423101796817,0.004465147866931696,2.5448159772598973,0.029527315409069665,no_fit,0.9977794783689814
lf,0.4,301,0,3,0.8965785596119531,0.06267959630099558,-0.9765599041508404,3.488977478833536,-3.4293972123254486,0.0,-0.39999999999999997,1.0,-0.39999999999999997,0.33456759471911074,1.2105189363789416e-16,2.544723420736387,-5.551115123125783e-17,0.33456423101796817,0.004465147866931696,2.5448159772598973,0.029527315409069665,no_fit,0.2857999548772035
lf,0.4,301,1,0,0.1485419748350978,0.3313855222329073,0.034952987475438624,2.6194860160454927,0.13762646725635558,0.0,-0.39999999999999997,1.0,-0.39999999999999997,0.33456759471911074,1.2105189363789416e-16,2.544723420736387,-5.551115123125783e-17,0.33456423101796817,0.004465147866931696,2.5448159772598973,0.029527315409069665,no_fit,0.99820701163179
lf,0.4,301,1,1,0.9265680609823903,0.16927883080066558,0.9563861960601454,2.2076173855998786,1.9853486901545843,0.0,-0.39999999999999997,1.0,-0.39999999999999997,0.33456759471911074,1.2105189363789416e-16,2.544723420736387,-5.551115123125783e-17,0.33456423101796817,0.004465147866931696,2.5448159772598973,0.029527315409069665,no_fit,0.4209334077384526
lf,0.4,301,1,2,0.8288077595331629,0.03199306723032212,-0.9920778084907784,3.6123632597424224,-3.5655484324193036,0.0,-0.39999999999999997,1.0,-0.39999999999999997,0.33456759471911074,1.2105189363789416e-16,2.544723420736387,-5.551115123125783e-17,0.33456423101796817,0.004465147866931696,2.5448159772598973,0.029527315409069665,no_fit,0.2834717504664313
lf,0.4,301,1,3,0.17644697994182934,0.21944921698564757,0.8020713833154102,3.46823817224135,3.329123173898764,0.0,-0.39999999999999997,1.0,-0.39999999999999997,0.33456759471911074,1.2105189363789416e-16,2.544723420736387,-5.551115123125783e-17,0.33456423101796817,0.004465147866931696,2.5448159772598973,0.029527315409069665,no_fit,0.6904346916665277
lf,0.4,301,2,0,0.5846189168514684,0.28737265703326054,0.6649076162719271,2.7109883233305108,2.265130481282245,0.0,-0.39999999999999997,1.0,-0.39999999999999997,0.33456759471911074,1.2105189363789416e-16,2.544723420736387,-5.551115123125783e-17,0.33456423101796817,0.004465147866931696,2.5448159772598973,0.029527315409069665,no_fit,0.7433260104884771
lf,0.4,301,2,1,0.010601721529383212,0.2544155942791018,0.46610916603822955,3.7650614222006995,3.6238747866987597,0.0,-0.39999999999999997,1.0,-0.39999999999999997,0.33456759471911074,1.2105189363789416e-16,2.544723420736387,-5.551115123125783e-17,0.33456423101796817,0.004465147866931696,2.5448159772598973,0.029527315409069665,no_fit,0.5636541915463399
lf,0.4,301,2,2,0.543815236942919,0.07053690689674465,-0.9680819328099506,3.7507865752377927,-3.7151615245428866,0.0,-0.39999999999999997,1.0,-0.39999999999999997,0.33456759471911074,1.2105189363789416e-16,2.544723420736387,-5.551115123125783e-17,0.33456423101796817,0.004465147866931696,2.5448159772598973,0.029527315409069665,no_fit,0.3295211673003368
lf,0.4,301,2,3,0.3703753729350865,0.3304236978438128,0.36578202832839574,2.475073474814091,1.4897044225514353,0.0,-0.39999999999999997,1.0,-0.39999999999999997,0.33456759471911074,1.2105189363789416e-16,2.544723420736387,-5.551115123125783e-17,0.33456423101796817,0.004465147866931696,2.5448159772598973,0.029527315409069665,no_fit,0.9119395384194612
lf,0.4,301,3,0,0.2993629537522793,0.3323158003703252,0.23747490711710184,2.561421350184621,1.1932435982688872,0.0,-0.39999999999999997,1.0,-0.39999999999999997,0.33456759471911074,1.2105189363789416e-16,2.544723420736387,-5.551115123125783e-17,0.33456423101796817,0.004465147866931696,2.5448159772598973,0.029527315409069665,no_fit,0.9433331817615656
lf,0.4,301,3,1,0.07425631396472454,0.32754347534020994,0.1439477109278116,2.697343961540382,0.9126224302856152,0.0,-0.39999999999999997,1.0,-0.39999999999999997,0.33456759471911074,1.2105189363789416e-16,2.544723420736387,-5.551115123125783e-17,0.33456423101796817,0.004465147866931696,2.5448159772598973,0.029527315409069665,no_fit,0.9823077915148472
lf,0.4,301,3,2,0.04104966018348932,0.32971630888575665,0.04409783069737976,2.626851649415663,0.30694343367568255,0.0,-0.39999999999999997,1.0,-0.39999999999999997,0.33456759471911074,1.2105189363789416e-16,2.544723420736387,-5.551115123125783e-17,0.33456423101796817,0.004465147866931696,2.5448159772598973,0.029527315409069665,no_fit,0.9490300390168134
lf,0.4,301,3,3,0.30271882843226194,0.3332623386191274,0.21649832294926685,2.5751940101909168,1.1685071941824652,0.0,-0.39999999999999997,1.0,-0.39999999999999997,0.33456759471911074,1.2105189363789416e-16,2.544723420736387,-5.551115123125783e-17,0.33456423101796817,0.004465147866931696,2.5448159772598973,0.029527315409069665,no_fit,0.9327367190200816
lf,0.4,302,0,0,0.17963631823658943,0.33598814582161607,0.00638174155548543,2.5269785649001544,0.04766800944248961,0.0,-0.39999999999999997,1.0,-0.39999999999999997,0.33456759471911074,1.2105189363789416e-16,2.544723420736387,-5.551115123125783e-17,0.33456423101796817,0.004465147866931696,2.5448159772598973,0.029527315409069665,no_fit,0.9978793976015728
lf,0.4,302,0,1,0.48035542168025414,0.04611039708346086,-0.992279873071401,3.759513257530411,-3.7253531419276333,0.0,-0.39999999999999997,1.0,-0.39999999999999997,0.33456759471911074,1.2105189363789416e-16,2.544723420736387,-5.551115123125783e-17,0.33456423101796817,0.004465147866931696,2.5448159772598973,0.029527315409069665,no_fit,0.3284121018485569
lf,0.4,302,0,2,0.12674102745950222,0.3380805848743106,0.02447609907113166,2.642072810400308,-0.05754463562766288,0.0,-0.39999999999999997,1.0,-0.39999999999999997,0.33456759471911074,1.2105189363789416e-16,2.544723420736387,-5.551115123125783e-17,0.33456423101796817,0.004465147866931696,2.5448159772598973,0.029527315409069665,no_fit,0.9966264948537537
lf,0.4,302,0,3,0.6346654979879531,0.19189420900257428,0.9194215422798367,3.1808034644611514,3.017899768653543,0.0,-0.39999999999999997,1.0,-0.39999999999999997,0.33456759471911074,1.2105189363789416e-16,2.544723420736387,-5.551115123125783e-17,0.33456423101796817,0.004465147866931696,2.5448159772598973,0.029527315409069665,no_fit,0.552294142816146
lf,0.4,302,1,0,0.18697610311210155,0.3357966503437103,-0.01624195102677971,2.5312716172321488,-0.08837618557448773,0.0,-0.39999999999999997,1.0,-0.39999999999999997,0.33456759471911074,1.2105189363789416e-16,2.544723420736387,-5.551115123125783e-17,0.33456423101796817,0.004465147866931696,2.5448159772598973,0.029527315409069665,no_fit,0.9966917928963936
lf,0.4,302,1,1,0.14411285147070885,0.31755893520861717,-0.1624283333142749,2.8619414638497576,-1.1574034744061903,0.0,-0.39999999999999997,1.0,-0.39999999999999997,0.33456759471911074,1.2105189363789416e-16,2.544723420736387,-5.551115123125783e-17,0.33456423101796817,0.004465147866931696,2.5448159772598973,0.029527315409069665,no_fit,0.9590700520015576
lf,0.4,302,1,2,0.8935305812192382,0.24039806357278543,0.8657958654715102,2.293947533460715,1.9789921771804155,0.0,-0.39999999999999997,1.0,-0.39999999999999997,0.33456759471911074,1.2105189363789416e-16,2.544723420736387,-5.551115123125783e-17,0.33456423101796817,0.004465147866931696,2.5448159772598973,0.029527315409069665,no_fit,0.5027089642064491
lf,0.4,302,1,3,0.08789161965250969,0.2822608696098481,0.6812010368620344,2.655699509727434,2.201113929924147,0.0,-0.39999999999999997,1.0,-0.39999999999999997,0.33456759471911074,1.2105189363789416e-16,2.544723420736387,-5.551115123125783e-17,0.33456423101796817,0.004465147866931696,2.5448159772598973,0.029527315409069665,no_fit,0.9342950181866808
lf,0.4,302,2,0,0.33941787912044674,0.2536649414723804,0.7748420754371778,2.917176348234314,2.6154895924540718,0.0,-0.39999999999999997,1.0,-0.39999999999999997,0.33456759471911074,1.2105189363789416e-16,2.544723420736387,-5.551115123125783e-17,0.33456423101796817,0.004465147866931696,2.5448159772598973,0.029527315409069665,no_fit,0.8786204636579914
lf,0.4,302,2,1,0.433086343400646,0.23272538149194152,0.8461034203247173,2.592413893072202,2.2916794483003122,0.0,-0.39999999999999997,1.0,-0.39999999999999997,0.33456759471911074,1.2105189363789416e-16,2.544723420736387,-5.551115123125783e-17,0.33456423101796817,0.004465147866931696,2.5448159772598973,0.029527315409069665,no_fit,0.7946805978122072
lf,0.4,302,2,2,0.15890007227426395,0.29126508418082997,0.6412510004159538,2.7690404289513912,2.304950132733829,0.0,-0.39999999999999997,1.0,-0.39999999999999997,0.33456759471911074,1.2105189363789416e-16,2.544723420736387,-5.551115123125783e-17,0.33456423101796817,0.004465147866931696,2.5448159772598973,0.029527315409069665,no_fit,0.9498562205000524
lf,0.4,302,2,3,0.12973299494478852,0.27959519429420276,0.6746660479511403,2.864225993073457,2.4542264184782807,0.0,-0.39999999999999997,1.0,-0.39999999999999997,0.33456759471911074,1.2105189363789416e-16,2.544723420736387,-5.551115123125783e-17,0.33456423101796817,0.004465147866931696,2.5448159772598973,0.029527315409069665,no_fit,0.9567982001272788
lf,0.4,302,3,0,0.08064027305226773,0.2832789010683315,0.5949859420453106,3.2218290963797895,2.8240773062046554,0.0,-0.39999999999999997,1.0,-0.39999999999999997,0.33456759471911074,1.2105189363789416e-16,2.544723420736387,-5.551115123125783e-17,0.33456423101796817,0.004465147866931696,2.5448159772598973,0.029527315409069665,no_fit,0.9549228034941344
lf,0.4,302,3,1,0.1847449780907482,0.27357714813650663,0.6849965404245943,2.9643033844304614,2.5930025896550295,0.0,-0.39999999999999997,1.0,-0.39999999999999997,0.33456759471911074,1.2105189363789416e-16,2.544723420736387,-5.551115123125783e-17,0.33456423101796817,0.004465147866931696,2.5448159772598973,0.029527315409069665,no_fit,0.9424981656024038
lf,0.4,302,3,2,0.09467341657727957,0.3130042851523095,0.3708193370799729,2.868920755866431,1.8811885575661957,0.0,-0.39999999999999997,1.0,-0.39999999999999997,0.33456759471911074,1.2105189363789416e-16,2.544723420736387,-5.551115123125783e-17,0.33456423101796817,0.004465147866931696,2.5448159772598973,0.029527315409069665,no_fit,0.9745807276787318
lf,0.4,302,3,3,0.5079848855966702,0.22152564615767223,0.8349561266905979,3.1746246495698216,2.972940277084378,0.0,-0.39999999999999997,1.0,-0.39999999999999997,0.33456759471911074,1.2105189363789416e-16,2.544723420736387,-5.551115123125783e-17,0.33456423101796817,0.004465147866931696,2.5448159772598973,0.029527315409069665,no_fit,0.6547654847971497
lf,0.4,303,0,0,0.8815715680504042,0.02774283627845786,-0.9978426225117165,3.4230743197969664,-3.3565155402389313,0.0,-0.39999999999999997,1.0,-0.39999999999999997,0.33456759471911074,1.2105189363789416e-16,2.544723420736387,-5.551115123125783e-17,0.33456423101796817,0.004465147866931696,2.5448159772598973,0.029527315409069665,no_fit,0.3023197114131206
lf,0.4,303,0,1,0.1478438340127468,0.33501634994885204,-0.030009298132145666,2.588226538033184,-0.12344853204212103,0.0,-0.39999999999999997,1.0,-0.39999999999999997,0.33456759471911074,1.2105189363789416e-16,2.544723420736387,-5.551115123125783e-17,0.33456423101796817,0.004465147866931696,2.5448159772598973,0.029527315409069665,no_fit,0.9985204454317697
lf,0.4,303,0,2,0.14465166255831718,0.3346295837174742,-0.05178096300697861,2.5621878397172404,-0.21441466678736487,0.0,-0.39999999999999997,1.0,-0.39999999999999997,0.33456759471911074,1.2105189363789416e-16,2.544723420736387,-5.551115123125783e-17,0.33456423101796817,0.004465147866931696,2.5448159772598973,0.029527315409069665,no_fit,0.9996730972425556
lf,0.4,303,0,3,0.5804103709888295,0.19667689687073234,0.8741048468002159,3.2285375853112073,3.0593873616844167,0.0,-0.39999999999999997,1.0,-0.39999999999999997,0.33456759471911074,1.2105189363789416e-16,2.544723420736387,-5.551115123125783e-17,0.33456423101796817,0.004465147866931696,2.5448159772598973,0.029527315409069665,no_fit,0.5293182297387232
lf,0.4,303,1,0,0.6340549654297547,0.06897237188375031,-0.9619164685436812,3.7419290987542824,-3.707104222235017,0.0,-0.39999999999999997,1.0,-0.39999999999999997,0.33456759471911074,1.2105189363789416e-16,2.544723420736387,-5.551115123125783e-17,0.33456423101796817,0.004465147866931696,2.5448159772598973,0.029527315409069665,no_fit,0.3177461656142125
lf,0.4,303,1,1,0.12808004766702652,0.33163012721484636,0.058063507507454114,2.6631449792716713,0.4757075562110553,0.0,-0.39999999999999997,1.0,-0.39999999999999997,0.33456759471911074,1.2105189363789416e-16,2.544723420736387,-5.551115123125783e-17,0.33456423101796817,0.004465147866931696,2.5448159772598973,0.029527315409069665,no_fit,0.9905678595507356
lf,0.4,303,1,2,0.038113251061986375,0.19836777002163947,0.8223252254075102,3.6901103872204386,3.615910437078715,0.0,-0.39999999999999997,1.0,-0.39999999999999997,0.33456759471911074,1.2105189363789416e-16,2.544723420736387,-5.551115123125783e-17,0.33456423101796817,0.004465147866931696,2.5448159772598973,0.029527315409069665,no_fit,0.644667450491274
lf,0.4,303,1,3,0.1939589250832796,0.33614736797213157,-0.062137310204967384,2.457621410058327,-0.32584659664678794,0.0,-0.39999999999999997,1.0,-0.39999999999999997,0.33456759471911074,1.2105189363789416e-16,2.544723420736387,-5.551115123125783e-17,0.33456423101796817,0.004465147866931696,2.5448159772598973,0.029527315409069665,no_fit,0.9933475137591978
lf,0.4,303,2,0,0.044783306497265585,0.2081684547476759,-0.6263250934298059,3.7658933553156633,-3.140259980451202,0.0,-0.39999999999999997,1.0,-0.39999999999999997,0.33456759471911074,1.2105189363789416e-16,2.544723420736387,-5.551115123125783e-17,0.33456423101796817,0.004465147866931696,2.5448159772598973,0.029527315409069665,no_fit,0.7116978755339138
lf,0.4,303,2,1,0.9941128465748079,0.15141436327417046,0.970105304120823,2.139766033198067,1.9332426412749393,0.0,-0.39999999999999997,1.0,-0.39999999999999997,0.33456759471911074,1.2105189363789416e-16,2.544723420736387,-5.551115123125783e-17,0.33456423101796817,0.004465147866931696,2.5448159772598973,0.029527315409069665,no_fit,0.3292141493821726
lf,0.4,303,2,2,0.26232247753068805,0.3228955491484004,0.4546109125241254,2.557671872248891,1.772373829656074,0.0,-0.39999999999999997,1.0,-0.39999999999999997,0.33456759471911074,1.2105189363789416e-16,2.544723420736387,-5.551115123125783e-17,0.33456423101796817,0.004465147866931696,2.5448159772598973,0.029527315409069665,no_fit,0.9417561949724024
lf,0.4,303,2,3,0.12999639427289367,0.33291892729283196,0.17004438448658135,2.508294165214952,0.8823072319873645,0.0,-0.39999999999999997,1.0,-0.39999999999999997,0.33456759471911074,1.2105189363789416e-16,2.544723420736387,-5.551115123125783e-17,0.33456423101796817,0.004465147866931696,2.5448159772598973,0.029527315409069665,no_fit,0.9810571292415786
lf,0.4,303,3,0,0.05733814020641148,0.32620695218738877,0.1591004429523522,2.6845451025668434,0.9685809990461633,0.0,-0.39999999999999997,1.0,-0.39999999999999997,0.33456759471911074,1.2105189363789416e-16,2.544723420736387,-5.551115123125783e-17,0.33456423101796817,0.004465147866931696,2.5448159772598973,0.029527315409069665,no_fit,0.9655430429329552
lf,0.4,303,3,1,0.3562979702837765,0.303080130250805,0.5186026469575492,2.8873516462980624,2.2942058016224696,0.0,-0.39999999999999997,1.0,-0.39999999999999997,0.33456759471911074,1.2105189363789416e-16,2.544723420736387,-5.551115123125783e-17,0.33456423101796817,0.004465147866931696,2.5448159772598973,0.029527315409069665,no_fit,0.8318289160709584
lf,0.4,303,3,2,0.29645106103271246,0.3222228986523101,0.31851854965699816,2.722957927509315,1.6501800656823067,0.0,-0.39999999999999997,1.0,-0.39999999999999997,0.33456759471911074,1.2105189363789416e-16,2.544723420736387,-5.551115123125783e-17,0.33456423101796817,0.004465147866931696,2.5448159772598973,0.029527315409069665,no_fit,0.893014836580125
lf,0.4,303,3,3,0.15932203736156225,0.3251577894826537,0.2750130013632696,2.6965691099945173,1.4568677073843168,0.0,-0.39999999999999997,1.0,-0.39999999999999997,0.33456759471911074,1.2105189363789416e-16,2.544723420736387,-5.551115123125783e-17,0.33456423101796817,0.004465147866931696,2.5448159772598973,0.029527315409069665,no_fit,0.9740406620098804
lf,0.4,304,0,0,0.2176737495465204,0.2707944305837066,-0.5671360740885564,3.342014122424685,-3.028212086168716,0.0,-0.39999999999999997,1.0,-0.39999999999999997,0.33456759471911074,1.2105189363789416e-16,2.544723420736387,-5.551115123125783e-17,0.33456423101796817,0.004465147866931696,2.5448159772598973,0.029527315409069665,no_fit,0.5576440585858657
lf,0.4,304,0,1,0.14141472149640322,0.3339889700724649,-0.019290116520278167,2.575538275496842,-0.10529893656338923,0.0,-0.39999999999999997,1.0,-0.39999999999999997,0.33456759471911074,1.2105189363789416e-16,2.544723420736387,-5.551115123125783e-17,0.33456423101796817,0.004465147866931696,2.5448159772598973,0.029527315409069665,ungated,0.999703407957102
lf,0.4,304,0,2,0.3474554307758808,0.2829642936747716,0.3799045616907933,3.2065278203544474,2.25120191404343,0.0,-0.39999999999999997,1.0,-0.39999999999999997,0.33456759471911074,1.2105189363789416e-16,2.544723420736387,-5.551115123125783e-17,0.33456423101796817,0.004465147866931696,2.5448159772598973,0.029527315409069665,no_fit,0.5968578755451236
lf,0.4,304,0,3,0.6519536224124636,0.041633226186652605,-0.9909917092555868,3.7188262695292664,-3.6810316497875313,0.0,-0.39999999999999997,1.0,-0.39999999999999997,0.33456759471911074,1.2105189363789416e-16,2.544723420736387,-5.551115123125783e-17,0.33456423101796817,0.004465147866931696,2.5448159772598973,0.029527315409069665,no_fit,0.3048626477505525
lf,0.4,304,1,0,0.8188695710341563,0.1906299987122987,0.9103315087183075,2.9859380757680154,2.790620209576235,0.0,-0.39999999999999997,1.0,-0.39999999999999997,0.33456759471911074,1.2105189363789416e-16,2.544723420736387,-5.551115123125783e-17,0.33456423101796817,0.004465147866931696,2.5448159772598973,0.029527315409069665,no_fit,0.4602873720675806
lf,0.4,304,1,1,0.19592265412211418,0.33810363604481536,-0.04054221513586608,2.4884385392067356,-0.19104492806181966,0.0,-0.39999999999999997,1.0,-0.39999999999999997,0.33456759471911074,1.2105189363789416e-16,2.544723420736387,-5.551115123125783e-17,0.33456423101796817,0.004465147866931696,2.5448159772598973,0.029527315409069665,no_fit,0.9961969854202548
lf,0.4,304,1,2,0.42588943243026733,0.3256655506980641,-0.1790940813658407,2.720798706919722,-1.4025512258932136,0.0,-0.39999999999999997,1.0,-0.39999999999999997,0.33456759471911074,1.2105189363789416e-16,2.544723420736387,-5.551115123125783e-17,0.33456423101796817,0.004465147866931696,2.5448159772598973,0.029527315409069665,no_fit,0.6581911529121589
lf,0.4,304,1,3,0.5116862818317429,0.06037432319397395,-0.968173288434591,3.7263665072782817,-3.6864548994923965,0.0,-0.39999999999999997,1.0,-0.39999999999999997,0.33456759471911074,1.2105189363789416e-16,2.544723420736387,-5.551115123125783e-17,0.33456423101796817,0.004465147866931696,2.5448159772598973,0.029527315409069665,no_fit,0.3365442650774713
lf,0.4,304,2,0,0.08106870530173182,0.3271929718620922,0.21443432689926703,2.718820467267819,1.3185853476999938,0.0,-0.39999999999999997,1.0,-0.39999999999999997,0.33456759471911074,1.2105189363789416e-16,2.544723420736387,-5.551115123125783e-17,0.33456423101796817,0.004465147866931696,2.5448159772598973,0.029527315409069665,no_fit,0.9739421064938754
lf,0.4,304,2,1,0.546513109758962,0.2426288431700898,0.8046098253467338,2.762462146482103,2.4553272241686006,0.0,-0.39999999999999997,1.0,-0.39999999999999997,0.33456759471911074,1.2105189363789416e-16,2.544723420736387,-5.551115123125783e-17,0.33456423101796817,0.004465147866931696,2.5448159772598973,0.029527315409069665,no_fit,0.7693005661335265
lf,0.4,304,2,2,0.897390015568817,0.2588507240270423,0.8461352584311259,2.0614318068209285,1.7132313653379747,0.0,-0.39999999999999997,1.0,-0.39999999999999997,0.33456759471911074,1.2105189363789416e-16,2.544723420736387,-5.551115123125783e-17,0.33456423101796817,0.004465147866931696,2.5448159772598973,0.029527315409069665,no_fit,0.4927994896339792
lf,0.4,304,2,3,0.25824857235420495,0.2439107224212418,0.7800128105158991,2.8624898949159223,2.5522064856612303,0.0,-0.39999999999999997,1.0,-0.39999999999999997,0.33456759471911074,1.2105189363789416e-16,2.544723420736387,-5.551115123125783e-17,0.33456423101796817,0.004465147866931696,2.5448159772598973,0.029527315409069665,no_fit,0.872702516894955
lf,0.4,304,3,0,0.1031956896185875,0.3215235256769415,0.29573659378450334,2.7688699820531713,1.594037451813776,0.0,-0.39999999999999997,1.0,-0.39999999999999997,0.33456759471911074,1.2105189363789416e-16,2.544723420736387,-5.551115123125783e-17,0.33456423101796817,0.004465147866931696,2.5448159772598973,0.029527315409069665,no_fit,0.9728089104567202
lf,0.4,304,3,1,0.690519490337465,0.23751240150375313,0.7988677649299527,2.9891436686995747,2.7227515459559886,0.0,-0.39999999999999997,1.0,-0.39999999999999997,0.33456759471911074,1.2105189363789416e-16,2.544723420736387,-5.551115123125783e-17,0.33456423101796817,0.004465147866931696,2.5448159772598973,0.029527315409069665,no_fit,0.5734772002599106
lf,0.4,304,3,2,0.2511102871503681,0.2605654346833096,0.6922925069437075,3.1118906026892175,2.769822859698504,0.0,-0.39999999999999997,1.0,-0.39999999999999997,0.33456759471911074,1.2105189363789416e-16,2.544723420736387,-5.551115123125783e-17,0.33456423101796817,0.004465147866931696,2.5448159772598973,0.029527315409069665,no_fit,0.8937249596204407
lf,0.4,304,3,3,0.2416964692529291,0.29347549400522505,0.5580889700376895,2.9322665967764197,2.378626803392277,0.0,-0.39999999999999997,1.0,-0.39999999999999997,0.33456759471911074,1.2105189363789416e-16,2.544723420736387,-5.551115123125783e-17,0.33456423101796817,0.004465147866931696,2.5448159772598973,0.029527315409069665,no_fit,0.9274694378847887
lf,0.4,305,0,0,0.4008745983010158,0.22757832476272527,0.8084631033773723,3.351461633773815,3.183045673052411,0.0,-0.39999999999999997,1.0,-0.39999999999999997,0.33456759471911074,1.2105189363789416e-16,2.544723420736387,-5.551115123125783e-17,0.33456423101796817,0.004465147866931696,2.5448159772598973,0.029527315409069665,no_fit,0.5065581013745022
lf,0.4,305,0,1,0.14956355653703213,0.3302833104664533,-0.045705222546139006,2.5908579684734057,-0.237192922271173,0.0,-0.39999999999999997,1.0,-0.39999999999999997,0.33456759471911074,1.2105189363789416e-16,2.544723420736387,-5.551115123125783e-17,0.33456423101796817,0.004465147866931696,2.5448159772598973,0.029527315409069665,no_fit,0.9988136614696363
lf,0.4,305,0,2,0.7920950104541016,0.02848833225734996,-0.9970244998375599,3.6687073550184253,-3.6279017665905853,0.0,-0.39999999999999997,1.0,-0.39999999999999997,0.33456759471911074,1.2105189363789416e-16,2.544723420736387,-5.551115123125783e-17,0.33456423101796817,0.004465147866931696,2.5448159772598973,0.029527315409069665,no_fit,0.2798636560021615
lf,0.4,305,0,3,0.15203699003905058,0.33328665616600756,-0.048937912057466997,2.5710663030453205,-0.26777722732172543,0.0,-0.39999999999999997,1.0,-0.39999999999999997,0.33456759471911074,1.2105189363789416e-16,2.544723420736387,-5.551115123125783e-17,0.33456423101796817,0.004465147866931696,2.5448159772598973,0.029527315409069665,no_fit,0.9992824768824858
lf,0.4,305,1,0,0.13629915285855532,0.3320271085018599,-0.07337892347359945,2.6153505928066214,-0.36390159375428094,0.0,-0.39999999999999997,1.0,-0.39999999999999997,0.33456759471911074,1.2105189363789416e-16,2.544723420736387,-5.551115123125783e-17,0.33456423101796817,0.004465147866931696,2.5448159772598973,0.029527315409069665,no_fit,0.9987269574307742
lf,0.4,305,1,1,0.6568776679813482,0.06112626791243204,-0.9836983611081096,3.704014681834755,-3.6635729654933478,0.0,-0.39999999999999997,1.0,-0.39999999999999997,0.33456759471911074,1.2105189363789416e-16,2.544723420736387,-5.551115123125783e-17,0.33456423101796817,0.004465147866931696,2.5448159772598973,0.029527315409069665,no_fit,0.3117404562219364
lf,0.4,305,1,2,0.8475072500004899,0.21712270394688568,0.8621958275999145,2.7879642659539567,2.5273106953914897,0.0,-0.39999999999999997,1.0,-0.39999999999999997,0.33456759471911074,1.2105189363789416e-16,2.544723420736387,-5.551115123125783e-17,0.33456423101796817,0.004465147866931696,2.5448159772598973,0.029527315409069665,no_fit,0.4879632523749799
lf,0.4,305,1,3,0.21069045923650265,0.33415172986191954,-0.1864468808683243,2.5402908096401413,-0.8265672152412398,0.0,-0.39999999999999997,1.0,-0.39999999999999997,0.33456759471911074,1.2105189363789416e-16,2.544723420736387,-5.551115123125783e-17,0.33456423101796817,0.004465147866931696,2.5448159772598973,0.029527315409069665,no_fit,0.9894992770081086
lf,0.4,305,2,0,0.2928755802931846,0.1533674957138623,-0.9054722517797106,3.6749165771980907,-3.6125692485713867,0.0,-0.39999999999999997,1.0,-0.39999999999999997,0.33456759471911074,1.2105189363789416e-16,2.544723420736387,-5.551115123125783e-17,0.33456423101796817,0.004465147866931696,2.5448159772598973,0.029527315409069665,no_fit,0.4620816786169849
lf,0.4,305,2,1,0.15523065719753504,0.32988165886850324,-0.07333715363803095,2.6686370790569085,-0.34650545136978755,0.0,-0.39999999999999997,1.0,-0.39999999999999997,0.33456759471911074,1.2105189363789416e-16,2.544723420736387,-5.551115123125783e-17,0.33456423101796817,0.004465147866931696,2.5448159772598973,0.029527315409069665,no_fit,0.9962890302195716
