pde,r,seed,condition,device,device_name,weight_minus,weight_center,weight_plus,initial_minus,initial_center,initial_plus,stencil_minus,stencil_center,stencil_plus,coefficient_l1,coefficient_l2,coefficient_max_abs,initial_coefficient_l2,centrality,asymmetry,target_centrality,target_asymmetry,mse_fitted,mse_fixed,mse_initial,mse_stencil,mse_persistence,skill,excess_initial,excess_stencil,train_rows,statistics_seconds,fit_seconds,total_seconds,label
lf,0.1,301,lf_r0.1,cuda:1,NVIDIA GeForce RTX 5060 Ti,0.549868028983069,0.00026359752972797884,0.44986837348720315,0.2848122885822517,0.3635811477491726,0.3516065636685757,0.55,0.0,0.45,0.0005271950594559114,0.00032283981455139026,0.00026359752972797884,0.4606485011358386,0.00026359752972797884,-0.10002602210820204,0.0,-0.10000000000000003,1.7615829649779015e-13,1.7615829649779015e-13,3.0153519590163218e-06,2.796895390633405e-18,3.4978683374838623e-06,0.9999999496383856,0.8620541552130185,-5.036081735443195e-08,102400000,2.986970900000415,2.020448299999771,5.223315999999613,stencil
lf,0.1,302,lf_r0.1,cuda:0,NVIDIA GeForce RTX 4080 SUPER,0.5495601236866642,0.0008848791995042763,0.44955499711383157,0.39540557963147827,0.3303157175994765,0.2742787027690453,0.55,0.0,0.45,0.0017697583990085833,0.0010837573240571545,0.0008848791995042763,0.4048282134472174,0.0008848791995042763,-0.10009369740366658,0.0,-0.10000000000000003,1.4036914738464107e-12,1.4036914738464107e-12,2.3272628505377438e-07,2.5929172000200664e-18,2.628642898814538e-06,0.9999994660014586,0.08853427970077948,-5.339978401518366e-07,102400000,2.9411746000005223,3.22805580000022,6.403893900000185,stencil
lf,0.1,303,lf_r0.1,cuda:1,NVIDIA GeForce RTX 5060 Ti,0.549877382180575,0.0002448215475381061,0.44987779627188695,0.3048562086859723,0.29735936614803954,0.39778442516598805,0.55,0.0,0.45,0.0004896430950761827,0.00029984407772078777,0.0002448215475381061,0.38890170649024636,0.0002448215475381061,-0.10002407395726534,0.0,-0.10000000000000003,2.4731633733773266e-13,2.4731633733773266e-13,5.81845185483534e-06,3.718318487465201e-18,5.591970275212064e-06,0.9999999557729521,1.0405012148658639,-4.422638493867422e-08,102400000,2.95081029999983,0.3872754000003624,3.537495900000067,stencil
lf,0.1,304,lf_r0.1,cuda:0,NVIDIA GeForce RTX 4080 SUPER,0.5498645454249855,0.0002724768799438589,0.44986297769507066,0.3706252976534567,0.29786710452470405,0.3315075978218393,0.55,0.0,0.45,0.0005449537598877204,0.0003337165025054257,0.0002724768799438589,0.3673425447369158,0.0002724768799438589,-0.10002882327158436,0.0,-0.10000000000000003,1.8535198030303773e-13,1.8535198030303773e-13,6.52301809121264e-07,3.740894735141682e-18,3.6556397097430043e-06,0.9999999492969781,0.1784370749405188,-5.0702001160570914e-08,102400000,3.031752900000356,3.2198300999998537,6.485937299999932,stencil
lf,0.1,305,lf_r0.1,cuda:1,NVIDIA GeForce RTX 5060 Ti,0.5498741750276642,0.00025148586861874835,0.44987433910371705,0.29458552759162987,0.3434076409657779,0.36200683144259216,0.55,0.0,0.45,0.0005029717372375322,0.00030800604966927845,0.00025148586861874835,0.4369303815278804,0.00025148586861874835,-0.10002499079564099,0.0,-0.10000000000000003,1.1347634766063025e-13,1.1347634766063025e-13,2.2589621426310412e-06,2.710937553029639e-18,2.5250824521902424e-06,0.9999999550603397,0.8946092547244441,-4.4938588727713716e-08,102400000,3.0103980999992928,3.4559245999998893,6.634510799999589,stencil
lf,0.1,306,lf_r0.1,cuda:0,NVIDIA GeForce RTX 4080 SUPER,0.5498724014134589,0.000254838768312038,0.4498727598182291,0.4635138959374269,0.2897657031478401,0.24672040091473302,0.55,0.0,0.45,0.0005096775366240426,0.0003121125774126637,0.000254838768312038,0.3643715196347696,0.000254838768312038,-0.10002513187663752,0.0,-0.10000000000000003,3.152969883191928e-13,3.152969883191928e-13,2.3991817258359473e-06,3.0158037530192845e-18,6.315141356328619e-06,0.9999999500728534,0.379909394730958,-4.9926671544921486e-08,102400000,2.9710295000004407,3.2777071999998952,6.473423599999478,stencil
lf,0.1,307,lf_r0.1,cuda:1,NVIDIA GeForce RTX 5060 Ti,0.5498639338698793,0.00027214046511657864,0.4498639256650041,0.3262695677158865,0.34445775283826474,0.32927267944584876,0.55,0.0,0.45,0.0005442809302332223,0.00033330263900017255,0.00027214046511657864,0.4281139284683555,0.00027214046511657864,-0.10002722966167965,0.0,-0.10000000000000003,1.8751421869255764e-13,1.8751421869255764e-13,1.4706789401131928e-06,3.1525726481546404e-18,3.634773810479828e-06,0.999999948411035,0.40461357574149237,-5.1588100269892276e-08,102400000,2.9857471000004807,3.208025899999484,6.388153100000636,stencil
lf,0.1,308,lf_r0.1,cuda:0,NVIDIA GeForce RTX 4080 SUPER,0.5498895105846302,0.0002206044778513533,0.4498898849375183,0.2827594100751109,0.33161605704951946,0.3856245328753697,0.55,0.0,0.45,0.00044120895570290257,0.00027018433252538535,0.0002206044778513533,0.4307330298038302,0.00022060447785135335,-0.1000216908800023,0.0,-0.10000000000000003,1.9852109532173825e-13,1.9852109532173825e-13,5.541229464921186e-06,2.8606197397320166e-18,5.315587867983418e-06,0.999999962653031,1.0424490406270719,-3.7346432237863714e-08,102400000,3.075179399999797,2.0432301000000734,5.339758500000244,stencil
lf,0.1,309,lf_r0.1,cuda:1,NVIDIA GeForce RTX 5060 Ti,0.5498863707913433,0.0002270176110119966,0.44988661159764476,0.4010800191403698,0.2573842277492827,0.3415357531103475,0.55,0.0,0.45,0.00045403522202401136,0.00027803870694245584,0.0002270176110119966,0.3165253453464142,0.0002270176110119966,-0.10002246605498985,0.0,-0.10000000000000003,1.8463484163745795e-13,1.8463484163745795e-13,4.4381761155175306e-07,3.4005558010098846e-18,4.844185357661494e-06,0.9999999618852649,0.09161859240810437,-3.811403455625933e-08,102400000,2.9277929999998378,0.7212022000003344,3.905924800000321,stencil
lf,0.1,310,lf_r0.1,cuda:0,NVIDIA GeForce RTX 4080 SUPER,0.5498395399532712,0.0003207659643527747,0.449839694082376,0.34351068769685866,0.3416890536590812,0.31480025864406014,0.55,0.0,0.45,0.0006415319287056507,0.0003928564848754202,0.0003207659643527747,0.4215070765106747,0.0003207659643527747,-0.10003193271025705,0.0,-0.10000000000000003,1.9106492400234492e-13,1.9106492400234492e-13,7.024420545122789e-07,3.707660303674317e-18,2.812488220877005e-06,0.9999999320655203,0.24975816999096323,-6.793316604970838e-08,102400000,2.5519461000003503,3.3984184999999343,6.197604899999533,stencil
lf,0.1,311,lf_r0.1,cuda:1,NVIDIA GeForce RTX 5060 Ti,0.5498564110204849,0.00028755662478153283,0.44985603235473354,0.3344771841400748,0.3342398822587573,0.33128293360116795,0.55,0.0,0.45,0.0005751132495631703,0.0003521836032207158,0.00028755662478153283,0.4150423170025966,0.00028755662478153283,-0.10002914270840836,0.0,-0.10000000000000003,2.302697714487821e-13,2.302697714487821e-13,1.4049822961535567e-06,3.876016467496976e-18,3.951104136758715e-06,0.9999999417201462,0.3555922848742011,-5.827887620321659e-08,102400000,2.7221982000000935,3.6312550000002375,6.5147235000004,stencil
lf,0.1,312,lf_r0.1,cuda:0,NVIDIA GeForce RTX 4080 SUPER,0.5498443010293377,0.000310170175707732,0.4498455287949546,0.3519307954701807,0.2896822360109645,0.35838696851885476,0.55,0.0,0.45,0.0006203403514155122,0.0003798803239864735,0.000310170175707732,0.36268464977243364,0.000310170175707732,-0.10002979849455815,0.0,-0.10000000000000003,2.4099000570420435e-13,2.4099000570420435e-13,1.345352060415459e-06,3.0257331975271184e-18,3.5052646608987793e-06,0.999999931249127,0.3838089394295871,-6.875001457872289e-08,102400000,2.5711140999992494,3.5522141999999803,6.266907600000195,stencil
lf,0.1,313,lf_r0.1,cuda:1,NVIDIA GeForce RTX 5060 Ti,0.5498770403601217,0.0002457466026981014,0.44987721303718015,0.40047584861282154,0.27973872927220583,0.3197854221149727,0.55,0.0,0.45,0.0004914932053962617,0.0003009769160835852,0.0002457466026981014,0.3428805401253623,0.0002457466026981014,-0.10002440798138992,0.0,-0.10000000000000003,1.8884659611589397e-13,1.8884659611589397e-13,2.888003239509412e-07,3.4366472328473335e-18,4.308959792106325e-06,0.999999956173507,0.06702317071755969,-4.382569735065542e-08,102400000,2.5904224000005343,3.3662678000000597,6.094467699999768,stencil
lf,0.1,314,lf_r0.1,cuda:0,NVIDIA GeForce RTX 4080 SUPER,0.5498869999559395,0.00022578404649185838,0.4498872159975687,0.39237540771822593,0.3265024095467542,0.2811221827350199,0.55,0.0,0.45,0.0004515680929837309,0.0002765278951794059,0.00022578404649185838,0.3999613139992616,0.00022578404649185838,-0.10002236741322504,0.0,-0.10000000000000003,1.624569388634436e-13,1.624569388634436e-13,3.535700524657044e-07,3.177450092772238e-18,4.285364879140029e-06,0.9999999620902902,0.0825063707255311,-3.7908969750208676e-08,102400000,2.53196939999998,1.1535985999998957,3.893928700000288,stencil
lf,0.1,315,lf_r0.1,cuda:1,NVIDIA GeForce RTX 5060 Ti,0.5498473381583281,0.00030554671776640655,0.4498471151239055,0.32193165403126006,0.48613528404177603,0.19193306192696402,0.55,0.0,0.45,0.0006110934355328538,0.00037421680878726624,0.00030554671776640655,0.5957694431151092,0.00030554671776640655,-0.10003078711310057,0.0,-0.10000000000000003,3.6094768135390645e-13,3.6094768135390645e-13,1.0481247592867544e-06,3.892301235207681e-18,5.361643444504665e-06,0.9999999326796559,0.19548567146393,-6.731962262829634e-08,102400000,2.5831228000006377,3.843514299999697,6.563427400000364,stencil
lf,0.1,316,lf_r0.1,cuda:0,NVIDIA GeForce RTX 4080 SUPER,0.5498394992885404,0.0003220655923655072,0.4498384351190941,0.29891951946781575,0.4581410204609206,0.24293946007126374,0.55,0.0,0.45,0.0006441311847310907,0.0003944489002481149,0.0003220655923655072,0.5619685663173929,0.0003220655923655072,-0.1000332814474919,0.0,-0.10000000000000003,1.4202888373314002e-13,1.4202888373314002e-13,4.2974681369283904e-07,2.681148275072794e-18,2.1039481055785e-06,0.9999999324941127,0.20425727209475292,-6.750461753115294e-08,102400000,3.3847811000005095,3.0319757000006575,6.6281551000001855,stencil
lf,0.1,317,lf_r0.1,cuda:1,NVIDIA GeForce RTX 5060 Ti,0.5498429473292236,0.00031419164496905534,0.44984286102580734,0.43700456517109604,0.3018979079153078,0.2610975269135961,0.55,0.0,0.45,0.0006283832899382081,0.00038480461064897836,0.00031419164496905534,0.37362341927932236,0.00031419164496905534,-0.10003151536977901,0.0,-0.10000000000000003,2.525971106447845e-13,2.525971106447845e-13,8.413561884419744e-07,3.4407295680152355e-18,3.614010652989584e-06,0.9999999301061522,0.23280396087224717,-6.989290066453194e-08,102400000,3.3746211999996376,3.062818800000059,6.568446700000095,stencil
lf,0.1,318,lf_r0.1,cuda:0,NVIDIA GeForce RTX 4080 SUPER,0.5498829659999795,0.00023375617636095465,0.44988327782365944,0.3865636222109218,0.2672624676031675,0.3461739101859108,0.55,0.0,0.45,0.0004675123527220209,0.0002862917630623878,0.00023375617636095465,0.33003110929158147,0.00023375617636095468,-0.10002306918652104,0.0,-0.10000000000000003,1.5692786198299906e-13,1.5692786198299906e-13,5.635140669151565e-07,3.0101981015477807e-18,3.880165011650961e-06,0.9999999595563948,0.14522937325752072,-4.0442831080716075e-08,102400000,3.36418649999996,2.0040077000003294,5.5685051000000385,stencil
lf,0.1,319,lf_r0.1,cuda:1,NVIDIA GeForce RTX 5060 Ti,0.5498531386954373,0.00029279439072454964,0.4498540669138381,0.27405812095463594,0.3551656653557323,0.37077621368963165,0.55,0.0,0.45,0.0005855887814492095,0.00035859902907617097,0.00029279439072454964,0.45668695927956743,0.00029279439072454964,-0.10002835952418124,0.0,-0.10000000000000003,2.2374196060083134e-13,2.2374196060083134e-13,4.085124700645528e-06,2.7654855532673016e-18,3.5800669001925162e-06,0.9999999375034135,1.1410749704119338,-6.249581790948751e-08,102400000,3.345749699999942,3.775906599999871,7.330279799999516,stencil
lf,0.25,300,lf_r0.25,cuda:0,NVIDIA GeForce RTX 4080 SUPER,0.6247092049197202,0.0005777429151050985,0.37471305216517464,0.4017151332738966,0.29902918786126553,0.2992556788648379,0.625,0.0,0.375,0.0011554858302103045,0.000707592901730975,0.0005777429151050985,0.38080413480697445,0.0005777429151050985,-0.25014066975427574,0.0,-0.25,7.315289958594213e-13,7.315289958594213e-13,2.203070699903918e-06,3.4317292977234177e-18,7.951273432560772e-06,0.9999999079985109,0.27707136344211236,-9.200106594698972e-08,102400000,2.843260300000111,3.9726242000006096,6.981304099999761,stencil
lf,0.25,301,lf_r0.25,cuda:1,NVIDIA GeForce RTX 5060 Ti,0.6247821070266999,0.0004350882822112539,0.3747828046910887,0.2848122885822517,0.3635811477491726,0.3516065636685757,0.625,0.0,0.375,0.0008701765644226471,0.0005328723705955958,0.0004350882822112539,0.49846382302193537,0.00043508828221125396,-0.25010812144853933,0.0,-0.25,5.020936265835253e-13,5.020936265835253e-13,1.0514014726306059e-05,2.994218306215714e-18,8.98142490786742e-06,0.99999994409644,1.170639950769212,-5.590322978640731e-08,102400000,2.849961400000211,3.79503190000014,6.89133159999983,stencil
lf,0.25,302,lf_r0.25,cuda:0,NVIDIA GeForce RTX 4080 SUPER,0.6246497832689214,0.0006995847390704786,0.37465063199200804,0.39540557963147827,0.3303157175994765,0.2742787027690453,0.625,0.0,0.375,0.0013991694781410363,0.0008568130314578313,0.0006995847390704786,0.4146888603200005,0.0006995847390704786,-0.2501741693078708,0.0,-0.25,9.401409036282054e-13,9.401409036282054e-13,1.6951264475025806e-06,2.746031700716516e-18,7.511166479448091e-06,0.9999998748342344,0.2256807546699379,-1.251654157635861e-07,102400000,2.9059265000005325,3.830866899999819,6.884073199999875,stencil
lf,0.25,303,lf_r0.25,cuda:1,NVIDIA GeForce RTX 5060 Ti,0.6247842823570805,0.00043090856797520254,0.3747848090749444,0.3048562086859723,0.29735936614803954,0.39778442516598805,0.625,0.0,0.375,0.0008618171359503215,0.0005277531900874477,0.00043090856797520254,0.43753145005019706,0.00043090856797520254,-0.25010724663762496,0.0,-0.25,8.140066362551376e-13,8.140066362551376e-13,1.8579319395646276e-05,3.8535690046099766e-18,1.4051569804124585e-05,0.9999999420700572,1.3222237740643714,-5.792967200022979e-08,102400000,2.90135569999984,3.8301627000000735,6.9599388000006,stencil
lf,0.25,304,lf_r0.25,cuda:0,NVIDIA GeForce RTX 4080 SUPER,0.6248188020312367,0.000365077916618216,0.37481612005214504,0.3706252976534567,0.29786710452470405,0.3315075978218393,0.625,0.0,0.375,0.0007301558332364332,0.00044713132781026453,0.000365077916618216,0.39411025132448707,0.000365077916618216,-0.2500939857703755,0.0,-0.25,3.5604199362195836e-13,3.5604199362195836e-13,5.7140468422141335e-06,4.0076398146387314e-18,1.0362540491019803e-05,0.9999999656414377,0.5514136892830839,-3.435817679300175e-08,102400000,2.851426499999434,4.2441366000002745,7.336948900000607,stencil
lf,0.25,305,lf_r0.25,cuda:1,NVIDIA GeForce RTX 5060 Ti,0.6246594032969291,0.0006801305659672621,0.3746604661371035,0.29458552759162987,0.3434076409657779,0.36200683144259216,0.625,0.0,0.375,0.0013602611319345917,0.0008329867615749283,0.0006801305659672621,0.47672985419390657,0.0006801305659672621,-0.2501690848010589,0.0,-0.25,8.785475872737168e-13,8.785475872737168e-13,8.047770105504725e-06,2.9838926883840592e-18,6.752174137294935e-06,0.9999998698867106,1.1918783654627587,-1.3011286436450457e-07,102400000,2.842574900000727,3.7194683999996414,6.789025699999911,stencil
lf,0.25,306,lf_r0.25,cuda:0,NVIDIA GeForce RTX 4080 SUPER,0.6246930925339114,0.0006128949673531035,0.3746940124987356,0.4635138959374269,0.2897657031478401,0.24672040091473302,0.625,0.0,0.375,0.001225789934706165,0.0007506402498386,0.0006128949673531035,0.35566498290884246,0.0006128949673531035,-0.250152397180479,0.0,-0.25,1.9046186215556103e-12,1.9046186215556103e-12,5.940240518912583e-07,3.227304730797251e-18,1.4611350087215683e-05,0.9999998696480058,0.04065484853616387,-1.303517902967629e-07,102400000,2.9018599999999424,3.685592099999667,6.773742899999888,stencil
lf,0.25,307,lf_r0.25,cuda:1,NVIDIA GeForce RTX 5060 Ti,0.6245739822560954,0.000849465352489816,0.3745765523914147,0.3262695677158865,0.34445775283826474,0.32927267944584876,0.625,0.0,0.375,0.0016989307049797358,0.0010403799211916958,0.000849465352489816,0.4582379322012774,0.000849465352489816,-0.2502099745689244,0.0,-0.25,1.953732516606657e-12,1.953732516606657e-12,7.808283780251556e-06,3.585223811829142e-18,1.001698461734265e-05,0.9999998049580197,0.779504376590877,-1.950416604473506e-07,102400000,2.829592000000048,3.4442696000005526,6.504234500000166,stencil
lf,0.25,308,lf_r0.25,cuda:0,NVIDIA GeForce RTX 4080 SUPER,0.6247274037260948,0.0005422181818854436,0.37473037809201976,0.2827594100751109,0.33161605704951946,0.3856245328753697,0.625,0.0,0.375,0.0010844363637708778,0.0006640822679284975,0.0005422181818854436,0.4766662473723371,0.0005422181818854436,-0.2501326521059301,0.0,-0.25,1.2581971274462772e-12,1.2581971274462772e-12,1.6682826301536296e-05,3.0790701739856108e-18,1.2413708594447656e-05,0.9999998986445414,1.3439035246643811,-1.0135522082931042e-07,102400000,3.1037355000007665,3.889177799999743,7.166430000000219,stencil
lf,0.25,309,lf_r0.25,cuda:1,NVIDIA GeForce RTX 5060 Ti,0.6246340498656969,0.0007331100887811196,0.37463284004552205,0.4010800191403698,0.2573842277492827,0.3415357531103475,0.625,0.0,0.375,0.0014662201775621389,0.0008978732289367725,0.0007331100887811196,0.3427924362382627,0.0007331100887811196,-0.2501846226911276,0.0,-0.25,2.0466412748464095e-12,2.0466412748464095e-12,5.1049919375865e-06,3.666268082907855e-18,1.21687405840477e-05,0.9999998318115781,0.41951677039099844,-1.6818814886087077e-07,102400000,3.1056538000002547,3.4045155000003433,6.751661399999648,stencil
lf,0.25,310,lf_r0.25,cuda:0,NVIDIA GeForce RTX 4080 SUPER,0.624679236681043,0.0006411209394973093,0.37467964237945955,0.34351068769685866,0.3416890536590812,0.31480025864406014,0.625,0.0,0.375,0.001282241878994784,0.000785209634994743,0.0006411209394973093,0.446779197356654,0.0006411209394973094,-0.25015997710112714,0.0,-0.25,8.350931689366231e-13,8.350931689366231e-13,5.25828348116627e-06,3.8524096999861915e-18,8.440145702608365e-06,0.9999999010570199,0.6230085772948534,-9.894253352700756e-08,102400000,3.2279538000002503,3.548997099999724,6.930724200000441,stencil
lf,0.25,311,lf_r0.25,cuda:1,NVIDIA GeForce RTX 5060 Ti,0.6246352484185779,0.000726455476707888,0.3746382961047142,0.3344771841400748,0.3342398822587573,0.33128293360116795,0.625,0.0,0.375,0.001452910953415798,0.0008897252293004487,0.000726455476707888,0.44500672727729385,0.000726455476707888,-0.25017869599772685,0.0,-0.25,1.5449551598744628e-12,1.5449551598744628e-12,7.820879326179297e-06,4.2228550627868405e-18,1.061469586061209e-05,0.9999998544513022,0.7367972688283783,-1.4554832113634777e-07,102400000,3.244150599999557,3.726104700000178,7.215475200000583,stencil
lf,0.25,312,lf_r0.25,cuda:0,NVIDIA GeForce RTX 4080 SUPER,0.6247478114780881,0.0005036060908507196,0.37474858243106124,0.3519307954701807,0.2896822360109645,0.35838696851885476,0.625,0.0,0.375,0.0010072121817013696,0.0006167892178833246,0.0005036060908507196,0.3984452046867347,0.0005036060908507196,-0.2501251936180081,0.0,-0.25,6.775372739699045e-13,6.775372739699045e-13,7.232899220535696e-06,3.2374409619417918e-18,9.332046630886288e-06,0.9999999273967115,0.7750603221582653,-7.260294686887972e-08,102400000,3.158183300000019,3.4237678999998025,6.767209399999956,stencil
lf,0.25,313,lf_r0.25,cuda:1,NVIDIA GeForce RTX 5060 Ti,0.6247170106083348,0.00056933947520238,0.3747136499164627,0.40047584861282154,0.27973872927220583,0.3197854221149727,0.625,0.0,0.375,0.001138678950404815,0.0006972996516280094,0.00056933947520238,0.36292354680012545,0.00056933947520238,-0.2501457785581605,0.0,-0.25,1.0787560951068465e-12,1.0787560951068465e-12,3.8434818282850514e-06,3.6500242317537466e-18,1.1136291387261741e-05,0.9999999031314772,0.34513115616188567,-9.686820433000818e-08,102400000,3.167444099999557,3.793035400000008,7.161335599999802,stencil
lf,0.25,314,lf_r0.25,cuda:0,NVIDIA GeForce RTX 4080 SUPER,0.6246668225507314,0.0006681806183152284,0.3746649968309535,0.39237540771822593,0.3265024095467542,0.2811221827350199,0.625,0.0,0.375,0.001336361236630368,0.0008183518037277585,0.0006681806183152284,0.41174150743947957,0.0006681806183152284,-0.2501689837860473,0.0,-0.25,1.502418022851093e-12,1.502418022851093e-12,2.5939005171365027e-06,3.4917434739987656e-18,1.0621412215122742e-05,0.9999998585481862,0.24421417125088735,-1.4145150505389244e-07,102400000,3.0012102999999115,3.6015481999993426,6.815693600000486,stencil
lf,0.25,315,lf_r0.25,cuda:1,NVIDIA GeForce RTX 5060 Ti,0.6247358102439189,0.0005284383258101759,0.374735751430271,0.32193165403126006,0.48613528404177603,0.19193306192696402,0.625,0.0,0.375,0.001056876651620297,0.0006472021307189015,0.0005284383258101759,0.6014078820019263,0.0005284383258101759,-0.250132238274873,0.0,-0.25,1.1400912858347604e-12,1.1400912858347604e-12,3.2308121915093746e-06,4.1790266989481196e-18,1.391737219794289e-05,0.9999999180814259,0.23214233765761377,-8.191828054802574e-08,102400000,3.021705799999836,3.692565899999863,6.936506500000178,stencil
lf,0.25,316,lf_r0.25,cuda:0,NVIDIA GeForce RTX 4080 SUPER,0.6247226337061828,0.0005495814776231974,0.3747277848161941,0.29891951946781575,0.4581410204609206,0.24293946007126374,0.625,0.0,0.375,0.0010991629552463264,0.0006731069512246049,0.0005495814776231974,0.5776345389771488,0.0005495814776231974,-0.25013231697835486,0.0,-0.25,4.4577237301444057e-13,4.4577237301444057e-13,3.2640388308557303e-06,2.995394816730609e-18,6.376318745611944e-06,0.9999999300893837,0.5119001642633619,-6.991015138482648e-08,102400000,3.0207681000001685,3.987790400000449,7.1560779999999795,stencil
lf,0.25,317,lf_r0.25,cuda:1,NVIDIA GeForce RTX 5060 Ti,0.6246554168790982,0.0006860540084949289,0.3746585291124067,0.43700456517109604,0.3018979079153078,0.2610975269135961,0.625,0.0,0.375,0.001372108016990014,0.0008402440103066075,0.0006860540084949289,0.3734412988614774,0.000686054008494929,-0.2501685168804966,0.0,-0.25,1.2896784655194873e-12,1.2896784655194873e-12,8.659633648224787e-07,3.686769142475897e-18,9.75578943049531e-06,0.999999867803782,0.08876392790049936,-1.3219585748838957e-07,102400000,3.0274226000001363,3.5427872000000207,6.769875500000126,stencil
lf,0.25,318,lf_r0.25,cuda:0,NVIDIA GeForce RTX 4080 SUPER,0.6247987870513586,0.00040152951356663466,0.37479968343507475,0.3865636222109218,0.2672624676031675,0.3461739101859108,0.625,0.0,0.375,0.0008030590271332798,0.000491771620927311,0.00040152951356663466,0.3593216891539949,0.00040152951356663466,-0.25009952595728474,0.0,-0.25,4.808712759878324e-13,4.808712759878324e-13,4.863495503902802e-06,3.200161826267509e-18,9.597511404456563e-06,0.9999999498962537,0.5067454532486949,-5.010341531826786e-08,102400000,3.1014304000000266,3.7075230999998894,7.0096642000007705,stencil
lf,0.25,319,lf_r0.25,cuda:1,NVIDIA GeForce RTX 5060 Ti,0.6246960603255943,0.0006007918953124335,0.3747031477790932,0.27405812095463594,0.3551656653557323,0.37077621368963165,0.625,0.0,0.375,0.0012015837906249136,0.0007358338591069566,0.0006007918953124335,0.4993202305998292,0.0006007918953124335,-0.2501431965516569,0.0,-0.25,9.966943911315618e-13,9.966943911315618e-13,1.2642956765718991e-05,3.074655967344368e-18,9.140013409513328e-06,0.9999998909526336,1.3832536760336078,-1.0904704189216715e-07,102400000,3.1050365000000966,3.654051999999865,6.962988499999483,stencil
lf,0.4,300,lf_r0.4,cuda:0,NVIDIA GeForce RTX 4080 SUPER,0.6995133664787272,0.0009762232935342142,0.2995104102277386,0.4017151332738966,0.29902918786126553,0.2992556788648379,0.7,0.0,0.3,0.001952446587068354,0.0011956262994631992,0.0009762232935342142,0.42236580226709824,0.0009762232935342142,-0.4003938300344556,0.0,-0.39999999999999997,2.3763343005418286e-12,2.3763343005418286e-12,9.43779854124249e-06,3.872290218588375e-18,1.9146525400344273e-05,0.9999998758869167,0.4929248069256793,-1.241128963870705e-07,102400000,3.109653999999864,3.957074900000407,7.229431900000236,stencil
lf,0.4,301,lf_r0.4,cuda:1,NVIDIA GeForce RTX 5060 Ti,0.6995805578639003,0.0008388844168193173,0.29958055771928044,0.2848122885822517,0.3635811477491726,0.3516065636685757,0.7,0.0,0.3,0.0016777688336385471,0.0010274193871897524,0.0008388844168193173,0.5542881237448551,0.0008388844168193173,-0.4003358356386314,0.0,-0.39999999999999997,2.0475074412376687e-12,2.0475074412376687e-12,2.4809761179594093e-05,3.4252450822217435e-18,2.084479662645836e-05,0.9999999017736907,1.1902136544506683,-9.822615465158658e-08,102400000,3.133704600000783,3.998698499999591,7.349153000000115,stencil
lf,0.4,302,lf_r0.4,cuda:0,NVIDIA GeForce RTX 4080 SUPER,0.6995114438839666,0.0009802674748220959,0.29950828864121143,0.39540557963147827,0.3303157175994765,0.2742787027690453,0.7,0.0,0.3,0.0019605349496440343,0.0012005796354550582,0.0009802674748220959,0.45005312946821724,0.0009802674748220959,-0.4003956500755845,0.0,-0.39999999999999997,2.1276411656366995e-12,2.1276411656366995e-12,8.155522273829794e-06,3.213083329570376e-18,1.849502164078506e-05,0.9999998849614125,0.4409576394549207,-1.150384270230868e-07,102400000,3.0696255000002566,3.820022699999754,7.046143200000188,stencil
lf,0.4,303,lf_r0.4,cuda:1,NVIDIA GeForce RTX 5060 Ti,0.699544035068382,0.0009052259559034225,0.29955073897571444,0.3048562086859723,0.29735936614803954,0.39778442516598805,0.7,0.0,0.3,0.0018104519118068993,0.0011086809811883252,0.0009052259559034225,0.5041061418541043,0.0009052259559034225,-0.4003557084715702,0.0,-0.39999999999999997,4.05685744885762e-12,4.05685744885762e-12,4.233596372298402e-05,4.556015667478005e-18,3.253170506515198e-05,0.9999998752952715,1.301375530757899,-1.247046040355402e-07,102400000,3.0952962999999727,3.8905190999994375,7.246734899999865,stencil
lf,0.4,304,lf_r0.4,cuda:0,NVIDIA GeForce RTX 4080 SUPER,0.6996006410961972,0.0007921740184624696,0.2996071848853403,0.3706252976534567,0.29786710452470405,0.3315075978218393,0.7,0.0,0.3,0.0015843480369248466,0.000970222100283521,0.0007921740184624696,0.44520246542927827,0.0007921740184624696,-0.40031057184518853,0.0,-0.39999999999999997,1.9166423235256385e-12,1.9166423235256385e-12,1.8265516665919536e-05,4.632749992897958e-18,2.5152258974647014e-05,0.9999999237984022,0.7261978401045414,-7.620141947323479e-08,102400000,3.0634002999995573,4.207971999999245,7.474497900000642,stencil
lf,0.4,305,lf_r0.4,cuda:1,NVIDIA GeForce RTX 5060 Ti,0.6994990389430235,0.0010022781390647058,0.29949868291791176,0.29458552759162987,0.3434076409657779,0.36200683144259216,0.7,0.0,0.3,0.002004556278129433,0.0012275350363421308,0.0010022781390647058,0.5349154601031716,0.0010022781390647058,-0.4004016698656631,0.0,-0.39999999999999997,2.1399071684793214e-12,2.1399071684793214e-12,1.9458210946472793e-05,3.445443246276684e-18,1.6196059295501267e-05,0.999999867874825,1.2014164076869032,-1.3212497970822206e-07,102400000,3.1090268999996624,3.6720139999997627,6.9836772999997265,stencil
