circulant_residual,locality,row_sum,row_sum_sd,coef_-1,coef_+0,coef_+1,stencil_rel_error,stencil_corr,pde,r,seed,input_step,r2_linearity,jacobian_spread,profile_key,n_grid,circulant_residual_j,reconstruction_status,fro_norm_j,circulant_component_norm_j,noncirculant_norm,fro_norm_j_minus_i,circulant_component_norm_j_minus_i,circulant_residual_j_minus_i,noncirculant_squared_norm_fraction_j_minus_i,update_norm_relative_to_j
0.0008913142900463,0.9663249254226683,0.952395796775818,0.0007414954598061,-0.0003716738137882,0.9862887859344482,-0.000381865305826,0.982348765631769,0.8145152711727188,heat,0.25,109,0,0.999935373379516,0.0150795942172408,heat_r0.25_seed109_step0,64,0.0008913142900463,ok,7.89041423785337,7.890411103617812,0.007032838964583493,0.11692837683726627,0.1167166846937317,0.060146554282296816,0.0036176079920332777,0.014819041600669786
0.0009204490784307,0.9803729057312012,0.9862653017044068,0.0002014552155742,-0.0007082383963279,0.9889310002326964,-0.0007055005407892,0.986269997969505,0.8138104998088654,heat,0.25,110,0,0.9999999310929594,0.002748365746811,heat_r0.25_seed110_step0,64,0.0009204490784307,ok,7.9115031196278,7.911499768209517,0.007282135755463016,0.09334656980976168,0.09306208999419537,0.07801181950556783,0.006085843982569294,0.011798841307181741
0.000816417228305,0.9608795046806335,0.9462393522262572,0.0002303725050296,-0.0004051446740049,0.9872820377349854,-0.0004090135043952,0.98371005271669,0.8145868254934966,heat,0.25,111,0,0.9999999052242458,0.0069394363090395,heat_r0.25_seed111_step0,64,0.000816417228305,ok,7.898385288303412,7.8983826560195975,0.006448377825161659,0.1113073780557938,0.11112043391329685,0.057933067311399196,0.0033562402881071097,0.014092421930926446
0.0009147671833112,0.9505967497825624,0.9317304491996764,0.0006135099101811,-0.0008187709609046,0.9842453598976136,-0.0008100130362436,0.9802936492358006,0.8143910985322655,heat,0.25,112,0,0.9999943213756712,0.0140863312408328,heat_r0.25_seed112_step0,64,0.0009147671833112,ok,7.874201493433924,7.874198198871269,0.0072030611209733955,0.1401538165820805,0.13996859723884847,0.051393970543463244,0.0026413402082223676,0.017799114830748343
0.0009263721532923,0.9685781002044678,0.962729513645172,0.0006809134501963,-0.0005814443575218,0.9850659370422364,-0.0005837363423779,0.9810102207760732,0.8141804944927763,heat,0.25,113,0,0.9999975261059054,0.0108511038124561,heat_r0.25_seed113_step0,64,0.0009263721532923,ok,7.880617536864294,7.88061415542705,0.007300384636898038,0.12527098996496625,0.12505808774707863,0.05827673780609293,0.0033961781693201015,0.01589608801327665
0.0007753882045549,0.9561115503311156,0.9400984048843384,0.0012321533868089,-0.0007004288490861,0.9868689179420472,-0.0007053492008708,0.983579219752731,0.8144115868057848,heat,0.25,114,0,0.9999315776568748,0.0171990673989057,heat_r0.25_seed114_step0,64,0.0007753882045549,ok,7.895121106331075,7.895118732951252,0.0061217837793815484,0.11711441863572818,0.1169543108044466,0.052271819735729544,0.002732343138484605,0.014833771016104422
0.0008623027619568,0.9600796699523926,0.9428028464317322,0.0016125559341162,-0.0004056027974002,0.9839476943016052,-0.000395737006329,0.979311962466318,0.8145913406027271,heat,0.25,115,0,0.998951459688863,0.0215718206018209,heat_r0.25_seed115_step0,64,0.0008623027619568,ok,7.871740704065767,7.871737777485639,0.006787823750523677,0.13782902974462305,0.13766178441773888,0.04924814288470663,0.0024253795775924804,0.017509345763057738
0.0009348804827101,0.9622606635093688,0.9462850093841552,0.0004532471357379,-0.0002898091915994,0.984807550907135,-0.0002919646212831,0.980288135150851,0.8146503989311852,heat,0.25,116,0,0.999920488828765,0.0091620320454239,heat_r0.25_seed116_step0,64,0.0009348804827101,ok,7.878596107005938,7.878592664052711,0.007365545731595626,0.1300388450265349,0.12983008107488392,0.05664111927549541,0.003208216392780897,0.016505332074441482
0.0008085397124205,0.9547274708747864,0.9376564025878906,0.0006489527295343,-0.0005233589326962,0.9854815006256104,-0.0005210734088905,0.98150707749468,0.8145793957106956,heat,0.25,117,0,0.9999133308498558,0.0089892754331231,heat_r0.25_seed117_step0,64,0.0008085397124205,ok,7.884033376145711,7.884030799105228,0.006374554078662477,0.12786788534032892,0.1277088922577661,0.04985265895104291,0.002485287604488999,0.016218587522372974
0.0009921433828852,0.9580869078636168,0.9418483972549438,0.0006944524939171,-0.0007620168034918,0.984596848487854,-0.0007646642625331,0.980664131256234,0.8143033541376142,heat,0.25,118,0,0.9999761949463992,0.0142374522984027,heat_r0.25_seed118_step0,64,0.0009921433828852,ok,7.87694464270445,7.876940765874205,0.007815058504612244,0.1336424250940953,0.13341372735067542,0.05847737721842296,0.0034196036463457324,0.016966277047265225
