pde,r,seed,layer,head,is_baseline,entropy,peak,window_mass,d_stencil,d_acf,d_spectral,spectral_kmax,z_stencil,z_acf,z_spectral,label,best_z,gate_threshold,floor_threshold
heat,0.25,116,3,1,False,0.7850863369329657,0.09361850470304489,6.0176007536938414e-05,0.3240174350148187,0.0021724695379163224,0.018563140355038733,5,-0.8048383650160665,31.896844937177896,12.768403373997124,no_fit,-0.8048383650160665,0.9996757509574082,-2.0375126557402155
heat,0.25,116,3,2,False,0.925120351362683,0.03412144258618355,0.004131786641664803,0.2632669385416748,0.01082753671603975,0.010724947924336368,5,-33.13172762036699,170.63056312052436,-3.6607744013387564,no_fit,-33.13172762036699,0.9996757509574082,-2.0375126557402155
heat,0.25,116,3,3,False,0.9112644472558536,0.04065624251961708,0.0011791158394771628,0.3676981171605699,0.0088625647590117,0.03583845821450955,5,22.438767141123535,139.13365384019517,48.9781890800682,no_fit,22.438767141123535,0.9996757509574082,-2.0375126557402155
heat,0.25,117,0,0,False,0.9994772181586297,0.0172438807785511,0.1474394928663969,0.3289070582324687,0.00028997022769548016,0.01332481116667547,5,1.797054910493866,1.7219054006429697,1.7886472322307523,no_fit,1.7219054006429697,0.9996757509574082,-2.0375126557402155
heat,0.25,117,0,1,False,0.9984256277194543,0.018594739958643913,0.13019197154790163,0.32104810157649494,5.560194422159735e-05,0.011044827373018245,5,-2.3848964517073834,-2.0348283971910632,-2.990293754744059,acf_or_spectral,-2.990293754744059,0.9996757509574082,-2.0375126557402155
heat,0.25,117,0,2,False,0.9994659370064274,0.017351295799016953,0.13280173391103745,0.32609026876728664,0.00027424863109855096,0.012791557636251127,5,0.29816936415379025,1.4699009381953958,0.670925623821356,no_fit,0.29816936415379025,0.9996757509574082,-2.0375126557402155
heat,0.25,117,0,3,False,0.9998743465695624,0.016575368121266365,0.13899800274521112,0.3252899956797107,0.00017992884222483132,0.012491252791402157,5,-0.12767636514889136,-0.04196889937142132,0.04147416209240742,ungated,-0.12767636514889136,0.9996757509574082,-2.0375126557402155
heat,0.25,117,1,0,False,0.9999101114267848,0.01660722866654396,0.1456142021343112,0.32050546806225483,6.122727243537457e-05,0.011032178904749754,5,-2.67364559022408,-1.9446589411905835,-3.016805471011033,ungated,-3.016805471011033,0.9996757509574082,-2.0375126557402155
heat,0.25,117,1,1,False,0.9995188581694374,0.01707116700708866,0.13323773629963398,0.3254347465986368,0.0001644110858021533,0.012308637454904011,5,-0.05065070778979719,-0.2907059688910133,-0.3412951886674562,no_fit,-0.3412951886674562,0.9996757509574082,-2.0375126557402155
heat,0.25,117,1,2,False,0.9998604347561826,0.01652209833264351,0.14183036051690578,0.3252587082005308,0.00016107975010861428,0.012370472150908314,5,-0.14432523113755605,-0.3441045824164801,-0.21168709058616003,ungated,-0.3441045824164801,0.9996757509574082,-2.0375126557402155
heat,0.25,117,1,3,False,0.9933507158932572,0.020052555948495865,0.09118170011788607,0.32847466445787654,0.00032090013254227213,0.013571335983779204,5,1.5669671502708256,2.217686728984193,2.3053735160056577,no_fit,1.5669671502708256,0.9996757509574082,-2.0375126557402155
heat,0.25,117,2,0,False,0.9527678930998298,0.027458403259515762,0.03710542060434818,0.31729241382017126,0.00010275796157526058,0.010333508482484799,5,-4.3833937352649714,-1.2789556249117198,-4.481247773907056,no_fit,-4.481247773907056,0.9996757509574082,-2.0375126557402155
heat,0.25,117,2,1,False,0.9596611059367831,0.02622408978641033,0.03314085979945958,0.3331108826678438,0.0006734561706136857,0.015353932387273872,5,4.03401715542605,7.8688745271869935,6.041769818292401,no_fit,4.03401715542605,0.9996757509574082,-2.0375126557402155
heat,0.25,117,2,2,False,0.9982699778351815,0.018497969955205917,0.1240830235183239,0.3239665178609233,0.00015694795869071476,0.01170493841329251,5,-0.8319326817827296,-0.4103338530121043,-1.6066735223997521,no_fit,-1.6066735223997521,0.9996757509574082,-2.0375126557402155
heat,0.25,117,2,3,False,0.9108278868979997,0.047849975526332855,0.004236652748659253,0.2921508337383978,0.0015840332475146107,0.010398146218949576,5,-17.7618699978799,22.464687704731663,-4.34576438628117,no_fit,-17.7618699978799,0.9996757509574082,-2.0375126557402155
heat,0.25,117,3,0,False,0.8721204892288987,0.057095687836408615,0.00022663113304588478,0.3607653145952988,0.00983113532975922,0.03681993394440444,5,18.749646001911017,154.6590557622521,51.03540308587129,no_fit,18.749646001911017,0.9996757509574082,-2.0375126557402155
heat,0.25,117,3,1,False,0.8722202205688037,0.06279067695140839,0.00028626381026697345,0.31933554320906415,0.0015211424652455553,0.015435546934759155,5,-3.296192455876392,21.4565993925232,6.2128373088578455,no_fit,-3.296192455876392,0.9996757509574082,-2.0375126557402155
heat,0.25,117,3,2,False,0.9373103141828385,0.02952769212424755,0.012975781690329313,0.3336592949083137,0.0010590736007960381,0.016651470601573452,5,4.3258413016169746,14.050009668544048,8.76146395459845,no_fit,4.3258413016169746,0.9996757509574082,-2.0375126557402155
heat,0.25,117,3,3,False,0.7451260690443551,0.11449162662029266,3.7622633044520626e-05,0.25796361898875686,0.005232443553559657,0.005777115091950898,5,-35.95375927156024,80.94575050866176,-14.031638082548534,no_fit,-35.95375927156024,0.9996757509574082,-2.0375126557402155
heat,0.25,118,0,0,False,0.9996924314654554,0.016655592247843742,0.1334404218941927,0.32690692869273597,0.00032313748274705536,0.012889443420958421,5,0.7327349480079769,2.2535496410101574,0.8760983052593762,ungated,0.7327349480079769,0.9996757509574082,-2.0375126557402155
heat,0.25,118,0,1,False,0.9994899105770334,0.017672935500741005,0.12972075585275888,0.3289773463176967,0.0003529541950410026,0.013616696557180261,5,1.8344569940824564,2.731487394167988,2.400451167005655,no_fit,1.8344569940824564,0.9996757509574082,-2.0375126557402155
heat,0.25,118,0,2,False,0.5543958175524513,0.1812225580215454,0.3052051276899874,0.6106468333830068,0.1566128596440994,0.2327197674379637,5,151.7179780118418,2507.4512359272253,461.6496128133023,no_fit,151.7179780118418,0.9996757509574082,-2.0375126557402155
heat,0.25,118,0,3,False,0.99932822479555,0.017870817333459854,0.1322130775079131,0.3298079062810193,0.00044235906725619966,0.01352036757857569,5,2.2764191427560445,4.164575097689492,2.198541615995917,no_fit,2.198541615995917,0.9996757509574082,-2.0375126557402155
heat,0.25,118,1,0,False,0.9998302772872908,0.01659710519015789,0.13710004650056362,0.3229431560080719,0.00013232192783652823,0.011911598580740049,5,-1.37648963531977,-0.8050691859895958,-1.1735052045645058,ungated,-1.37648963531977,0.9996757509574082,-2.0375126557402155
heat,0.25,118,1,1,False,0.9589251982895366,0.02770308218896389,0.03927049180492759,0.3346576798084178,0.0007313735912493746,0.015781470372293042,5,4.85710738129664,8.797243879730845,6.937907240751604,no_fit,4.85710738129664,0.9996757509574082,-2.0375126557402155
heat,0.25,118,1,2,False,0.997726645972377,0.020292483270168304,0.17880663461983204,0.3222064229076673,9.263375524935433e-05,0.011325251619730208,5,-1.768524116191184,-1.4412384539576368,-2.4025128546861296,no_fit,-2.4025128546861296,0.9996757509574082,-2.0375126557402155
heat,0.25,118,1,3,False,0.9999070522241823,0.016369057819247246,0.1437728125602007,0.322407418803467,9.363161783719292e-05,0.011728870277420722,5,-1.6615690715164604,-1.4252435247216375,-1.5565113384863414,ungated,-1.6615690715164604,0.9996757509574082,-2.0375126557402155
heat,0.25,118,2,0,False,0.9954454119207119,0.02009168639779091,0.14195116236805916,0.30552675723979683,0.00022494176120609077,0.007149414518390398,5,-10.644199808815264,0.6795517414319515,-11.15524133198474,no_fit,-11.15524133198474,0.9996757509574082,-2.0375126557402155
heat,0.25,118,2,1,False,0.7555860790307665,0.1025058925151825,8.293968846828648e-06,0.35211070359637253,0.010866516588449008,0.036033924727151376,5,14.144306662270997,171.25537891020622,49.38789503124369,no_fit,14.144306662270997,0.9996757509574082,-2.0375126557402155
heat,0.25,118,2,2,False,0.9256838371236946,0.031512923538684845,0.010082126944325864,0.32748082569922404,0.0004817262744635604,0.014204893117481765,5,1.0381201884548423,4.795599550529794,3.633335654273665,no_fit,1.0381201884548423,0.9996757509574082,-2.0375126557402155
heat,0.25,118,2,3,False,0.954848885298774,0.027413878589868546,0.03322571935132146,0.3294208576250695,0.0003997723663159056,0.013989724039809604,5,2.0704606771679863,3.4819447673850874,3.182332306233353,no_fit,2.0704606771679863,0.9996757509574082,-2.0375126557402155
heat,0.25,118,3,0,False,0.9233610584667876,0.035944607108831406,0.007952942163683474,0.3531923702665779,0.0033954216608091427,0.023477896836606463,5,14.719889096801243,51.49977714756937,23.069937646347856,no_fit,14.719889096801243,0.9996757509574082,-2.0375126557402155
heat,0.25,118,3,1,False,0.9143144826416763,0.03245275840163231,0.005095831700600684,0.3406440253738209,0.0018510338122760825,0.019642357665269616,5,8.042594601513771,26.744490546706107,15.030487802870246,no_fit,8.042594601513771,0.9996757509574082,-2.0375126557402155
heat,0.25,118,3,2,False,0.8162788240003939,0.08185247331857681,0.00010637558489179355,0.265634866237154,0.011227386491677918,0.020358645760284448,5,-31.871692874638235,177.03983123449956,16.531857481580833,no_fit,-31.871692874638235,0.9996757509574082,-2.0375126557402155
heat,0.25,118,3,3,False,0.9703416584411211,0.02435118332505226,0.04311652621254325,0.3303641058863197,0.0004962510884931426,0.014550603728809609,5,2.5723871444721205,5.028420557550848,4.35795949357589,no_fit,2.5723871444721205,0.9996757509574082,-2.0375126557402155
heat,0.25,119,0,0,False,0.9995490633136503,0.017237918451428413,0.13930479809641838,0.3181636820949358,2.388561368014497e-05,0.01045712375573676,5,-3.919769655378405,-2.5432154925875596,-4.222145012912298,acf_or_spectral,-4.222145012912298,0.9996757509574082,-2.0375126557402155
heat,0.25,119,0,1,False,0.9983402947906607,0.018180277198553085,0.11391761340200901,0.3251738692461539,0.00020805410927171846,0.01263759395343101,5,-0.18947020347363566,0.40885635617098665,0.34821133243843105,no_fit,-0.18947020347363566,0.9996757509574082,-2.0375126557402155
heat,0.25,119,0,2,False,0.9991522899924792,0.017366770654916763,0.12200508080422878,0.33130469860739664,0.0004322124527926714,0.014262750755824732,5,3.0729005310925115,4.001933084343109,3.7546076738625627,no_fit,3.0729005310925115,0.9996757509574082,-2.0375126557402155
heat,0.25,119,0,3,False,0.9996366557163778,0.01738155446946621,0.13514440413564444,0.32602889694353937,0.00029662748130881164,0.012702388688305845,5,0.26551185080237355,1.8286157851679394,0.484023795270378,no_fit,0.26551185080237355,0.9996757509574082,-2.0375126557402155
heat,0.25,119,1,0,False,0.9997942750463774,0.01654171571135521,0.1369298817589879,0.32311861221247795,9.429090988623203e-05,0.01175372230952825,5,-1.283124912094726,-1.41467560705566,-1.504420444165655,ungated,-1.504420444165655,0.9996757509574082,-2.0375126557402155
heat,0.25,119,1,1,False,0.9998033939534016,0.01724832132458687,0.13639120012521744,0.3211280337093321,0.00010187559857321093,0.011392303247094757,5,-2.3423625243128585,-1.2930991893165322,-2.261969851201964,ungated,-2.3423625243128585,0.9996757509574082,-2.0375126557402155
heat,0.25,119,1,2,False,0.9048726395384239,0.04612872377038002,0.0006373726173478644,0.4057653266163582,0.020915907010446544,0.057555406625201776,5,42.695300598122174,332.33896960073076,94.49781740400425,no_fit,42.695300598122174,0.9996757509574082,-2.0375126557402155
heat,0.25,119,1,3,False,0.9991602539305526,0.01838931068778038,0.14553796779364347,0.32093900772555345,0.0002002091082209086,0.01098572339817934,5,-2.442948073382349,0.28310734203484345,-3.1141781475351586,no_fit,-3.1141781475351586,0.9996757509574082,-2.0375126557402155
heat,0.25,119,2,0,False,0.9345877330873898,0.030403820797801018,0.01473487471230328,0.3331604155668315,0.0007435495131692814,0.015791824235091168,5,4.060374874836309,8.992414048314682,6.959609368388269,no_fit,4.060374874836309,0.9996757509574082,-2.0375126557402155
heat,0.25,119,2,1,False,0.9940764046469599,0.022849751636385918,0.11568114440888166,0.31958987092196717,9.574319190937632e-05,0.010720449818101867,5,-3.1608581905306443,-1.3913967022505185,-3.670202619340842,no_fit,-3.670202619340842,0.9996757509574082,-2.0375126557402155
heat,0.25,119,2,2,False,0.7161757587446327,0.11827262490987778,1.3836203493156063e-05,0.3496146554494373,0.005921895275914768,0.02867014845722458,5,12.816095755259411,91.9971033152584,33.95311328710805,no_fit,12.816095755259411,0.9996757509574082,-2.0375126557402155
heat,0.25,119,2,3,False,0.9878223002044896,0.021931380033493042,0.07612377218902111,0.3286317536550929,0.0003097073190949013,0.013518857432981096,5,1.650558320326036,2.0382749931156114,2.195376287935964,no_fit,1.650558320326036,0.9996757509574082,-2.0375126557402155
heat,0.25,119,3,0,False,0.9453017512466182,0.02869018353521824,0.018029423896223307,0.3430368929252453,0.002106692624164197,0.019611048817775346,5,9.315900480945,30.842494274421263,14.96486315458917,no_fit,9.315900480945,0.9996757509574082,-2.0375126557402155
heat,0.25,119,3,1,False,0.7712500000151612,0.09595029801130295,4.499194255913608e-05,0.36014287708001413,0.011993409714613424,0.03904318776859829,5,18.418431118195972,189.31856318949232,55.69543569419333,no_fit,18.418431118195972,0.9996757509574082,-2.0375126557402155
heat,0.25,119,3,2,False,0.9215511193089384,0.027678003534674644,0.0027964182809228078,0.3822710803783528,0.010038202701521677,0.038729896976127776,5,30.193412706396067,157.97817805302645,55.03876514541826,no_fit,30.193412706396067,0.9996757509574082,-2.0375126557402155
heat,0.25,119,3,3,False,0.9717378352245385,0.023616623133420944,0.04860649863258004,0.32699989425177794,0.0003018663524419563,0.013437220531503043,5,0.7822042940410653,1.9125906471102752,2.024261942470688,no_fit,0.7822042940410653,0.9996757509574082,-2.0375126557402155
heat,0.4,100,0,0,False,0.9992809953288555,0.018505169078707695,0.15831938944756985,0.321204736553033,0.00013556501166900548,0.011356547109355663,5,-1.7670907990222797,-0.4163684472433058,-1.539454264341513,no_fit,-1.7670907990222797,0.9996767634444282,-2.0407635334741103
heat,0.4,100,0,1,False,0.9973902762097339,0.020459404215216637,0.17929468676447868,0.3194475996741254,4.0384383942106486e-05,0.010682592303733049,5,-2.7693058409925815,-2.071769629698557,-2.9783318101559733,acf_or_spectral,-2.9783318101559733,0.9996767634444282,-2.0407635334741103
heat,0.4,100,0,2,False,0.9920934677288827,0.021281404420733452,0.09298922028392553,0.33275746406102247,0.0006112775964465754,0.014631265494300773,5,4.822217878790713,7.85732331290338,5.451991918181565,no_fit,4.822217878790713,0.9996767634444282,-2.0407635334741103
heat,0.4,100,0,3,False,0.9998046362034438,0.016939818859100342,0.1430167080834508,0.32109150888777327,9.403921578282539e-05,0.011450412094836411,5,-1.8316722614300505,-1.138593686286889,-1.3390547437509934,ungated,-1.8316722614300505,0.9996767634444282,-2.0407635334741103
heat,0.4,100,1,0,False,0.8283002156086068,0.07434892654418945,2.5860149662548793e-05,0.3556721691976374,0.007551566921838693,0.031787838961110794,5,17.89203756438459,128.56427209244768,42.0808698764052,no_fit,17.89203756438459,0.9996767634444282,-2.0407635334741103
heat,0.4,100,1,1,False,0.9918272780011885,0.019991006702184677,0.09178098198026419,0.3134000776730336,0.00015586310767446072,0.009237231109794493,5,-6.218620227876643,-0.06333975924774735,-6.064143722467356,no_fit,-6.218620227876643,0.9996767634444282,-2.0407635334741103
heat,0.4,100,1,2,False,0.9961438853044746,0.023522214964032173,0.1935380194336176,0.3072619226547178,0.00019688766028219814,0.00727102533298459,5,-9.71962880788325,0.6501677529259043,-10.261946481791602,no_fit,-10.261946481791602,0.9996767634444282,-2.0407635334741103
heat,0.4,100,1,3,False,0.9993698509733728,0.01760125905275345,0.14767772518098354,0.32166707052618343,0.0001320590742989185,0.011360001476894118,5,-1.5033901915924701,-0.47734443581010383,-1.5320792714716562,no_fit,-1.5320792714716562,0.9996767634444282,-2.0407635334741103
heat,0.4,100,2,0,False,0.6322861901790787,0.14955462515354156,2.178162930022154e-06,0.3574454367466581,0.005785184154725183,0.029258460676386263,5,18.90345302802861,97.84297731660001,36.68070715273622,no_fit,18.90345302802861,0.9996767634444282,-2.0407635334741103
heat,0.4,100,2,1,False,0.926378205105214,0.03452135622501373,0.010494910064153373,0.3434538880554565,0.0023023285304113144,0.020025282980382992,5,10.923118241873667,37.268431250849424,16.968091481095392,no_fit,10.923118241873667,0.9996767634444282,-2.0407635334741103
heat,0.4,100,2,2,False,0.9691079572348547,0.026176579296588898,0.05038840509951115,0.30892026125352545,0.00010601498350595209,0.008069733139147972,5,-8.773765165525328,-0.9303086547302973,-8.556724234888085,no_fit,-8.773765165525328,0.9996767634444282,-2.0407635334741103
heat,0.4,100,2,3,False,0.6037166070276241,0.15806233882904053,0.13684729032684118,0.5885377979137358,0.13685997895910393,0.20883012062151685,5,150.71119278138522,2377.522944671206,420.06194756243923,no_fit,150.71119278138522,0.9996767634444282,-2.0407635334741103
heat,0.4,100,3,0,False,0.8972684410929068,0.04192650690674782,0.004355634329840541,0.36381319022167735,0.005574999196650696,0.029366268925344406,5,22.535417272151992,94.1873970116544,36.910875210572286,no_fit,22.535417272151992,0.9996767634444282,-2.0407635334741103
heat,0.4,100,3,1,False,0.9086712730339441,0.03605698049068451,0.013290019240230322,0.33886045189000413,0.0011698270424868535,0.017332293629941382,5,8.303168211453283,17.571730913658193,11.218623007629732,no_fit,8.303168211453283,0.9996767634444282,-2.0407635334741103
heat,0.4,100,3,2,False,0.9684596329944001,0.02480490505695343,0.0376339303329587,0.3323284063310833,0.000775244014999045,0.015593559668189738,5,4.577496983122071,10.709061209962888,7.506467185254942,no_fit,4.577496983122071,0.9996767634444282,-2.0407635334741103
heat,0.4,100,3,3,False,0.965035905633741,0.026785872876644135,0.048880011308938265,0.32906419078686877,0.00039064573873257274,0.013811338947082525,5,2.7156921585150697,4.020048366629412,3.7014681617412264,no_fit,2.7156921585150697,0.9996767634444282,-2.0407635334741103
heat,0.4,101,0,0,False,0.9997564985769098,0.017013361677527428,0.13252031430602074,0.3290722948185545,0.0003578469426480618,0.013540478041468209,5,2.72031444067961,3.4496049148673924,3.1231865442262925,ungated,2.72031444067961,0.9996767634444282,-2.0407635334741103
heat,0.4,101,0,1,False,0.5655489033587446,0.167954221367836,0.2677015976514667,0.6090756210374468,0.1552461895148991,0.23043834140608072,5,162.4253144932379,2697.2997251129773,466.1949870964287,no_fit,162.4253144932379,0.9996767634444282,-2.0407635334741103
heat,0.4,101,0,2,False,0.9999132042044363,0.01653328537940979,0.13892027735710144,0.32863576390488763,0.00030065380495901536,0.013210869311335784,5,2.4713310784762346,2.454890023614194,2.4194797129442946,ungated,2.4194797129442946,0.9996767634444282,-2.0407635334741103
heat,0.4,101,0,3,False,0.9993078761340616,0.017790537327528,0.1331953490152955,0.32652472078581474,0.00023478755606361678,0.012726120553777419,5,1.2672591626343215,1.309330586685619,1.3845525979609266,no_fit,1.2672591626343215,0.9996767634444282,-2.0407635334741103
heat,0.4,101,1,0,False,0.7568784260479554,0.10283419489860535,1.4619322769249266e-05,0.3542789957607916,0.005602230463552317,0.028173053481130778,5,17.097415704675875,94.66100884323467,34.36338850126407,no_fit,17.097415704675875,0.9996767634444282,-2.0407635334741103
heat,0.4,101,1,1,False,0.8939427657689613,0.04470887780189514,0.0004792350373463705,0.3707316220865349,0.008734749648027548,0.035721598191310086,5,26.481470971803155,149.1424310179548,50.47935265262804,no_fit,26.481470971803155,0.9996767634444282,-2.0407635334741103
heat,0.4,101,1,2,False,0.7167391973002223,0.11298054456710815,2.806358224916039e-06,0.41683732353539227,0.02424075834635122,0.0626076592080734,5,52.7786980503013,418.82614447293764,107.88045606442056,no_fit,52.7786980503013,0.9996767634444282,-2.0407635334741103
heat,0.4,101,1,3,False,0.9218513243964367,0.029359392821788788,0.014739839360117912,0.31956470640348883,0.00016213186374446032,0.01129571690867651,5,-2.7025118836789392,0.04568774412800684,-1.669325301886474,no_fit,-2.7025118836789392,0.9996767634444282,-2.0407635334741103
heat,0.4,101,2,0,False,0.9976854591800127,0.017632097005844116,0.10571620613336563,0.3309343545106729,0.0005201058566519524,0.01427507937658099,5,3.782374121339108,6.271645539317229,4.691542993947905,no_fit,3.782374121339108,0.9996767634444282,-2.0407635334741103
heat,0.4,101,2,1,False,0.999152109002186,0.01747090555727482,0.12005063705146313,0.3276309631472526,0.00033000075247831165,0.013241259707736186,5,1.8982246542851668,2.9652982105016377,2.4843624893918075,no_fit,1.8982246542851668,0.9996767634444282,-2.0407635334741103
heat,0.4,101,2,2,False,0.8469522914565648,0.05398385599255562,0.001075599851901643,0.35890067629956574,0.005354148917776601,0.02873519100339626,5,19.733475428162233,90.34632323934485,35.56353879576393,no_fit,19.733475428162233,0.9996767634444282,-2.0407635334741103
heat,0.4,101,2,3,False,0.9744287145596523,0.026296962052583694,0.06869498919695616,0.3207049228574246,6.871084064335943e-05,0.011196016671180122,5,-2.052168649208283,-1.5791100303884178,-1.8821829473088458,acf_or_spectral,-2.052168649208283,0.9996767634444282,-2.0407635334741103
heat,0.4,101,3,0,False,0.9444118585362692,0.03112933225929737,0.02965590264648199,0.3370612547035935,0.0009473604075030577,0.016481935313157472,5,7.276963306567098,13.702545141258216,9.40312814401407,no_fit,7.276963306567098,0.9996767634444282,-2.0407635334741103
heat,0.4,101,3,1,False,0.9898020738160183,0.020436882972717285,0.08252414036542177,0.32562197497949463,0.00018596490941504614,0.01240435675187216,5,0.7523616398345675,0.4601970085321109,0.6975945026185273,no_fit,0.4601970085321109,0.9996767634444282,-2.0407635334741103
heat,0.4,101,3,2,False,0.9481813912062169,0.029324060305953026,0.031433345982804894,0.3299915103520972,0.0004615803322450024,0.014210132622789211,5,3.244605772554658,5.253757502425258,4.552883213017641,no_fit,3.244605772554658,0.9996767634444282,-2.0407635334741103
heat,0.4,101,3,3,False,0.9332140217438021,0.03424912318587303,0.026873743860051036,0.32953910544742554,0.00046314830432123404,0.014144974189438463,5,2.9865683902848548,5.281027997388773,4.4137715012431,no_fit,2.9865683902848548,0.9996767634444282,-2.0407635334741103
heat,0.4,102,0,0,False,0.999054521356719,0.017525339499115944,0.12627388816326857,0.32422710367018004,0.00014935049963415146,0.012055704037097603,5,-0.043228632379736835,-0.1766083865752462,-0.046770784773274406,no_fit,-0.1766083865752462,0.9996767634444282,-2.0407635334741103
heat,0.4,102,0,1,False,0.9997851084060684,0.016919482499361038,0.14887716062366962,0.32558154147677565,0.00020030330495601789,0.01245006704055892,5,0.7292996546751043,0.7095733522261308,0.7951848862100704,ungated,0.7095733522261308,0.9996767634444282,-2.0407635334741103
heat,0.4,102,0,2,False,0.999644285462087,0.017083371058106422,0.13911681436002254,0.32479894864799735,0.00014553541557826822,0.01201884523527394,5,0.28293357235412797,-0.24296111830334838,-0.12546345358019778,no_fit,-0.24296111830334838,0.9996767634444282,-2.0407635334741103
heat,0.4,102,0,3,False,0.9997800822493242,0.016474872827529907,0.1294307103380561,0.3272302671439709,0.00026935171386163314,0.012992459637826864,5,1.6696803862962395,1.9104775748477483,1.953180233544742,ungated,1.6696803862962395,0.9996767634444282,-2.0407635334741103
heat,0.4,102,1,0,False,0.9997929438840174,0.017230169847607613,0.14094169903546572,0.32712740977537147,0.0002428943202238468,0.012742117611158923,5,1.6110138115829877,1.4503251072852978,1.4187059365428627,ungated,1.4187059365428627,0.9996767634444282,-2.0407635334741103
heat,0.4,102,1,1,False,0.9974560187406414,0.018210651353001595,0.10839458834379911,0.323120451637953,0.00012521071029350994,0.011835707832908902,5,-0.6744277872312707,-0.5964526003934039,-0.5164574695934839,no_fit,-0.6744277872312707,0.9996767634444282,-2.0407635334741103
heat,0.4,102,1,2,False,0.999537016259774,0.017359482124447823,0.15246194787323475,0.3249584236021204,0.00020977525215277147,0.012341984481970804,5,0.373893018802608,0.8743114188277687,0.5644311838116658,no_fit,0.373893018802608,0.9996767634444282,-2.0407635334741103
heat,0.4,102,1,3,False,0.9356542567766876,0.03026224486529827,0.006347885413561016,0.37536047003823514,0.007975584710544357,0.03459686763932227,5,29.121618759875027,135.93887725705562,48.07807956599769,no_fit,29.121618759875027,0.9996767634444282,-2.0407635334741103
heat,0.4,102,2,0,False,0.7548452272765144,0.10242795944213867,1.2097686862944101e-05,0.4174325155162091,0.03174228106782395,0.07287577373092742,5,53.1181766436853,549.2941806679904,129.80263734649768,no_fit,53.1181766436853,0.9996767634444282,-2.0407635334741103
heat,0.4,102,2,1,False,0.9173553209978605,0.03851603344082832,0.004509563324972987,0.22432758297145472,0.016749617683798654,0.007520207305256181,5,-57.02274088991662,288.53867519599856,-9.72994887344734,acf_or_spectral,-57.02274088991662,0.9996767634444282,-2.0407635334741103
heat,0.4,102,2,2,False,0.9917605879377019,0.020718464627861977,0.08922846429049969,0.32580601485512567,0.00020897568575052074,0.012488156937372435,5,0.8573321369505565,0.860405194427409,0.8765059136589745,no_fit,0.8573321369505565,0.9996767634444282,-2.0407635334741103
heat,0.4,102,2,3,False,0.7351492949193199,0.11013763397932053,5.4692980029358296e-06,0.35440338173741714,0.007949949241096023,0.03177680640063871,5,17.168361513326712,135.49301986515724,42.05731562112919,no_fit,17.168361513326712,0.9996767634444282,-2.0407635334741103
heat,0.4,102,3,0,False,0.8917829405749964,0.05480651929974556,0.001119431784900371,0.43985154505696045,0.03334283864266635,0.07656980782028854,5,65.9052787196978,577.1314093694463,137.6893126254795,no_fit,65.9052787196978,0.9996767634444282,-2.0407635334741103
heat,0.4,102,3,1,False,0.9599323171481158,0.023654257878661156,0.022756167454645038,0.3414271296459401,0.001877055682117137,0.01940572904534041,5,9.767119646180891,29.8719978300459,15.645358505357931,no_fit,9.767119646180891,0.9996767634444282,-2.0407635334741103
heat,0.4,102,3,2,False,0.9182430153254726,0.03355468437075615,0.013891104143112898,0.3424205311999795,0.0018359412007190497,0.01911804905747607,5,10.333724326855481,29.15692625773273,15.03116854563835,no_fit,10.333724326855481,0.9996767634444282,-2.0407635334741103
heat,0.4,102,3,3,False,0.9642365764426748,0.023340536281466484,0.029078863095492125,0.34560952309486953,0.0020053549569164515,0.02022533057143161,5,12.152623972150682,32.10340537886283,17.395188349390907,no_fit,12.152623972150682,0.9996767634444282,-2.0407635334741103
heat,0.4,103,0,0,False,0.9980143808021594,0.019162721931934357,0.15335333719849586,0.3199431196940948,5.76148245397751e-05,0.010360199061764313,5,-2.486676966957745,-1.7720942396449504,-3.666633745124142,acf_or_spectral,-3.666633745124142,0.9996767634444282,-2.0407635334741103
heat,0.4,103,0,1,False,0.9991435232111595,0.020013917237520218,0.16024459712207317,0.3042034057660974,0.00045743385252594235,0.00767163103901046,5,-11.46410965550011,5.181641068715094,-9.40666278870589,no_fit,-11.46410965550011,0.9996767634444282,-2.0407635334741103
heat,0.4,103,0,2,False,0.9996960798765281,0.016803130507469177,0.12729691993445158,0.32892090225689974,0.00033590228315142777,0.013458678632868945,5,2.6339649340736506,3.0679388537489554,2.948546744476441,ungated,2.6339649340736506,0.9996767634444282,-2.0407635334741103
heat,0.4,103,0,3,False,0.9962951049300335,0.02095937356352806,0.13652208354324102,0.3125095070312413,4.756973865758428e-05,0.00858982844747082,5,-6.726573423700659,-1.9468004529193121,-7.446333071287954,acf_or_spectral,-7.446333071287954,0.9996767634444282,-2.0407635334741103
heat,0.4,103,1,0,False,0.9994614567082997,0.01787988655269146,0.15774543955922127,0.3231941683511578,0.000131133184128395,0.011670668412910009,5,-0.6323821163986341,-0.4934477093407858,-0.8688127219479334,no_fit,-0.8688127219479334,0.9996767634444282,-2.0407635334741103
heat,0.4,103,1,1,False,0.9162431794878662,0.033579178154468536,0.0070735710323788226,0.3493238084767105,0.0025822138424027308,0.021785209460217565,5,14.271134330982653,42.13625454102413,20.72549282758307,no_fit,14.271134330982653,0.9996767634444282,-2.0407635334741103
heat,0.4,103,1,2,False,0.9995711842548397,0.018017666414380074,0.1387586472555995,0.3208582053484823,9.964284410022227e-05,0.011247275083101046,5,-1.9647411869241624,-1.0411342224842883,-1.7727474520325852,no_fit,-1.9647411869241624,0.9996767634444282,-2.0407635334741103
