pde,r,condition,seed,input_step_index,reference_scope,evaluation_scope,weighting,n_modes,mode_min,mode_max,rmse_reference,rmse_identity,reference_advantage,fraction_modes_closer_reference,magnitude_rmse_reference,phase_mae_reference
heat,0.4,heat_r0.4,113,0,full_one_step,empirical_training_spectrum_k1_5,empirical_training_power,5,1,5,0.013098274297855261,0.01230736598909837,-0.03113120944104057,0.9279265979271873,0.013097624026608069,8.3650858633774e-05
heat,0.4,heat_r0.4,114,0,full_one_step,in_support_k1_5,uniform,5,1,5,0.03288194090538926,0.02167523291941978,-0.20541217955966415,0.6000000000000001,0.0328816381418651,0.00010926298022449597
heat,0.4,heat_r0.4,114,0,full_one_step,near_support_k6_8,uniform,3,6,8,0.17088837093707918,0.017269110477417457,-0.816439821073339,0.0,0.17088836850698716,3.022972473095962e-05
heat,0.4,heat_r0.4,114,0,full_one_step,spectral_extrapolation_k9_nyquist,uniform,24,9,32,1.135262154152671,0.018727536021041952,-0.9675429751573902,0.0,0.622871817524421,1.832605503528548
heat,0.4,heat_r0.4,114,0,full_one_step,all_non_dc_k1_nyquist,uniform,32,1,32,0.9846429940558695,0.019089460173307527,-0.9619630508251975,0.09375,0.5421103940762325,1.374474034023765
heat,0.4,heat_r0.4,114,0,full_one_step,empirical_training_spectrum_k1_5,empirical_training_power,5,1,5,0.013493762526708579,0.011929764135050017,-0.06151775921831834,0.9279265979271873,0.013493558585872076,3.549729422519596e-05
heat,0.4,heat_r0.4,115,0,full_one_step,in_support_k1_5,uniform,5,1,5,0.029020807802815532,0.025832718514515494,-0.058120042636033015,0.8,0.029020394740352798,0.00013390102670937464
heat,0.4,heat_r0.4,115,0,full_one_step,near_support_k6_8,uniform,3,6,8,0.16603544640239545,0.022524787495253492,-0.7610865554241939,0.0,0.16603543073945878,7.588385724524233e-05
heat,0.4,heat_r0.4,115,0,full_one_step,spectral_extrapolation_k9_nyquist,uniform,24,9,32,1.1324317029578819,0.021644210149687204,-0.9624908380742372,0.0,0.6199894565246397,1.8326033573386575
heat,0.4,heat_r0.4,115,0,full_one_step,all_non_dc_k1_nyquist,uniform,32,1,32,0.9820983884894103,0.022431889184583352,-0.9553385503988495,0.125,0.5394499640310193,1.3744805541510334
heat,0.4,heat_r0.4,115,0,full_one_step,empirical_training_spectrum_k1_5,empirical_training_power,5,1,5,0.011649579530782172,0.013714415120599963,0.08140813851280614,0.9718065381094981,0.011649079979806222,9.591040626055387e-05
heat,0.4,heat_r0.4,116,0,full_one_step,in_support_k1_5,uniform,5,1,5,0.03665555658208389,0.01776293141960862,-0.34717291597457967,0.6000000000000001,0.03665538563330423,9.605731711403016e-05
heat,0.4,heat_r0.4,116,0,full_one_step,near_support_k6_8,uniform,3,6,8,0.17176063173009073,0.016652203472212294,-0.8232370586183,0.0,0.17176061021508748,8.888989609389427e-05
heat,0.4,heat_r0.4,116,0,full_one_step,spectral_extrapolation_k9_nyquist,uniform,24,9,32,1.136306708307718,0.017567355097932533,-0.9695506543476979,0.0,0.6239498867643503,1.8326038781104756
heat,0.4,heat_r0.4,116,0,full_one_step,all_non_dc_k1_nyquist,uniform,32,1,32,0.9855812647440214,0.017514443564360157,-0.9650792174280229,0.09375,0.5431029563070288,1.3744762509664148
heat,0.4,heat_r0.4,116,0,full_one_step,empirical_training_spectrum_k1_5,empirical_training_power,5,1,5,0.015163833378431866,0.010181900250665923,-0.196559042269998,0.9279265979271873,0.015163708799520781,4.340475072741794e-05
heat,0.4,heat_r0.4,117,0,full_one_step,in_support_k1_5,uniform,5,1,5,0.034335891233836395,0.021875386491445322,-0.2216726828962795,0.6000000000000001,0.034334465135680774,0.00023601961217119722
heat,0.4,heat_r0.4,117,0,full_one_step,near_support_k6_8,uniform,3,6,8,0.1646151177600967,0.02388421526054845,-0.746585678815823,0.0,0.1646149326849563,0.0002489399088100761
heat,0.4,heat_r0.4,117,0,full_one_step,spectral_extrapolation_k9_nyquist,uniform,24,9,32,1.1345837034018285,0.019233188809606658,-0.9666616272661014,0.0,0.6222280957662365,1.8326133546178969
heat,0.4,heat_r0.4,117,0,full_one_step,all_non_dc_k1_nyquist,uniform,32,1,32,0.9839638188647967,0.0201416880572442,-0.9598813313573272,0.09375,0.5413875628169028,1.3745202321442755
heat,0.4,heat_r0.4,117,0,full_one_step,empirical_training_spectrum_k1_5,empirical_training_power,5,1,5,0.013624525198814188,0.012390224374263792,-0.04744619282546326,0.9279265979271873,0.013623712108448115,6.577847361500021e-05
heat,0.4,heat_r0.4,118,0,full_one_step,in_support_k1_5,uniform,5,1,5,0.0338850653857711,0.02098750947893353,-0.23504557492769657,0.6000000000000001,0.033884487549822075,0.00017911632633588903
heat,0.4,heat_r0.4,118,0,full_one_step,near_support_k6_8,uniform,3,6,8,0.16693233954674747,0.02138449843743636,-0.7728880893886676,0.0,0.1669323123725039,8.995349381603689e-05
heat,0.4,heat_r0.4,118,0,full_one_step,spectral_extrapolation_k9_nyquist,uniform,24,9,32,1.1334299693180288,0.020639419743548007,-0.9642319258457573,0.0,0.621015507533126,1.832613779214627
heat,0.4,heat_r0.4,118,0,full_one_step,all_non_dc_k1_nyquist,uniform,32,1,32,0.9830002558271389,0.02076499731166639,-0.9586257897516703,0.09375,0.5404045428410463,1.3744967544770057
heat,0.4,heat_r0.4,118,0,full_one_step,empirical_training_spectrum_k1_5,empirical_training_power,5,1,5,0.013722830627354164,0.011674357917430612,-0.08065745963618474,0.9279265979271873,0.013722383393495068,7.33033449025834e-05
heat,0.4,heat_r0.4,119,0,full_one_step,in_support_k1_5,uniform,5,1,5,0.035096186636786784,0.019263192840850322,-0.2912651680001239,0.6000000000000001,0.035096105532067365,6.098675730113054e-05
heat,0.4,heat_r0.4,119,0,full_one_step,near_support_k6_8,uniform,3,6,8,0.16979528492391344,0.01855970296047721,-0.8029284685376226,0.0,0.16979528427139162,1.3625115083843816e-05
heat,0.4,heat_r0.4,119,0,full_one_step,spectral_extrapolation_k9_nyquist,uniform,24,9,32,1.134444256199538,0.019579129872848367,-0.9660680535435524,0.0,0.6220404644949954,1.8326017493437572
heat,0.4,heat_r0.4,119,0,full_one_step,all_non_dc_k1_nyquist,uniform,32,1,32,0.983929947298529,0.01943656071036866,-0.9612573061683333,0.09375,0.5413834750566018,1.3744621185431851
heat,0.4,heat_r0.4,119,0,full_one_step,empirical_training_spectrum_k1_5,empirical_training_power,5,1,5,0.014405716481286652,0.010649953022505465,-0.1498967512407825,0.9279265979271873,0.01440561606292476,3.0084880382859708e-05
lf,0.1,lf_r0.1,300,0,full_one_step,in_support_k1_5,uniform,5,1,5,0.04882636292754446,0.029071229208446032,-0.25360390709652114,0.6000000000000001,0.0444200761845806,0.016094475597940725
lf,0.1,lf_r0.1,300,0,full_one_step,near_support_k6_8,uniform,3,6,8,0.22725894296677088,0.016416566409960004,-0.8652587906601692,0.0,0.21673793793938287,0.07805569073025365
lf,0.1,lf_r0.1,300,0,full_one_step,spectral_extrapolation_k9_nyquist,uniform,24,9,32,1.4258139228929372,0.018162904718181806,-0.9748432185740404,0.0,0.5088986444912734,2.142746415384801
lf,0.1,lf_r0.1,300,0,full_one_step,all_non_dc_k1_nyquist,uniform,32,1,32,1.2369007156905711,0.02011807286354263,-0.9679908159739069,0.09375,0.44603319823995435,1.6168922943567405
lf,0.1,lf_r0.1,300,0,full_one_step,empirical_training_spectrum_k1_5,empirical_training_power,5,1,5,0.01982398210405181,0.019160772481791242,-0.017012025067394056,0.9278135545307012,0.017780136999872898,0.003752163098178804
lf,0.1,lf_r0.1,301,0,full_one_step,in_support_k1_5,uniform,5,1,5,0.05376718279185757,0.028416122358141917,-0.3084697115484143,0.6000000000000001,0.050012089789607556,0.014335304412658042
lf,0.1,lf_r0.1,301,0,full_one_step,near_support_k6_8,uniform,3,6,8,0.22043362792732768,0.024190222595387126,-0.802225150624543,0.0,0.20998674934812558,0.07631239496788597
lf,0.1,lf_r0.1,301,0,full_one_step,spectral_extrapolation_k9_nyquist,uniform,24,9,32,1.4278161032293755,0.01600568021918673,-0.9778287314921135,0.0,0.5106347907884312,2.1429339963355516
lf,0.1,lf_r0.1,301,0,full_one_step,all_non_dc_k1_nyquist,uniform,32,1,32,1.2385480321489015,0.01931744988321793,-0.9692853486177077,0.09375,0.4473092715007172,1.6165946755943807
lf,0.1,lf_r0.1,301,0,full_one_step,empirical_training_spectrum_k1_5,empirical_training_power,5,1,5,0.021307914343686937,0.019566046096142417,-0.04261559752959903,0.9278135545307012,0.019720230668268068,0.002888253895650285
lf,0.1,lf_r0.1,302,0,full_one_step,in_support_k1_5,uniform,5,1,5,0.049273020499823406,0.030441198797529847,-0.2362416877225671,0.6000000000000001,0.04390583895765141,0.015993794051475677
lf,0.1,lf_r0.1,302,0,full_one_step,near_support_k6_8,uniform,3,6,8,0.22195109513327055,0.02529220827691503,-0.7954063230181458,0.0,0.20817041228059727,0.0883719683412151
lf,0.1,lf_r0.1,302,0,full_one_step,spectral_extrapolation_k9_nyquist,uniform,24,9,32,1.4241935116452478,0.02003858042759551,-0.9722501936668156,0.0,0.5076861716133616,2.1433600174264673
lf,0.1,lf_r0.1,302,0,full_one_step,all_non_dc_k1_nyquist,uniform,32,1,32,1.2354121000871607,0.022492702464493444,-0.9642378303686144,0.09375,0.4446040846731807,1.6183039154223826
lf,0.1,lf_r0.1,302,0,full_one_step,empirical_training_spectrum_k1_5,empirical_training_power,5,1,5,0.019934604913953748,0.020384357256675506,0.011154859116125388,0.9278135545307012,0.01766527231759202,0.0031072027731171015
lf,0.1,lf_r0.1,303,0,full_one_step,in_support_k1_5,uniform,5,1,5,0.04080249651852659,0.03720314313705126,-0.04614221993906764,0.8,0.03672998738496823,0.012529504139956264
lf,0.1,lf_r0.1,303,0,full_one_step,near_support_k6_8,uniform,3,6,8,0.21623575089105831,0.031912164811354136,-0.7427972367124428,0.0,0.2028762920749785,0.08604765134085016
lf,0.1,lf_r0.1,303,0,full_one_step,spectral_extrapolation_k9_nyquist,uniform,24,9,32,1.4256099413487364,0.018310538748732008,-0.9746377463286677,0.0,0.5087905359120957,2.143270940490239
lf,0.1,lf_r0.1,303,0,full_one_step,all_non_dc_k1_nyquist,uniform,32,1,32,1.2364936164847018,0.023731669233637134,-0.9623374177576355,0.125,0.44521937204926004,1.6174779077027521
lf,0.1,lf_r0.1,303,0,full_one_step,empirical_training_spectrum_k1_5,empirical_training_power,5,1,5,0.01617927008432188,0.022327609964160302,0.15966860654764398,0.9717434729187213,0.014527355953113167,0.002410888424568726
lf,0.1,lf_r0.1,304,0,full_one_step,in_support_k1_5,uniform,5,1,5,0.044617937229629,0.03472227548322873,-0.12472441663616304,0.8,0.04041882568230909,0.01364754023140265
lf,0.1,lf_r0.1,304,0,full_one_step,near_support_k6_8,uniform,3,6,8,0.22067364352560057,0.02597286519112969,-0.7893919899676414,0.0,0.2090216452251847,0.08054309466789795
lf,0.1,lf_r0.1,304,0,full_one_step,spectral_extrapolation_k9_nyquist,uniform,24,9,32,1.4260732423568614,0.01768958788380646,-0.9754951609595635,0.0,0.5093101655631253,2.143139630679587
lf,0.1,lf_r0.1,304,0,full_one_step,all_non_dc_k1_nyquist,uniform,32,1,32,1.2369883006980453,0.02205254217229687,-0.9649692981809522,0.125,0.4459807600169025,1.6170380662959625
lf,0.1,lf_r0.1,304,0,full_one_step,empirical_training_spectrum_k1_5,empirical_training_power,5,1,5,0.017633669275723737,0.021725906797122947,0.10397056903827673,0.9717434729187213,0.015876760341572753,0.0027196156278404327
lf,0.1,lf_r0.1,305,0,full_one_step,in_support_k1_5,uniform,5,1,5,0.04842509061410928,0.029476350346003856,-0.24323992001389938,0.6000000000000001,0.04282545815189803,0.017384536685193287
lf,0.1,lf_r0.1,305,0,full_one_step,near_support_k6_8,uniform,3,6,8,0.2166300117953212,0.028518934101495023,-0.7673338223245005,0.0,0.2048453533174727,0.08090169310129826
lf,0.1,lf_r0.1,305,0,full_one_step,spectral_extrapolation_k9_nyquist,uniform,24,9,32,1.423700580355138,0.020457104186367328,-0.971669154406969,0.0,0.5070193016447728,2.142878125360739
lf,0.1,lf_r0.1,305,0,full_one_step,all_non_dc_k1_nyquist,uniform,32,1,32,1.2348920860383106,0.02293203247919774,-0.9635369808201392,0.09375,0.44387148651895,1.6174594616058626
lf,0.1,lf_r0.1,305,0,full_one_step,empirical_training_spectrum_k1_5,empirical_training_power,5,1,5,0.019643881298867256,0.019219854348406458,-0.010910607109652446,0.9278135545307012,0.017166636481548286,0.0038558932244600642
lf,0.1,lf_r0.1,306,0,full_one_step,in_support_k1_5,uniform,5,1,5,0.03913767382705863,0.03738771306420662,-0.02286771532875124,0.8,0.03514843214319153,0.012934670830784905
lf,0.1,lf_r0.1,306,0,full_one_step,near_support_k6_8,uniform,3,6,8,0.21199798900281694,0.03530829107323033,-0.7144569797226908,0.0,0.19952841735346571,0.08202348969023382
lf,0.1,lf_r0.1,306,0,full_one_step,spectral_extrapolation_k9_nyquist,uniform,24,9,32,1.4209860125650964,0.02338928122451171,-0.9676132909153474,0.0,0.5047484750737373,2.1433004256153185
lf,0.1,lf_r0.1,306,0,full_one_step,all_non_dc_k1_nyquist,uniform,32,1,32,1.2324178240774608,0.027305353827807403,-0.9566486442311681,0.125,0.44159216137275903,1.6171860636872586
lf,0.1,lf_r0.1,306,0,full_one_step,empirical_training_spectrum_k1_5,empirical_training_power,5,1,5,0.015794870558090306,0.022078045619481224,0.16590153850132713,0.9717434729187213,0.01408016297473599,0.00269639774248561
lf,0.1,lf_r0.1,307,0,full_one_step,in_support_k1_5,uniform,5,1,5,0.037445810400704126,0.040541994576239346,0.039700876008121846,0.8,0.033064561268546976,0.012083547473826055
lf,0.1,lf_r0.1,307,0,full_one_step,near_support_k6_8,uniform,3,6,8,0.21120823552513743,0.03722865202221958,-0.7002969052643354,0.0,0.19775786229202613,0.0850313285434266
lf,0.1,lf_r0.1,307,0,full_one_step,spectral_extrapolation_k9_nyquist,uniform,24,9,32,1.4173203574348208,0.02718473202942748,-0.962361182071695,0.0,0.5016427316457066,2.1432804835484385
lf,0.1,lf_r0.1,307,0,full_one_step,all_non_dc_k1_nyquist,uniform,32,1,32,1.2292269622895087,0.03067593516685574,-0.9513042866576658,0.125,0.4388294503372558,1.6173201040050604
lf,0.1,lf_r0.1,307,0,full_one_step,empirical_training_spectrum_k1_5,empirical_training_power,5,1,5,0.014902296680553737,0.023754835560407157,0.22900143819963228,0.9717434729187213,0.013095672504450668,0.0021617913486634294
lf,0.1,lf_r0.1,308,0,full_one_step,in_support_k1_5,uniform,5,1,5,0.04557162246859943,0.034308979294775374,-0.1409934693179536,0.6000000000000001,0.03989970681332244,0.015601970885225563
lf,0.1,lf_r0.1,308,0,full_one_step,near_support_k6_8,uniform,3,6,8,0.2145599410387892,0.03344555374068244,-0.7302837683461612,0.0,0.20169893271731376,0.08403812647567159
lf,0.1,lf_r0.1,308,0,full_one_step,spectral_extrapolation_k9_nyquist,uniform,24,9,32,1.4242492670150828,0.019863066976724332,-0.9724909669293953,0.0,0.5075494809991423,2.1431828338746706
lf,0.1,lf_r0.1,308,0,full_one_step,all_non_dc_k1_nyquist,uniform,32,1,32,1.2353156878785052,0.02418053181902834,-0.9616028512974256,0.09375,0.44414815684411635,1.6177035077139137
lf,0.1,lf_r0.1,308,0,full_one_step,empirical_training_spectrum_k1_5,empirical_training_power,5,1,5,0.018056851584639592,0.021657381607361106,0.09066094780968194,0.9278135545307012,0.01571713459670915,0.0030095013953111882
lf,0.1,lf_r0.1,309,0,full_one_step,in_support_k1_5,uniform,5,1,5,0.05213717336309013,0.027155613981093417,-0.31505462500088555,0.6000000000000001,0.045956762672868544,0.018533570555180148
lf,0.1,lf_r0.1,309,0,full_one_step,near_support_k6_8,uniform,3,6,8,0.21280633092252535,0.0332772543194748,-0.7295451113754725,0.0,0.20065751077625252,0.08120989802443028
lf,0.1,lf_r0.1,309,0,full_one_step,spectral_extrapolation_k9_nyquist,uniform,24,9,32,1.4208356094394714,0.023523077715268403,-0.9674276508675185,0.0,0.5047211780585057,2.1434775136354483
lf,0.1,lf_r0.1,309,0,full_one_step,all_non_dc_k1_nyquist,uniform,32,1,32,1.232376045046002,0.02518016845117475,-0.9599538085360805,0.09375,0.4417717754964094,1.6181174335656234
lf,0.1,lf_r0.1,309,0,full_one_step,empirical_training_spectrum_k1_5,empirical_training_power,5,1,5,0.02115200647405586,0.018806462789822426,-0.05869953798139518,0.9278135545307012,0.018464682285451502,0.00386957688806562
lf,0.1,lf_r0.1,310,0,full_one_step,in_support_k1_5,uniform,5,1,5,0.03282524990820872,0.04339750901247567,0.13870213114783989,0.8,0.03036166910348137,0.009083313793295807
lf,0.1,lf_r0.1,310,0,full_one_step,near_support_k6_8,uniform,3,6,8,0.20791287115449103,0.04042935695725755,-0.6744061027022338,0.0,0.1948347580556475,0.08315081974039684
lf,0.1,lf_r0.1,310,0,full_one_step,spectral_extrapolation_k9_nyquist,uniform,24,9,32,1.4222268594148346,0.022420687883060317,-0.9689603351004241,0.0,0.5058791058884909,2.143429885586005
lf,0.1,lf_r0.1,310,0,full_one_step,all_non_dc_k1_nyquist,uniform,32,1,32,1.2333968912433004,0.028714549631873348,-0.9544976002880348,0.125,0.44230995135561085,1.6167870713203685
lf,0.1,lf_r0.1,310,0,full_one_step,empirical_training_spectrum_k1_5,empirical_training_power,5,1,5,0.013163925593685826,0.024226960482262846,0.2958751730597048,0.9717434729187213,0.0121238424697113,0.001879739549104759
lf,0.1,lf_r0.1,311,0,full_one_step,in_support_k1_5,uniform,5,1,5,0.03912912654992874,0.03907014735752089,-0.000754216624538704,0.8,0.03423576127703506,0.013360083739672334
lf,0.1,lf_r0.1,311,0,full_one_step,near_support_k6_8,uniform,3,6,8,0.2092934349168807,0.039104913716035486,-0.685143529083401,0.0,0.1965271082274144,0.08277119535046526
lf,0.1,lf_r0.1,311,0,full_one_step,spectral_extrapolation_k9_nyquist,uniform,24,9,32,1.422524881078425,0.021839817149475447,-0.9697585835817356,0.0,0.5059939022665161,2.1433284155271313
lf,0.1,lf_r0.1,311,0,full_one_step,all_non_dc_k1_nyquist,uniform,32,1,32,1.2337052368185595,0.02719571865308504,-0.9568630374414897,0.125,0.4425227765570837,1.6173436242937782
lf,0.1,lf_r0.1,311,0,full_one_step,empirical_training_spectrum_k1_5,empirical_training_power,5,1,5,0.015459931846557877,0.023051427710580177,0.19712354877420113,0.9717434729187213,0.013475408116880534,0.002571797101975109
lf,0.1,lf_r0.1,312,0,full_one_step,in_support_k1_5,uniform,5,1,5,0.046326015298285665,0.031080306041995576,-0.19695690212779068,0.6000000000000001,0.04259934860644458,0.01401108626024687
lf,0.1,lf_r0.1,312,0,full_one_step,near_support_k6_8,uniform,3,6,8,0.22241813827133555,0.021841371564235965,-0.8211625694415015,0.0,0.21114168853371965,0.07998933888712602
lf,0.1,lf_r0.1,312,0,full_one_step,spectral_extrapolation_k9_nyquist,uniform,24,9,32,1.4233930517163633,0.02068042627978502,-0.9713582077437195,0.0,0.5068390901348853,2.1431372882088953
lf,0.1,lf_r0.1,312,0,full_one_step,all_non_dc_k1_nyquist,uniform,32,1,32,1.234710070919352,0.02272483800854566,-0.9638552455523586,0.09375,0.44399031096372477,1.6170411989055031
lf,0.1,lf_r0.1,312,0,full_one_step,empirical_training_spectrum_k1_5,empirical_training_power,5,1,5,0.018781120557843894,0.01979233235048841,0.026215226182825874,0.9278135545307012,0.01713894201270363,0.003130475170227795
lf,0.1,lf_r0.1,313,0,full_one_step,in_support_k1_5,uniform,5,1,5,0.04394101033247674,0.035995887061085155,-0.09939243991763291,0.8,0.039910666278817675,0.01317731564615841
lf,0.1,lf_r0.1,313,0,full_one_step,near_support_k6_8,uniform,3,6,8,0.22348549475732404,0.021353515371243702,-0.825570971226924,0.0,0.21116244460517017,0.08395126119024134
lf,0.1,lf_r0.1,313,0,full_one_step,spectral_extrapolation_k9_nyquist,uniform,24,9,32,1.4252255630863737,0.018961867308692728,-0.9737404343652187,0.0,0.5082118704798858,2.142974989615942
lf,0.1,lf_r0.1,313,0,full_one_step,all_non_dc_k1_nyquist,uniform,32,1,32,1.2362989259434143,0.02269064727941414,-0.9639541934865601,0.125,0.44512766313331853,1.6171606285182536
lf,0.1,lf_r0.1,313,0,full_one_step,empirical_training_spectrum_k1_5,empirical_training_power,5,1,5,0.017307550992159196,0.02239457159167634,0.12812968850154852,0.9717434729187213,0.015571214933857902,0.0025721636534833557
lf,0.1,lf_r0.1,314,0,full_one_step,in_support_k1_5,uniform,5,1,5,0.04785723181787923,0.028898603607615758,-0.24699917739369986,0.6000000000000001,0.044479179353712095,0.014230526554453442
lf,0.1,lf_r0.1,314,0,full_one_step,near_support_k6_8,uniform,3,6,8,0.22380197985899522,0.0202273961129683,-0.8342216298148283,0.0,0.21326220823144626,0.07745242186567594
lf,0.1,lf_r0.1,314,0,full_one_step,spectral_extrapolation_k9_nyquist,uniform,24,9,32,1.427059552059464,0.01670509886392062,-0.9768589723356413,0.0,0.5101701514784461,2.142865512769345
lf,0.1,lf_r0.1,314,0,full_one_step,all_non_dc_k1_nyquist,uniform,32,1,32,1.2379126674912864,0.019445867962567892,-0.9690686985227347,0.09375,0.4469654733026133,1.6166338189010492
lf,0.1,lf_r0.1,314,0,full_one_step,empirical_training_spectrum_k1_5,empirical_training_power,5,1,5,0.019711249903396767,0.018469482778759212,-0.03252339694407968,0.9278135545307012,0.018134349007867184,0.003477895658713188
lf,0.1,lf_r0.1,315,0,full_one_step,in_support_k1_5,uniform,5,1,5,0.04913883466697034,0.030512904080314516,-0.23384210915660317,0.6000000000000001,0.04503520752543921,0.014543282564474892
lf,0.1,lf_r0.1,315,0,full_one_step,near_support_k6_8,uniform,3,6,8,0.21462141083875522,0.030007984412339133,-0.7546657515828128,0.0,0.20493666380542475,0.07277283040401329
lf,0.1,lf_r0.1,315,0,full_one_step,spectral_extrapolation_k9_nyquist,uniform,24,9,32,1.4252691094231162,0.018596082981198383,-0.9742412476192014,0.0,0.5087642426029838,2.142927685446665
lf,0.1,lf_r0.1,315,0,full_one_step,all_non_dc_k1_nyquist,uniform,32,1,32,1.2362199060790078,0.022119114483004798,-0.9648439504432982,0.09375,0.4454044253306727,1.6162906048360746
lf,0.1,lf_r0.1,315,0,full_one_step,empirical_training_spectrum_k1_5,empirical_training_power,5,1,5,0.019641177634653496,0.020292403261024102,0.01630771926193814,0.9278135545307012,0.017886562558179865,0.0029713676230579333
lf,0.1,lf_r0.1,316,0,full_one_step,in_support_k1_5,uniform,5,1,5,0.04518896110412978,0.03485624354693617,-0.12908602835405467,0.8,0.04063100442217111,0.013592523742340707
lf,0.1,lf_r0.1,316,0,full_one_step,near_support_k6_8,uniform,3,6,8,0.2078638561069149,0.039363553476192435,-0.6815599569435274,0.0,0.19458576310977857,0.08389720067883949
lf,0.1,lf_r0.1,316,0,full_one_step,spectral_extrapolation_k9_nyquist,uniform,24,9,32,1.418683348742829,0.02587165475233785,-0.9641804504643434,0.0,0.5031879437335199,2.1436724342827342
lf,0.1,lf_r0.1,316,0,full_one_step,all_non_dc_k1_nyquist,uniform,32,1,32,1.2303928617399411,0.028932830113912015,-0.9540502821453282,0.125,0.44012071538198655,1.6177435201104329
lf,0.1,lf_r0.1,316,0,full_one_step,empirical_training_spectrum_k1_5,empirical_training_power,5,1,5,0.017776910212521733,0.02184950733712996,0.10277479965241076,0.9717434729187213,0.015957179980754282,0.0026903702240528037
lf,0.1,lf_r0.1,317,0,full_one_step,in_support_k1_5,uniform,5,1,5,0.051200614123646515,0.028023057782800533,-0.29255847126368606,0.6000000000000001,0.04574786381930077,0.016935403639878513
lf,0.1,lf_r0.1,317,0,full_one_step,near_support_k6_8,uniform,3,6,8,0.22030785299385244,0.026317348551258665,-0.7865802165684608,0.0,0.20717337311170345,0.08589571555606479
lf,0.1,lf_r0.1,317,0,full_one_step,spectral_extrapolation_k9_nyquist,uniform,24,9,32,1.4247438381558675,0.01926153096051751,-0.9733220784735669,0.0,0.5081441030140774,2.143329861142259
lf,0.1,lf_r0.1,317,0,full_one_step,all_non_dc_k1_nyquist,uniform,32,1,32,1.2358725949382408,0.021584445455891662,-0.9656696892815898,0.09375,0.4449816380014721,1.6181962760088062
lf,0.1,lf_r0.1,317,0,full_one_step,empirical_training_spectrum_k1_5,empirical_training_power,5,1,5,0.02071825617129943,0.01922903730343768,-0.037279593642646706,0.9278135545307012,0.018440048919525873,0.0035395524561101137
lf,0.1,lf_r0.1,318,0,full_one_step,in_support_k1_5,uniform,5,1,5,0.041921778269681576,0.03535672289257809,-0.08495319239330239,0.8,0.03927014333352797,0.011530587789141329
lf,0.1,lf_r0.1,318,0,full_one_step,near_support_k6_8,uniform,3,6,8,0.2220633699185935,0.021857731214277316,-0.8207803169733087,0.0,0.21153710340172263,0.07713237404369322
lf,0.1,lf_r0.1,318,0,full_one_step,spectral_extrapolation_k9_nyquist,uniform,24,9,32,1.4254697855770475,0.018542960551768278,-0.9743174558514403,0.0,0.5086120240623543,2.143002367591567
lf,0.1,lf_r0.1,318,0,full_one_step,all_non_dc_k1_nyquist,uniform,32,1,32,1.2364751087830155,0.022315888240364463,-0.9645439341508891,0.125,0.44547808390373106,1.6162845901023246
lf,0.1,lf_r0.1,318,0,full_one_step,empirical_training_spectrum_k1_5,empirical_training_power,5,1,5,0.016847871159272852,0.021211203412745107,0.11464630452891496,0.9717434729187213,0.01564788087925915,0.002670940323404366
lf,0.1,lf_r0.1,319,0,full_one_step,in_support_k1_5,uniform,5,1,5,0.03983801110739604,0.03761258377904375,-0.028733508523921283,0.8,0.03751528372579922,0.009883856790251838
lf,0.1,lf_r0.1,319,0,full_one_step,near_support_k6_8,uniform,3,6,8,0.21786167266067102,0.029591559583983195,-0.7608310926831916,0.0,0.20540892840411779,0.08249620409274562
lf,0.1,lf_r0.1,319,0,full_one_step,spectral_extrapolation_k9_nyquist,uniform,24,9,32,1.4259684054642472,0.01801613511651385,-0.9750466371208271,0.0,0.5092899437536108,2.143178485060122
lf,0.1,lf_r0.1,319,0,full_one_step,all_non_dc_k1_nyquist,uniform,32,1,32,1.236825420962656,0.023378983936828027,-0.9628965208406919,0.125,0.4457663832370209,1.6166622355522633
lf,0.1,lf_r0.1,319,0,full_one_step,empirical_training_spectrum_k1_5,empirical_training_power,5,1,5,0.01599449584611681,0.022291739732210932,0.16447801124795702,0.9717434729187213,0.015016720797910174,0.002067796890584147
lf,0.25,lf_r0.25,300,0,full_one_step,in_support_k1_5,uniform,5,1,5,0.045664756747424005,0.06356860968320675,0.16390461560252917,0.8,0.033872978860370447,0.02296542952645831
lf,0.25,lf_r0.25,300,0,full_one_step,near_support_k6_8,uniform,3,6,8,0.2598436400440549,0.02571772932282316,-0.8198794929451257,0.0,0.2018094853014084,0.18488096788419567
lf,0.25,lf_r0.25,300,0,full_one_step,spectral_extrapolation_k9_nyquist,uniform,24,9,32,1.4384609042401442,0.016308077306736436,-0.9775798391172794,0.0,0.45158160670941766,2.1192990580559528
lf,0.25,lf_r0.25,300,0,full_one_step,all_non_dc_k1_nyquist,uniform,32,1,32,1.2484122047439274,0.029880975731048993,-0.9532486346834048,0.125,0.39615893429103416,1.6103952326446171
lf,0.25,lf_r0.25,300,0,full_one_step,empirical_training_spectrum_k1_5,empirical_training_power,5,1,5,0.018487047594484923,0.04073726414964917,0.3756939658715077,0.9717434727485511,0.013480927670550882,0.004884899583818163
lf,0.25,lf_r0.25,301,0,full_one_step,in_support_k1_5,uniform,5,1,5,0.04072527093368932,0.06718871416190139,0.24522718908740723,1.0,0.027854591939872993,0.02191726825728596
