pde,r,seed,checkpoint,validation_path,test_path,n_validation_pairs,n_test_pairs,n_layers,n_heads,head_dispersion,patched_noop_max_abs,mse_original,mse_persistence,skill,target,substitution,preserves_head_identity,calibration_split,evaluation_split,mse,excess,ratio
heat,0.25,105,C:\projects\stencil-transformers\final_checkpoints\heat_new_0.25\seed_105\best_model.pt,C:\projects\stencil-transformers\data\heat_new_0.25\seed_105\val.npy,C:\projects\stencil-transformers\data\heat_new_0.25\seed_105\test.npy,2048,2048,4,4,0.0053442709747205976,5.960464477539063e-08,4.385061024361758e-09,1.5513038533754298e-06,0.9971733061741448,all,frozen_per_head_validation,True,validation,test,2.977013037093468e-07,0.18961321314042054,67.88988843152461
heat,0.25,105,C:\projects\stencil-transformers\final_checkpoints\heat_new_0.25\seed_105\best_model.pt,C:\projects\stencil-transformers\data\heat_new_0.25\seed_105\val.npy,C:\projects\stencil-transformers\data\heat_new_0.25\seed_105\test.npy,2048,2048,4,4,0.0053442709747205976,5.960464477539063e-08,4.385061024361758e-09,1.5513038533754298e-06,0.9971733061741448,all,frozen_layer_mean_validation,False,validation,test,3.4396975751027625e-07,0.2195232860089574,78.44127039494069
heat,0.25,105,C:\projects\stencil-transformers\final_checkpoints\heat_new_0.25\seed_105\best_model.pt,C:\projects\stencil-transformers\data\heat_new_0.25\seed_105\val.npy,C:\projects\stencil-transformers\data\heat_new_0.25\seed_105\test.npy,2048,2048,4,4,0.0053442709747205976,5.960464477539063e-08,4.385061024361758e-09,1.5513038533754298e-06,0.9971733061741448,all,analytical_stencil,False,validation,test,6.518491187534892e-05,42.13571335264512,14865.223428637808
heat,0.25,105,C:\projects\stencil-transformers\final_checkpoints\heat_new_0.25\seed_105\best_model.pt,C:\projects\stencil-transformers\data\heat_new_0.25\seed_105\val.npy,C:\projects\stencil-transformers\data\heat_new_0.25\seed_105\test.npy,2048,2048,4,4,0.0053442709747205976,5.960464477539063e-08,4.385061024361758e-09,1.5513038533754298e-06,0.9971733061741448,all,original,True,none,test,4.385061024361758e-09,0.0,1.0
heat,0.25,106,C:\projects\stencil-transformers\final_checkpoints\heat_new_0.25\seed_106\best_model.pt,C:\projects\stencil-transformers\data\heat_new_0.25\seed_106\val.npy,C:\projects\stencil-transformers\data\heat_new_0.25\seed_106\test.npy,2048,2048,4,4,0.00423791132669422,1.1920928955078125e-07,3.8262109132089495e-09,1.2565260476549156e-06,0.9969549290917209,all,frozen_per_head_validation,True,validation,test,4.1648772305599713e-07,0.32941771048372426,108.85121926190395
heat,0.25,106,C:\projects\stencil-transformers\final_checkpoints\heat_new_0.25\seed_106\best_model.pt,C:\projects\stencil-transformers\data\heat_new_0.25\seed_106\val.npy,C:\projects\stencil-transformers\data\heat_new_0.25\seed_106\test.npy,2048,2048,4,4,0.00423791132669422,1.1920928955078125e-07,3.8262109132089495e-09,1.2565260476549156e-06,0.9969549290917209,all,frozen_layer_mean_validation,False,validation,test,3.988572687546599e-07,0.31534374497001083,104.24340889774632
heat,0.25,106,C:\projects\stencil-transformers\final_checkpoints\heat_new_0.25\seed_106\best_model.pt,C:\projects\stencil-transformers\data\heat_new_0.25\seed_106\val.npy,C:\projects\stencil-transformers\data\heat_new_0.25\seed_106\test.npy,2048,2048,4,4,0.00423791132669422,1.1920928955078125e-07,3.8262109132089495e-09,1.2565260476549156e-06,0.9969549290917209,all,analytical_stencil,False,validation,test,6.208810786745289e-05,49.56038137437771,16227.047927000218
heat,0.25,106,C:\projects\stencil-transformers\final_checkpoints\heat_new_0.25\seed_106\best_model.pt,C:\projects\stencil-transformers\data\heat_new_0.25\seed_106\val.npy,C:\projects\stencil-transformers\data\heat_new_0.25\seed_106\test.npy,2048,2048,4,4,0.00423791132669422,1.1920928955078125e-07,3.8262109132089495e-09,1.2565260476549156e-06,0.9969549290917209,all,original,True,none,test,3.8262109132089495e-09,0.0,1.0
heat,0.25,107,C:\projects\stencil-transformers\final_checkpoints\heat_new_0.25\seed_107\best_model.pt,C:\projects\stencil-transformers\data\heat_new_0.25\seed_107\val.npy,C:\projects\stencil-transformers\data\heat_new_0.25\seed_107\test.npy,2048,2048,4,4,0.007928083965287248,5.960464477539063e-08,3.9106434674730794e-09,1.0953534683721955e-06,0.9964297885747468,all,frozen_per_head_validation,True,validation,test,2.486782255273906e-07,0.22426056269258496,63.59010418509917
heat,0.25,107,C:\projects\stencil-transformers\final_checkpoints\heat_new_0.25\seed_107\best_model.pt,C:\projects\stencil-transformers\data\heat_new_0.25\seed_107\val.npy,C:\projects\stencil-transformers\data\heat_new_0.25\seed_107\test.npy,2048,2048,4,4,0.007928083965287248,5.960464477539063e-08,3.9106434674730794e-09,1.0953534683721955e-06,0.9964297885747468,all,frozen_layer_mean_validation,False,validation,test,2.6309496026222234e-07,0.2374694403413892,67.27664192620072
heat,0.25,107,C:\projects\stencil-transformers\final_checkpoints\heat_new_0.25\seed_107\best_model.pt,C:\projects\stencil-transformers\data\heat_new_0.25\seed_107\val.npy,C:\projects\stencil-transformers\data\heat_new_0.25\seed_107\test.npy,2048,2048,4,4,0.007928083965287248,5.960464477539063e-08,3.9106434674730794e-09,1.0953534683721955e-06,0.9964297885747468,all,analytical_stencil,False,validation,test,1.7230960212444302e-05,15.783739812922096,4406.170072972248
heat,0.25,107,C:\projects\stencil-transformers\final_checkpoints\heat_new_0.25\seed_107\best_model.pt,C:\projects\stencil-transformers\data\heat_new_0.25\seed_107\val.npy,C:\projects\stencil-transformers\data\heat_new_0.25\seed_107\test.npy,2048,2048,4,4,0.007928083965287248,5.960464477539063e-08,3.9106434674730794e-09,1.0953534683721955e-06,0.9964297885747468,all,original,True,none,test,3.9106434674730794e-09,0.0,1.0
heat,0.25,108,C:\projects\stencil-transformers\final_checkpoints\heat_new_0.25\seed_108\best_model.pt,C:\projects\stencil-transformers\data\heat_new_0.25\seed_108\val.npy,C:\projects\stencil-transformers\data\heat_new_0.25\seed_108\test.npy,2048,2048,4,4,0.005713597787862283,1.1920928955078125e-07,4.849646809135244e-09,2.254218770758598e-06,0.9978486352469227,all,frozen_per_head_validation,True,validation,test,3.5493632413556575e-07,0.15563771797122614,73.18807700943805
heat,0.25,108,C:\projects\stencil-transformers\final_checkpoints\heat_new_0.25\seed_108\best_model.pt,C:\projects\stencil-transformers\data\heat_new_0.25\seed_108\val.npy,C:\projects\stencil-transformers\data\heat_new_0.25\seed_108\test.npy,2048,2048,4,4,0.005713597787862283,1.1920928955078125e-07,4.849646809135244e-09,2.254218770758598e-06,0.9978486352469227,all,frozen_layer_mean_validation,False,validation,test,5.879549600518175e-07,0.25923060249838437,121.23665561465033
heat,0.25,108,C:\projects\stencil-transformers\final_checkpoints\heat_new_0.25\seed_108\best_model.pt,C:\projects\stencil-transformers\data\heat_new_0.25\seed_108\val.npy,C:\projects\stencil-transformers\data\heat_new_0.25\seed_108\test.npy,2048,2048,4,4,0.005713597787862283,1.1920928955078125e-07,4.849646809135244e-09,2.254218770758598e-06,0.9978486352469227,all,analytical_stencil,False,validation,test,5.3786548008361024e-05,23.909681069650983,11090.817563671584
heat,0.25,108,C:\projects\stencil-transformers\final_checkpoints\heat_new_0.25\seed_108\best_model.pt,C:\projects\stencil-transformers\data\heat_new_0.25\seed_108\val.npy,C:\projects\stencil-transformers\data\heat_new_0.25\seed_108\test.npy,2048,2048,4,4,0.005713597787862283,1.1920928955078125e-07,4.849646809135244e-09,2.254218770758598e-06,0.9978486352469227,all,original,True,none,test,4.849646809135244e-09,0.0,1.0
heat,0.25,109,C:\projects\stencil-transformers\final_checkpoints\heat_new_0.25\seed_109\best_model.pt,C:\projects\stencil-transformers\data\heat_new_0.25\seed_109\val.npy,C:\projects\stencil-transformers\data\heat_new_0.25\seed_109\test.npy,2048,2048,4,4,0.007015642197061096,5.960464477539063e-08,4.092499889321588e-09,1.3975263755128253e-06,0.9970716116983339,all,frozen_per_head_validation,True,validation,test,2.109270450731393e-07,0.14843513481489595,51.53990245021231
heat,0.25,109,C:\projects\stencil-transformers\final_checkpoints\heat_new_0.25\seed_109\best_model.pt,C:\projects\stencil-transformers\data\heat_new_0.25\seed_109\val.npy,C:\projects\stencil-transformers\data\heat_new_0.25\seed_109\test.npy,2048,2048,4,4,0.007015642197061096,5.960464477539063e-08,4.092499889321588e-09,1.3975263755128253e-06,0.9970716116983339,all,frozen_layer_mean_validation,False,validation,test,2.956787271690686e-07,0.20925731201222184,72.24892734647896
heat,0.25,109,C:\projects\stencil-transformers\final_checkpoints\heat_new_0.25\seed_109\best_model.pt,C:\projects\stencil-transformers\data\heat_new_0.25\seed_109\val.npy,C:\projects\stencil-transformers\data\heat_new_0.25\seed_109\test.npy,2048,2048,4,4,0.007015642197061096,5.960464477539063e-08,4.092499889321588e-09,1.3975263755128253e-06,0.9970716116983339,all,analytical_stencil,False,validation,test,3.294005216325502e-05,23.63654296019481,8048.882847670761
heat,0.25,109,C:\projects\stencil-transformers\final_checkpoints\heat_new_0.25\seed_109\best_model.pt,C:\projects\stencil-transformers\data\heat_new_0.25\seed_109\val.npy,C:\projects\stencil-transformers\data\heat_new_0.25\seed_109\test.npy,2048,2048,4,4,0.007015642197061096,5.960464477539063e-08,4.092499889321588e-09,1.3975263755128253e-06,0.9970716116983339,all,original,True,none,test,4.092499889321588e-09,0.0,1.0
heat,0.25,110,C:\projects\stencil-transformers\final_checkpoints\heat_new_0.25\seed_110\best_model.pt,C:\projects\stencil-transformers\data\heat_new_0.25\seed_110\val.npy,C:\projects\stencil-transformers\data\heat_new_0.25\seed_110\test.npy,2048,2048,4,4,0.0104275965498673,5.960464477539063e-08,1.7511162667474545e-09,9.94239258034213e-07,0.9982387375547715,all,frozen_per_head_validation,True,validation,test,3.9314165034554094e-08,0.037847352715885095,22.450916470313373
heat,0.25,110,C:\projects\stencil-transformers\final_checkpoints\heat_new_0.25\seed_110\best_model.pt,C:\projects\stencil-transformers\data\heat_new_0.25\seed_110\val.npy,C:\projects\stencil-transformers\data\heat_new_0.25\seed_110\test.npy,2048,2048,4,4,0.0104275965498673,5.960464477539063e-08,1.7511162667474545e-09,9.94239258034213e-07,0.9982387375547715,all,frozen_layer_mean_validation,False,validation,test,5.706650459957885e-07,0.5732198761749381,325.8864398854275
heat,0.25,110,C:\projects\stencil-transformers\final_checkpoints\heat_new_0.25\seed_110\best_model.pt,C:\projects\stencil-transformers\data\heat_new_0.25\seed_110\val.npy,C:\projects\stencil-transformers\data\heat_new_0.25\seed_110\test.npy,2048,2048,4,4,0.0104275965498673,5.960464477539063e-08,1.7511162667474545e-09,9.94239258034213e-07,0.9982387375547715,all,analytical_stencil,False,validation,test,1.6245793821312304e-06,1.6351109877992906,927.7393014849578
heat,0.25,110,C:\projects\stencil-transformers\final_checkpoints\heat_new_0.25\seed_110\best_model.pt,C:\projects\stencil-transformers\data\heat_new_0.25\seed_110\val.npy,C:\projects\stencil-transformers\data\heat_new_0.25\seed_110\test.npy,2048,2048,4,4,0.0104275965498673,5.960464477539063e-08,1.7511162667474545e-09,9.94239258034213e-07,0.9982387375547715,all,original,True,none,test,1.7511162667474545e-09,0.0,1.0
heat,0.25,111,C:\projects\stencil-transformers\final_checkpoints\heat_new_0.25\seed_111\best_model.pt,C:\projects\stencil-transformers\data\heat_new_0.25\seed_111\val.npy,C:\projects\stencil-transformers\data\heat_new_0.25\seed_111\test.npy,2048,2048,4,4,0.005422087934694637,1.1920928955078125e-07,4.407348619742124e-09,1.7184506759804208e-06,0.9974352777875177,all,frozen_per_head_validation,True,validation,test,3.112913286168473e-07,0.17904097002591632,70.63006707081435
heat,0.25,111,C:\projects\stencil-transformers\final_checkpoints\heat_new_0.25\seed_111\best_model.pt,C:\projects\stencil-transformers\data\heat_new_0.25\seed_111\val.npy,C:\projects\stencil-transformers\data\heat_new_0.25\seed_111\test.npy,2048,2048,4,4,0.005422087934694637,1.1920928955078125e-07,4.407348619742124e-09,1.7184506759804208e-06,0.9974352777875177,all,frozen_layer_mean_validation,False,validation,test,5.047975956962159e-07,0.2919355882601787,114.53543598412956
heat,0.25,111,C:\projects\stencil-transformers\final_checkpoints\heat_new_0.25\seed_111\best_model.pt,C:\projects\stencil-transformers\data\heat_new_0.25\seed_111\val.npy,C:\projects\stencil-transformers\data\heat_new_0.25\seed_111\test.npy,2048,2048,4,4,0.005422087934694637,1.1920928955078125e-07,4.407348619742124e-09,1.7184506759804208e-06,0.9974352777875177,all,analytical_stencil,False,validation,test,4.253235383799847e-05,24.811476939071422,9650.326649333008
heat,0.25,111,C:\projects\stencil-transformers\final_checkpoints\heat_new_0.25\seed_111\best_model.pt,C:\projects\stencil-transformers\data\heat_new_0.25\seed_111\val.npy,C:\projects\stencil-transformers\data\heat_new_0.25\seed_111\test.npy,2048,2048,4,4,0.005422087934694637,1.1920928955078125e-07,4.407348619742124e-09,1.7184506759804208e-06,0.9974352777875177,all,original,True,none,test,4.407348619742124e-09,0.0,1.0
heat,0.25,112,C:\projects\stencil-transformers\final_checkpoints\heat_new_0.25\seed_112\best_model.pt,C:\projects\stencil-transformers\data\heat_new_0.25\seed_112\val.npy,C:\projects\stencil-transformers\data\heat_new_0.25\seed_112\test.npy,2048,2048,4,4,0.0069112168797304035,1.1920928955078125e-07,3.4956255234169786e-09,1.3619168157674721e-06,0.997433304675479,all,frozen_per_head_validation,True,validation,test,2.0038398919515477e-07,0.14493911394032705,57.32421503756476
heat,0.25,112,C:\projects\stencil-transformers\final_checkpoints\heat_new_0.25\seed_112\best_model.pt,C:\projects\stencil-transformers\data\heat_new_0.25\seed_112\val.npy,C:\projects\stencil-transformers\data\heat_new_0.25\seed_112\test.npy,2048,2048,4,4,0.0069112168797304035,1.1920928955078125e-07,3.4956255234169786e-09,1.3619168157674721e-06,0.997433304675479,all,frozen_layer_mean_validation,False,validation,test,3.9352886793686537e-07,0.2871224662973453,112.57752448042271
heat,0.25,112,C:\projects\stencil-transformers\final_checkpoints\heat_new_0.25\seed_112\best_model.pt,C:\projects\stencil-transformers\data\heat_new_0.25\seed_112\val.npy,C:\projects\stencil-transformers\data\heat_new_0.25\seed_112\test.npy,2048,2048,4,4,0.0069112168797304035,1.1920928955078125e-07,3.4956255234169786e-09,1.3619168157674721e-06,0.997433304675479,all,analytical_stencil,False,validation,test,3.658415732843423e-05,26.928806739490497,10465.696935601147
heat,0.25,112,C:\projects\stencil-transformers\final_checkpoints\heat_new_0.25\seed_112\best_model.pt,C:\projects\stencil-transformers\data\heat_new_0.25\seed_112\val.npy,C:\projects\stencil-transformers\data\heat_new_0.25\seed_112\test.npy,2048,2048,4,4,0.0069112168797304035,1.1920928955078125e-07,3.4956255234169786e-09,1.3619168157674721e-06,0.997433304675479,all,original,True,none,test,3.4956255234169786e-09,0.0,1.0
heat,0.25,113,C:\projects\stencil-transformers\final_checkpoints\heat_new_0.25\seed_113\best_model.pt,C:\projects\stencil-transformers\data\heat_new_0.25\seed_113\val.npy,C:\projects\stencil-transformers\data\heat_new_0.25\seed_113\test.npy,2048,2048,4,4,0.008263354428154665,1.1920928955078125e-07,3.8317026756357064e-09,1.8667876702238573e-06,0.9979474351921468,all,frozen_per_head_validation,True,validation,test,1.3711958756282283e-07,0.07154644941104173,35.785549968350225
heat,0.25,113,C:\projects\stencil-transformers\final_checkpoints\heat_new_0.25\seed_113\best_model.pt,C:\projects\stencil-transformers\data\heat_new_0.25\seed_113\val.npy,C:\projects\stencil-transformers\data\heat_new_0.25\seed_113\test.npy,2048,2048,4,4,0.008263354428154665,1.1920928955078125e-07,3.8317026756357064e-09,1.8667876702238573e-06,0.9979474351921468,all,frozen_layer_mean_validation,False,validation,test,5.345205840168177e-07,0.28486388867236895,139.49949389748434
heat,0.25,113,C:\projects\stencil-transformers\final_checkpoints\heat_new_0.25\seed_113\best_model.pt,C:\projects\stencil-transformers\data\heat_new_0.25\seed_113\val.npy,C:\projects\stencil-transformers\data\heat_new_0.25\seed_113\test.npy,2048,2048,4,4,0.008263354428154665,1.1920928955078125e-07,3.8317026756357064e-09,1.8667876702238573e-06,0.9979474351921468,all,analytical_stencil,False,validation,test,1.5186832026614638e-05,8.149951254038966,3963.468283481843
heat,0.25,113,C:\projects\stencil-transformers\final_checkpoints\heat_new_0.25\seed_113\best_model.pt,C:\projects\stencil-transformers\data\heat_new_0.25\seed_113\val.npy,C:\projects\stencil-transformers\data\heat_new_0.25\seed_113\test.npy,2048,2048,4,4,0.008263354428154665,1.1920928955078125e-07,3.8317026756357064e-09,1.8667876702238573e-06,0.9979474351921468,all,original,True,none,test,3.8317026756357064e-09,0.0,1.0
heat,0.25,114,C:\projects\stencil-transformers\final_checkpoints\heat_new_0.25\seed_114\best_model.pt,C:\projects\stencil-transformers\data\heat_new_0.25\seed_114\val.npy,C:\projects\stencil-transformers\data\heat_new_0.25\seed_114\test.npy,2048,2048,4,4,0.0048017000235799755,5.960464477539063e-08,3.6958041592372037e-09,1.430339921171253e-06,0.9974161357698729,all,frozen_per_head_validation,True,validation,test,2.7853406036129624e-07,0.19264668246604083,75.3649404460826
heat,0.25,114,C:\projects\stencil-transformers\final_checkpoints\heat_new_0.25\seed_114\best_model.pt,C:\projects\stencil-transformers\data\heat_new_0.25\seed_114\val.npy,C:\projects\stencil-transformers\data\heat_new_0.25\seed_114\test.npy,2048,2048,4,4,0.0048017000235799755,5.960464477539063e-08,3.6958041592372037e-09,1.430339921171253e-06,0.9974161357698729,all,frozen_layer_mean_validation,False,validation,test,3.731130495399082e-07,0.25894141431318124,100.95584978640127
heat,0.25,114,C:\projects\stencil-transformers\final_checkpoints\heat_new_0.25\seed_114\best_model.pt,C:\projects\stencil-transformers\data\heat_new_0.25\seed_114\val.npy,C:\projects\stencil-transformers\data\heat_new_0.25\seed_114\test.npy,2048,2048,4,4,0.0048017000235799755,5.960464477539063e-08,3.6958041592372037e-09,1.430339921171253e-06,0.9974161357698729,all,analytical_stencil,False,validation,test,6.583307458640775e-05,46.142817257132435,17812.922912017984
heat,0.25,114,C:\projects\stencil-transformers\final_checkpoints\heat_new_0.25\seed_114\best_model.pt,C:\projects\stencil-transformers\data\heat_new_0.25\seed_114\val.npy,C:\projects\stencil-transformers\data\heat_new_0.25\seed_114\test.npy,2048,2048,4,4,0.0048017000235799755,5.960464477539063e-08,3.6958041592372037e-09,1.430339921171253e-06,0.9974161357698729,all,original,True,none,test,3.6958041592372037e-09,0.0,1.0
heat,0.25,115,C:\projects\stencil-transformers\final_checkpoints\heat_new_0.25\seed_115\best_model.pt,C:\projects\stencil-transformers\data\heat_new_0.25\seed_115\val.npy,C:\projects\stencil-transformers\data\heat_new_0.25\seed_115\test.npy,2048,2048,4,4,0.00524169747765178,5.960464477539063e-08,3.156877335930286e-09,1.0465505511092488e-06,0.9969835405154731,all,frozen_per_head_validation,True,validation,test,2.296875062091086e-07,0.2171094521341645,72.7578178584576
heat,0.25,115,C:\projects\stencil-transformers\final_checkpoints\heat_new_0.25\seed_115\best_model.pt,C:\projects\stencil-transformers\data\heat_new_0.25\seed_115\val.npy,C:\projects\stencil-transformers\data\heat_new_0.25\seed_115\test.npy,2048,2048,4,4,0.00524169747765178,5.960464477539063e-08,3.156877335930286e-09,1.0465505511092488e-06,0.9969835405154731,all,frozen_layer_mean_validation,False,validation,test,3.0086210467406005e-07,0.28532397197839193,95.303704470798
heat,0.25,115,C:\projects\stencil-transformers\final_checkpoints\heat_new_0.25\seed_115\best_model.pt,C:\projects\stencil-transformers\data\heat_new_0.25\seed_115\val.npy,C:\projects\stencil-transformers\data\heat_new_0.25\seed_115\test.npy,2048,2048,4,4,0.00524169747765178,5.960464477539063e-08,3.156877335930286e-09,1.0465505511092488e-06,0.9969835405154731,all,analytical_stencil,False,validation,test,3.80752235713544e-05,36.488688450961206,12061.039920049407
heat,0.25,115,C:\projects\stencil-transformers\final_checkpoints\heat_new_0.25\seed_115\best_model.pt,C:\projects\stencil-transformers\data\heat_new_0.25\seed_115\val.npy,C:\projects\stencil-transformers\data\heat_new_0.25\seed_115\test.npy,2048,2048,4,4,0.00524169747765178,5.960464477539063e-08,3.156877335930286e-09,1.0465505511092488e-06,0.9969835405154731,all,original,True,none,test,3.156877335930286e-09,0.0,1.0
heat,0.25,116,C:\projects\stencil-transformers\final_checkpoints\heat_new_0.25\seed_116\best_model.pt,C:\projects\stencil-transformers\data\heat_new_0.25\seed_116\val.npy,C:\projects\stencil-transformers\data\heat_new_0.25\seed_116\test.npy,2048,2048,4,4,0.005164966126935488,1.1920928955078125e-07,3.294764888868429e-09,1.258470206266793e-06,0.9973819285729122,all,frozen_per_head_validation,True,validation,test,3.3036584095452737e-07,0.26057797602110677,100.26992884095894
heat,0.25,116,C:\projects\stencil-transformers\final_checkpoints\heat_new_0.25\seed_116\best_model.pt,C:\projects\stencil-transformers\data\heat_new_0.25\seed_116\val.npy,C:\projects\stencil-transformers\data\heat_new_0.25\seed_116\test.npy,2048,2048,4,4,0.005164966126935488,1.1920928955078125e-07,3.294764888868429e-09,1.258470206266793e-06,0.9973819285729122,all,frozen_layer_mean_validation,False,validation,test,3.6739755920889294e-07,0.2900811968726177,111.50949205819474
heat,0.25,116,C:\projects\stencil-transformers\final_checkpoints\heat_new_0.25\seed_116\best_model.pt,C:\projects\stencil-transformers\data\heat_new_0.25\seed_116\val.npy,C:\projects\stencil-transformers\data\heat_new_0.25\seed_116\test.npy,2048,2048,4,4,0.005164966126935488,1.1920928955078125e-07,3.294764888868429e-09,1.258470206266793e-06,0.9973819285729122,all,analytical_stencil,False,validation,test,3.2010282147609814e-05,25.50001085711481,9715.498139414613
heat,0.25,116,C:\projects\stencil-transformers\final_checkpoints\heat_new_0.25\seed_116\best_model.pt,C:\projects\stencil-transformers\data\heat_new_0.25\seed_116\val.npy,C:\projects\stencil-transformers\data\heat_new_0.25\seed_116\test.npy,2048,2048,4,4,0.005164966126935488,1.1920928955078125e-07,3.294764888868429e-09,1.258470206266793e-06,0.9973819285729122,all,original,True,none,test,3.294764888868429e-09,0.0,1.0
heat,0.25,117,C:\projects\stencil-transformers\final_checkpoints\heat_new_0.25\seed_117\best_model.pt,C:\projects\stencil-transformers\data\heat_new_0.25\seed_117\val.npy,C:\projects\stencil-transformers\data\heat_new_0.25\seed_117\test.npy,2048,2048,4,4,0.004770381782304661,1.1920928955078125e-07,3.6235239513765505e-09,9.156280498245906e-07,0.9960425808797899,all,frozen_per_head_validation,True,validation,test,2.3433530664182523e-07,0.25297219053770575,64.67055545549877
heat,0.25,117,C:\projects\stencil-transformers\final_checkpoints\heat_new_0.25\seed_117\best_model.pt,C:\projects\stencil-transformers\data\heat_new_0.25\seed_117\val.npy,C:\projects\stencil-transformers\data\heat_new_0.25\seed_117\test.npy,2048,2048,4,4,0.004770381782304661,1.1920928955078125e-07,3.6235239513765505e-09,9.156280498245906e-07,0.9960425808797899,all,frozen_layer_mean_validation,False,validation,test,2.3926366471416216e-07,0.2583760651156506,66.0306563237336
heat,0.25,117,C:\projects\stencil-transformers\final_checkpoints\heat_new_0.25\seed_117\best_model.pt,C:\projects\stencil-transformers\data\heat_new_0.25\seed_117\val.npy,C:\projects\stencil-transformers\data\heat_new_0.25\seed_117\test.npy,2048,2048,4,4,0.004770381782304661,1.1920928955078125e-07,3.6235239513765505e-09,9.156280498245906e-07,0.9960425808797899,all,analytical_stencil,False,validation,test,4.694774997915374e-05,51.47356742583588,12956.379096464543
heat,0.25,117,C:\projects\stencil-transformers\final_checkpoints\heat_new_0.25\seed_117\best_model.pt,C:\projects\stencil-transformers\data\heat_new_0.25\seed_117\val.npy,C:\projects\stencil-transformers\data\heat_new_0.25\seed_117\test.npy,2048,2048,4,4,0.004770381782304661,1.1920928955078125e-07,3.6235239513765505e-09,9.156280498245906e-07,0.9960425808797899,all,original,True,none,test,3.6235239513765505e-09,0.0,1.0
heat,0.25,118,C:\projects\stencil-transformers\final_checkpoints\heat_new_0.25\seed_118\best_model.pt,C:\projects\stencil-transformers\data\heat_new_0.25\seed_118\val.npy,C:\projects\stencil-transformers\data\heat_new_0.25\seed_118\test.npy,2048,2048,4,4,0.007288307212079072,5.960464477539063e-08,3.6547528814087626e-09,1.6998551473079715e-06,0.9978499621646016,all,frozen_per_head_validation,True,validation,test,1.9329077649912763e-07,0.11180048315094834,52.88750916166504
heat,0.25,118,C:\projects\stencil-transformers\final_checkpoints\heat_new_0.25\seed_118\best_model.pt,C:\projects\stencil-transformers\data\heat_new_0.25\seed_118\val.npy,C:\projects\stencil-transformers\data\heat_new_0.25\seed_118\test.npy,2048,2048,4,4,0.007288307212079072,5.960464477539063e-08,3.6547528814087626e-09,1.6998551473079715e-06,0.9978499621646016,all,frozen_layer_mean_validation,False,validation,test,4.1430624042604336e-07,0.2421008088985053,113.36094501315358
heat,0.25,118,C:\projects\stencil-transformers\final_checkpoints\heat_new_0.25\seed_118\best_model.pt,C:\projects\stencil-transformers\data\heat_new_0.25\seed_118\val.npy,C:\projects\stencil-transformers\data\heat_new_0.25\seed_118\test.npy,2048,2048,4,4,0.007288307212079072,5.960464477539063e-08,3.6547528814087626e-09,1.6998551473079715e-06,0.9978499621646016,all,analytical_stencil,False,validation,test,2.5782606993374202e-05,15.198058157042185,7054.541806239996
heat,0.25,118,C:\projects\stencil-transformers\final_checkpoints\heat_new_0.25\seed_118\best_model.pt,C:\projects\stencil-transformers\data\heat_new_0.25\seed_118\val.npy,C:\projects\stencil-transformers\data\heat_new_0.25\seed_118\test.npy,2048,2048,4,4,0.007288307212079072,5.960464477539063e-08,3.6547528814087626e-09,1.6998551473079715e-06,0.9978499621646016,all,original,True,none,test,3.6547528814087626e-09,0.0,1.0
heat,0.25,119,C:\projects\stencil-transformers\final_checkpoints\heat_new_0.25\seed_119\best_model.pt,C:\projects\stencil-transformers\data\heat_new_0.25\seed_119\val.npy,C:\projects\stencil-transformers\data\heat_new_0.25\seed_119\test.npy,2048,2048,4,4,0.005755006172326211,1.1920928955078125e-07,2.3191462561120146e-09,9.805770559978555e-07,0.9976349168666281,all,frozen_per_head_validation,True,validation,test,1.8285926068478675e-07,0.18455267535361577,78.84766223901087
heat,0.25,119,C:\projects\stencil-transformers\final_checkpoints\heat_new_0.25\seed_119\best_model.pt,C:\projects\stencil-transformers\data\heat_new_0.25\seed_119\val.npy,C:\projects\stencil-transformers\data\heat_new_0.25\seed_119\test.npy,2048,2048,4,4,0.005755006172326211,1.1920928955078125e-07,2.3191462561120146e-09,9.805770559978555e-07,0.9976349168666281,all,frozen_layer_mean_validation,False,validation,test,3.4920134223126453e-07,0.35459176207093296,150.5732298301406
heat,0.25,119,C:\projects\stencil-transformers\final_checkpoints\heat_new_0.25\seed_119\best_model.pt,C:\projects\stencil-transformers\data\heat_new_0.25\seed_119\val.npy,C:\projects\stencil-transformers\data\heat_new_0.25\seed_119\test.npy,2048,2048,4,4,0.005755006172326211,1.1920928955078125e-07,2.3191462561120146e-09,9.805770559978555e-07,0.9976349168666281,all,analytical_stencil,False,validation,test,4.5839781549261716e-05,46.85621444666522,19765.800207060187
heat,0.25,119,C:\projects\stencil-transformers\final_checkpoints\heat_new_0.25\seed_119\best_model.pt,C:\projects\stencil-transformers\data\heat_new_0.25\seed_119\val.npy,C:\projects\stencil-transformers\data\heat_new_0.25\seed_119\test.npy,2048,2048,4,4,0.005755006172326211,1.1920928955078125e-07,2.3191462561120146e-09,9.805770559978555e-07,0.9976349168666281,all,original,True,none,test,2.3191462561120146e-09,0.0,1.0
